"Comparison","Z","P.adjusted"
"Blair Waterway - Friday Harbor",0.546009605074125,1
"Blair Waterway #2 - Friday Harbor",0.115841686598361,1
"Brackenwood Ln - Friday Harbor",0.53096209627287,1
"Broad Spit (Fisherman's Point) - Friday Harbor",0.69648469308668,1
"Browns Point Lighthouse - Friday Harbor",-0.752375440062771,1
"Cap Sante - Friday Harbor",1.35324152071721,1
"Chambers Bay Park - Friday Harbor",1.78850390323493,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Friday Harbor",-0.309548752482969,1
"Chimacum Creek delta - Friday Harbor",-1.00818308968411,1
"Chuckanut, Clark's Point - Friday Harbor",1.39726867440229,1
"Comm Bay Skookum - Friday Harbor",1.09201921014825,1
"Comm Bay, Dick Gilmur Launch - Friday Harbor",1.00045092971312,1
"Comm Bay, Milwaukee Waterway - Friday Harbor",0.738733574211334,1
"Des Moines Marina - Friday Harbor",0.72657971068919,1
"Discovery Bay - Friday Harbor",0.855558357557094,1
"Donkey Creek Delta - Friday Harbor",-0.836211560526908,1
"Eagle Harbor Dr - Friday Harbor",0.916202430368853,1
"Eastsound, Fishing Bay - Friday Harbor",0.720130778345795,1
"Edmonds Ferry - Friday Harbor",-1.79925212380726,1
"Edmonds Marina - Friday Harbor",1.93897899124748,1
"Eld Inlet - Friday Harbor",1.4703565742941,1
"Elliot Bay Myrtle Edwards - Friday Harbor",1.7729605781072,1
"Elliott Bay, Harbor Island, Pier 17 - Friday Harbor",0.0902850528075325,1
"Everett Harbor - Friday Harbor",-0.950142698593557,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - Friday Harbor",1.784204615006,1
"Filucy Bay - Friday Harbor",0.0128978646867904,1
"Aiston Preserve - Gig Harbor Boat Launch",-1.75903703564848,1
"Arroyo Beach - Gig Harbor Boat Launch",-0.551827670704918,1
"Blair Waterway - Gig Harbor Boat Launch",-0.794241409298171,1
"Blair Waterway #2 - Gig Harbor Boat Launch",-1.08792552062108,1
"Brackenwood Ln - Gig Harbor Boat Launch",-0.807457787741326,1
"Broad Spit (Fisherman's Point) - Gig Harbor Boat Launch",-0.662077624866621,1
"Browns Point Lighthouse - Gig Harbor Boat Launch",-1.93462606353611,1
"Cap Sante - Gig Harbor Boat Launch",0.0188385371536114,1
"Chambers Bay Park - Gig Harbor Boat Launch",0.297053839293769,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Gig Harbor Boat Launch",-1.5456869264947,1
"Chimacum Creek delta - Gig Harbor Boat Launch",-2.15930449706975,1
"Chuckanut, Clark's Point - Gig Harbor Boat Launch",-0.0465720002282605,1
"Comm Bay Skookum - Gig Harbor Boat Launch",-0.314675677217976,1
"Comm Bay, Dick Gilmur Launch - Gig Harbor Boat Launch",-0.296706960169384,1
"Comm Bay, Milwaukee Waterway - Gig Harbor Boat Launch",-0.692417353985656,1
"Des Moines Marina - Gig Harbor Boat Launch",-0.635644867980311,1
"Discovery Bay - Gig Harbor Boat Launch",-0.52236162418184,1
"Donkey Creek Delta - Gig Harbor Boat Launch",-2.00826017200512,1
"Eagle Harbor Dr - Gig Harbor Boat Launch",-0.372061108783831,1
"Eastsound, Fishing Bay - Gig Harbor Boat Launch",-0.641309030170235,1
"Edmonds Ferry - Gig Harbor Boat Launch",-2.85410839236704,1
"Edmonds Marina - Gig Harbor Boat Launch",0.429217623725319,1
"Eld Inlet - Gig Harbor Boat Launch",0.0176218379242065,1
"Elliot Bay Myrtle Edwards - Gig Harbor Boat Launch",0.203249504668032,1
"Elliott Bay, Harbor Island, Pier 17 - Gig Harbor Boat Launch",-1.19450887071944,1
"Everett Harbor - Gig Harbor Boat Launch",-2.10832703736044,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - Gig Harbor Boat Launch",0.293277731167153,1
"Filucy Bay - Gig Harbor Boat Launch",-1.26247881699852,1
"Friday Harbor - Gig Harbor Boat Launch",-1.33217939588115,1
"Aiston Preserve - Hood Canal Holly",0.836251568370323,1
"Arroyo Beach - Hood Canal Holly",2.44461326443098,1
"Blair Waterway - Hood Canal Holly",1.97781314834513,1
"Blair Waterway #2 - Hood Canal Holly",1.40713871302046,1
"Brackenwood Ln - Hood Canal Holly",1.96217531848246,1
"Broad Spit (Fisherman's Point) - Hood Canal Holly",2.13419144697181,1
"Browns Point Lighthouse - Hood Canal Holly",0.628491828766298,1
"Cap Sante - Hood Canal Holly",2.68511976639169,1
"Chambers Bay Park - Hood Canal Holly",3.26905109986262,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Hood Canal Holly",1.08869082186769,1
"Chimacum Creek delta - Hood Canal Holly",0.362648721100933,1
"Chuckanut, Clark's Point - Hood Canal Holly",2.86246752343323,1
"Comm Bay Skookum - Hood Canal Holly",2.54524297479053,1
"Comm Bay, Dick Gilmur Launch - Hood Canal Holly",2.32075921074968,1
"Comm Bay, Milwaukee Waterway - Hood Canal Holly",2.27505572667204,1
"Des Moines Marina - Hood Canal Holly",2.16546710669715,1
"Discovery Bay - Hood Canal Holly",2.29950564837717,1
"Donkey Creek Delta - Hood Canal Holly",0.541366776674287,1
"Eagle Harbor Dr - Hood Canal Holly",2.23374773477547,1
"Eastsound, Fishing Bay - Hood Canal Holly",2.15876517961315,1
"Edmonds Ferry - Hood Canal Holly",-0.4594543345365,1
"Edmonds Marina - Hood Canal Holly",3.4254293984893,0.82897531476419
"Eld Inlet - Hood Canal Holly",2.93842269705191,1
"Elliot Bay Myrtle Edwards - Hood Canal Holly",3.3552706020577,1
"Elliott Bay, Harbor Island, Pier 17 - Hood Canal Holly",1.50421030107574,1
"Everett Harbor - Hood Canal Holly",0.42296606485694,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - Hood Canal Holly",3.26458314847328,1
"Filucy Bay - Hood Canal Holly",1.42378717606773,1
"Friday Harbor - Hood Canal Holly",1.50347367282513,1
"Gig Harbor Boat Launch - Hood Canal Holly",2.66336689739814,1
"Aiston Preserve - Jamestown",-1.53325198510641,1
"Arroyo Beach - Jamestown",-0.0812860106110313,1
"Blair Waterway - Jamestown",-0.391690405131602,1
"Blair Waterway #2 - Jamestown",-0.755912197525965,1
"Brackenwood Ln - Jamestown",-0.407328234994271,1
"Broad Spit (Fisherman's Point) - Jamestown",-0.235312106504917,1
"Browns Point Lighthouse - Jamestown",-1.74101172471043,1
"Cap Sante - Jamestown",0.522068855845271,1
"Chambers Bay Park - Jamestown",0.899547546385886,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Jamestown",-1.28081273160904,1
"Chimacum Creek delta - Jamestown",-2.0068548323758,1
"Chuckanut, Clark's Point - Jamestown",0.492963969956504,1
"Comm Bay Skookum - Jamestown",0.175739421313799,1
"Comm Bay, Dick Gilmur Launch - Jamestown",0.157708300203259,1
"Comm Bay, Milwaukee Waterway - Jamestown",-0.25084354836998,1
"Des Moines Marina - Jamestown",-0.20403644677958,1
"Discovery Bay - Jamestown",-0.0699979050995638,1
"Donkey Creek Delta - Jamestown",-1.82813677680244,1
"Eagle Harbor Dr - Jamestown",0.0706968242290473,1
"Eastsound, Fishing Bay - Jamestown",-0.210738373863581,1
"Edmonds Ferry - Jamestown",-2.82895788801323,1
"Edmonds Marina - Jamestown",1.05592584501257,1
"Eld Inlet - Jamestown",0.56891914357518,1
"Elliot Bay Myrtle Edwards - Jamestown",0.829371327015681,1
"Elliott Bay, Harbor Island, Pier 17 - Jamestown",-0.865293252400993,1
"Everett Harbor - Jamestown",-1.94653748861979,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - Jamestown",0.895079594996552,1
"Filucy Bay - Jamestown",-0.945716377409002,1
"Friday Harbor - Jamestown",-1.02242560221688,1
"Gig Harbor Boat Launch - Jamestown",0.500315986851718,1
"Hood Canal Holly - Jamestown",-2.64918550925064,1
"Aiston Preserve - Kingston Marina",-0.462928243269049,1
"Arroyo Beach - Kingston Marina",0.914028677470544,1
"Blair Waterway - Kingston Marina",0.579170136953348,1
"Blair Waterway #2 - Kingston Marina",0.167407460279963,1
"Brackenwood Ln - Kingston Marina",0.564894816676328,1
"Broad Spit (Fisherman's Point) - Kingston Marina",0.721923339723539,1
"Browns Point Lighthouse - Kingston Marina",-0.652586069806589,1
"Cap Sante - Kingston Marina",1.35058800661955,1
"Chambers Bay Park - Kingston Marina",1.7579037255415,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Kingston Marina",-0.232483787368597,1
"Chimacum Creek delta - Kingston Marina",-0.895266514515914,1
"Chuckanut, Clark's Point - Kingston Marina",1.386745398339,1
"Comm Bay Skookum - Kingston Marina",1.09716032986233,1
"Comm Bay, Dick Gilmur Launch - Kingston Marina",1.01325568064188,1
"Comm Bay, Milwaukee Waterway - Kingston Marina",0.760974016520631,1
"Des Moines Marina - Kingston Marina",0.750473980277577,1
"Discovery Bay - Kingston Marina",0.872833868366312,1
"Donkey Creek Delta - Kingston Marina",-0.732119997064267,1
"Eagle Harbor Dr - Kingston Marina",0.93269870727408,1
"Eastsound, Fishing Bay - Kingston Marina",0.74435598587314,1
"Edmonds Ferry - Kingston Marina",-1.64574049479349,1
"Edmonds Marina - Kingston Marina",1.90065692831169,1
"Eld Inlet - Kingston Marina",1.45608266825595,1
"Elliot Bay Myrtle Edwards - Kingston Marina",1.73605258684198,1
"Elliott Bay, Harbor Island, Pier 17 - Kingston Marina",0.146831865706482,1
"Everett Harbor - Kingston Marina",-0.840204564875983,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - Kingston Marina",1.75382506260521,1
"Filucy Bay - Kingston Marina",0.0734159328532412,1
"Friday Harbor - Kingston Marina",0.0644893234339518,1
"Gig Harbor Boat Launch - Kingston Marina",1.3304487632776,1
"Hood Canal Holly - Kingston Marina",-1.34336405105972,1
"Jamestown - Kingston Marina",1.02613950241701,1
"Aiston Preserve - Kitsap St Boat Launch",-1.75586439407335,1
"Arroyo Beach - Kitsap St Boat Launch",-0.448845691100305,1
"Blair Waterway - Kitsap St Boat Launch",-0.713766013850956,1
"Blair Waterway #2 - Kitsap St Boat Launch",-1.02961881585722,1
"Brackenwood Ln - Kitsap St Boat Launch",-0.728041334127976,1
"Broad Spit (Fisherman's Point) - Kitsap St Boat Launch",-0.571012811080765,1
"Browns Point Lighthouse - Kitsap St Boat Launch",-1.94552222061089,1
"Cap Sante - Kitsap St Boat Launch",0.153561730482372,1
"Chambers Bay Park - Kitsap St Boat Launch",0.464967574737194,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Kitsap St Boat Launch",-1.5254199381729,1
"Chimacum Creek delta - Kitsap St Boat Launch",-2.18820266532022,1
"Chuckanut, Clark's Point - Kitsap St Boat Launch",0.0938092475346971,1
"Comm Bay Skookum - Kitsap St Boat Launch",-0.195775820941977,1
"Comm Bay, Dick Gilmur Launch - Kitsap St Boat Launch",-0.183770595495298,1
"Comm Bay, Milwaukee Waterway - Kitsap St Boat Launch",-0.601900352050217,1
"Des Moines Marina - Kitsap St Boat Launch",-0.542462170526727,1
"Discovery Bay - Kitsap St Boat Launch",-0.420102282437991,1
"Donkey Creek Delta - Kitsap St Boat Launch",-2.02505614786857,1
"Eagle Harbor Dr - Kitsap St Boat Launch",-0.2643275688631,1
"Eastsound, Fishing Bay - Kitsap St Boat Launch",-0.548580164931164,1
"Edmonds Ferry - Kitsap St Boat Launch",-2.9386766455978,1
"Edmonds Marina - Kitsap St Boat Launch",0.607720777507386,1
"Eld Inlet - Kitsap St Boat Launch",0.163146517451647,1
"Elliot Bay Myrtle Edwards - Kitsap St Boat Launch",0.373178218271134,1
"Elliott Bay, Harbor Island, Pier 17 - Kitsap St Boat Launch",-1.14610428509782,1
"Everett Harbor - Kitsap St Boat Launch",-2.13314071568029,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - Kitsap St Boat Launch",0.460888911800903,1
"Filucy Bay - Kitsap St Boat Launch",-1.21952021795106,1
"Friday Harbor - Kitsap St Boat Launch",-1.2983850451369,1
"Gig Harbor Boat Launch - Kitsap St Boat Launch",0.133422487140422,1
"Hood Canal Holly - Kitsap St Boat Launch",-2.75970464147855,1
"Jamestown - Kitsap St Boat Launch",-0.390201088001825,1
"Kingston Marina - Kitsap St Boat Launch",-1.2929361508043,1
"Aiston Preserve - Kopachuck State Park",-0.528186850249708,1
"Arroyo Beach - Kopachuck State Park",0.845240065807662,1
"Blair Waterway - Kopachuck State Park",0.513911529972689,1
"Blair Waterway #2 - Kopachuck State Park",0.106989730254112,1
"Brackenwood Ln - Kopachuck State Park",0.499636209695669,1
"Broad Spit (Fisherman's Point) - Kopachuck State Park",0.65666473274288,1
"Browns Point Lighthouse - Kopachuck State Park",-0.717844676787248,1
"Cap Sante - Kopachuck State Park",1.2901702765937,1
"Chambers Bay Park - Kopachuck State Park",1.69264511856084,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Kopachuck State Park",-0.297742394349256,1
"Chimacum Creek delta - Kopachuck State Park",-0.960525121496573,1
"Chuckanut, Clark's Point - Kopachuck State Park",1.32148679135834,1
"Comm Bay Skookum - Kopachuck State Park",1.03190172288167,1
"Comm Bay, Dick Gilmur Launch - Kopachuck State Park",0.95283795061603,1
"Comm Bay, Milwaukee Waterway - Kopachuck State Park",0.69218540485775,1
"Des Moines Marina - Kopachuck State Park",0.685215373296918,1
"Discovery Bay - Kopachuck State Park",0.807575261385653,1
"Donkey Creek Delta - Kopachuck State Park",-0.797378604044926,1
"Eagle Harbor Dr - Kopachuck State Park",0.872280977248229,1
"Eastsound, Fishing Bay - Kopachuck State Park",0.679097378892481,1
"Edmonds Ferry - Kopachuck State Park",-1.71099910177415,1
"Edmonds Marina - Kopachuck State Park",1.83539832133103,1
"Eld Inlet - Kopachuck State Park",1.39082406127529,1
"Elliot Bay Myrtle Edwards - Kopachuck State Park",1.6672639751791,1
"Elliott Bay, Harbor Island, Pier 17 - Kopachuck State Park",0.0815732587258236,1
"Everett Harbor - Kopachuck State Park",-0.905463171856642,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - Kopachuck State Park",1.68856645562455,1
"Filucy Bay - Kopachuck State Park",0.00815732587258236,1
"Friday Harbor - Kopachuck State Park",-0.00429928822893012,1
"Gig Harbor Boat Launch - Kopachuck State Park",1.27003103325175,1
"Hood Canal Holly - Kopachuck State Park",-1.41485127328906,1
"Jamestown - Kopachuck State Park",0.95465228018767,1
"Kingston Marina - Kopachuck State Park",-0.0652586069806589,1
"Kitsap St Boat Launch - Kopachuck State Park",1.22767754382364,1
"Aiston Preserve - Lions Park",-1.99242684437824,1
"Arroyo Beach - Lions Park",-0.698204408378251,1
"Blair Waterway - Lions Park",-0.950328464155845,1
"Blair Waterway #2 - Lions Park",-1.24863308720093,1
"Brackenwood Ln - Lions Park",-0.964603784432864,1
"Broad Spit (Fisherman's Point) - Lions Park",-0.807575261385653,1
"Browns Point Lighthouse - Lions Park",-2.18208467091578,1
"Cap Sante - Lions Park",-0.0654525408613391,1
"Chambers Bay Park - Lions Park",0.228405124432306,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Lions Park",-1.76198238847779,1
"Chimacum Creek delta - Lions Park",-2.42476511562511,1
"Chuckanut, Clark's Point - Lions Park",-0.142753202770191,1
"Comm Bay Skookum - Lions Park",-0.432338271246865,1
"Comm Bay, Dick Gilmur Launch - Lions Park",-0.402784866839009,1
"Comm Bay, Milwaukee Waterway - Lions Park",-0.851259069328164,1
"Des Moines Marina - Lions Park",-0.779024620831615,1
"Discovery Bay - Lions Park",-0.65666473274288,1
"Donkey Creek Delta - Lions Park",-2.26161859817346,1
"Eagle Harbor Dr - Lions Park",-0.483341840206811,1
"Eastsound, Fishing Bay - Lions Park",-0.785142615236052,1
"Edmonds Ferry - Lions Park",-3.17523909590268,1
"Edmonds Marina - Lions Park",0.371158327202497,1
"Eld Inlet - Lions Park",-0.0734159328532412,1
"Elliot Bay Myrtle Edwards - Lions Park",0.123819500993187,1
"Elliott Bay, Harbor Island, Pier 17 - Lions Park",-1.38266673540271,1
"Everett Harbor - Lions Park",-2.36970316598518,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - Lions Park",0.224326461496015,1
"Filucy Bay - Lions Park",-1.45608266825595,1
"Friday Harbor - Lions Park",-1.54774376241484,1
"Gig Harbor Boat Launch - Lions Park",-0.0855917842032892,1
"Hood Canal Holly - Lions Park",-3.01884582205992,1
"Jamestown - Lions Park",-0.649342268583189,1
"Kingston Marina - Lions Park",-1.52949860110919,1
"Kitsap St Boat Launch - Lions Park",-0.236562450304888,1
"Kopachuck State Park - Lions Park",-1.46423999412853,1
"Aiston Preserve - Locust Beach",-0.972761110305446,1
"Arroyo Beach - Locust Beach",0.376617648854279,1
"Blair Waterway - Locust Beach",0.06933726991695,1
"Blair Waterway #2 - Locust Beach",-0.304606055547,1
"Brackenwood Ln - Locust Beach",0.0550619496399309,1
"Broad Spit (Fisherman's Point) - Locust Beach",0.212090472687141,1
"Browns Point Lighthouse - Locust Beach",-1.16241893684299,1
"Cap Sante - Locust Beach",0.878574490792588,1
"Chambers Bay Park - Locust Beach",1.2480708585051,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Locust Beach",-0.742316654404995,1
"Chimacum Creek delta - Locust Beach",-1.40509938155231,1
"Chuckanut, Clark's Point - Locust Beach",0.876912531302604,1
"Comm Bay Skookum - Locust Beach",0.58732746282593,1
"Comm Bay, Dick Gilmur Launch - Locust Beach",0.541242164814918,1
"Comm Bay, Milwaukee Waterway - Locust Beach",0.223562987904366,1
"Des Moines Marina - Locust Beach",0.24064111324118,1
"Discovery Bay - Locust Beach",0.363001001329915,1
"Donkey Creek Delta - Locust Beach",-1.24195286410066,1
"Eagle Harbor Dr - Locust Beach",0.460685191447116,1
"Eastsound, Fishing Bay - Locust Beach",0.234523118836743,1
"Edmonds Ferry - Locust Beach",-2.15557336182989,1
"Edmonds Marina - Locust Beach",1.39082406127529,1
"Eld Inlet - Locust Beach",0.946249801219554,1
"Elliot Bay Myrtle Edwards - Locust Beach",1.19864155822572,1
"Elliott Bay, Harbor Island, Pier 17 - Locust Beach",-0.363001001329915,1
"Everett Harbor - Locust Beach",-1.35003743191238,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - Locust Beach",1.24399219556881,1
"Filucy Bay - Locust Beach",-0.436416934183156,1
"Friday Harbor - Locust Beach",-0.472921705182313,1
"Gig Harbor Boat Launch - Locust Beach",0.858435247450638,1
"Hood Canal Holly - Locust Beach",-1.90185797472645,1
"Jamestown - Locust Beach",0.467645578750278,1
"Kingston Marina - Locust Beach",-0.509832867036397,1
"Kitsap St Boat Launch - Locust Beach",0.783103283767906,1
"Kopachuck State Park - Locust Beach",-0.444574260055739,1
"Lions Park - Locust Beach",1.01966573407279,1
"Aiston Preserve - Madrona Pont",-0.475164232077922,1
"Arroyo Beach - Madrona Pont",0.901130812783753,1
"Blair Waterway - Madrona Pont",0.566934148144474,1
"Blair Waterway #2 - Madrona Pont",0.156079135900116,1
"Brackenwood Ln - Madrona Pont",0.552658827867455,1
"Broad Spit (Fisherman's Point) - Madrona Pont",0.709687350914665,1
"Browns Point Lighthouse - Madrona Pont",-0.664822058615462,1
"Cap Sante - Madrona Pont",1.3392596822397,1
"Chambers Bay Park - Madrona Pont",1.74566773673262,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Madrona Pont",-0.244719776177471,1
"Chimacum Creek delta - Madrona Pont",-0.907502503324787,1
"Chuckanut, Clark's Point - Madrona Pont",1.37450940953013,1
"Comm Bay Skookum - Madrona Pont",1.08492434105345,1
"Comm Bay, Dick Gilmur Launch - Madrona Pont",1.00192735626203,1
"Comm Bay, Milwaukee Waterway - Madrona Pont",0.748076151833841,1
"Des Moines Marina - Madrona Pont",0.738237991468704,1
"Discovery Bay - Madrona Pont",0.860597879557439,1
"Donkey Creek Delta - Madrona Pont",-0.74435598587314,1
"Eagle Harbor Dr - Madrona Pont",0.921370382894233,1
"Eastsound, Fishing Bay - Madrona Pont",0.732119997064267,1
"Edmonds Ferry - Madrona Pont",-1.65797648360236,1
"Edmonds Marina - Madrona Pont",1.88842093950282,1
"Eld Inlet - Madrona Pont",1.44384667944708,1
"Elliot Bay Myrtle Edwards - Madrona Pont",1.72315472215519,1
"Elliott Bay, Harbor Island, Pier 17 - Madrona Pont",0.134595876897609,1
"Everett Harbor - Madrona Pont",-0.852440553684856,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - Madrona Pont",1.74158907379633,1
"Filucy Bay - Madrona Pont",0.0611799440443677,1
"Friday Harbor - Madrona Pont",0.0515914587471615,1
"Gig Harbor Boat Launch - Madrona Pont",1.31912043889775,1
"Hood Canal Holly - Madrona Pont",-1.35676790522772,1
"Jamestown - Madrona Pont",1.01273564824901,1
"Kingston Marina - Madrona Pont",-0.0122359888088735,1
"Kitsap St Boat Launch - Madrona Pont",1.28070016199543,1
"Kopachuck State Park - Madrona Pont",0.0530226181717853,1
"Lions Park - Madrona Pont",1.51726261230032,1
"Locust Beach - Madrona Pont",0.497596878227524,1
"Aiston Preserve - Manchester, Stormwater Outfall",-0.0734159328532412,1
"Arroyo Beach - Manchester, Stormwater Outfall",1.32461070333337,1
"Blair Waterway - Manchester, Stormwater Outfall",0.968682447369155,1
"Blair Waterway #2 - Manchester, Stormwater Outfall",0.528025786371763,1
"Brackenwood Ln - Manchester, Stormwater Outfall",0.954407127092136,1
"Broad Spit (Fisherman's Point) - Manchester, Stormwater Outfall",1.11143565013935,1
"Browns Point Lighthouse - Manchester, Stormwater Outfall",-0.263073759390781,1
"Cap Sante - Manchester, Stormwater Outfall",1.71120633271135,1
"Chambers Bay Park - Manchester, Stormwater Outfall",2.14741603595731,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Manchester, Stormwater Outfall",0.15702852304721,1
"Chimacum Creek delta - Manchester, Stormwater Outfall",-0.505754204100106,1
"Chuckanut, Clark's Point - Manchester, Stormwater Outfall",1.77625770875481,1
"Comm Bay Skookum - Manchester, Stormwater Outfall",1.48667264027813,1
"Comm Bay, Dick Gilmur Launch - Manchester, Stormwater Outfall",1.37387400673368,1
"Comm Bay, Milwaukee Waterway - Manchester, Stormwater Outfall",1.17155604238346,1
"Des Moines Marina - Manchester, Stormwater Outfall",1.13998629069338,1
"Discovery Bay - Manchester, Stormwater Outfall",1.26234617878212,1
"Donkey Creek Delta - Manchester, Stormwater Outfall",-0.342607686648459,1
"Eagle Harbor Dr - Manchester, Stormwater Outfall",1.29331703336588,1
"Eastsound, Fishing Bay - Manchester, Stormwater Outfall",1.13386829628895,1
"Edmonds Ferry - Manchester, Stormwater Outfall",-1.25622818437768,1
"Edmonds Marina - Manchester, Stormwater Outfall",2.2901692387275,1
"Eld Inlet - Manchester, Stormwater Outfall",1.84559497867176,1
"Elliot Bay Myrtle Edwards - Manchester, Stormwater Outfall",2.14663461270481,1
"Elliott Bay, Harbor Island, Pier 17 - Manchester, Stormwater Outfall",0.53634417612229,1
"Everett Harbor - Manchester, Stormwater Outfall",-0.450692254460175,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - Manchester, Stormwater Outfall",2.14333737302101,1
"Filucy Bay - Manchester, Stormwater Outfall",0.462928243269049,1
"Friday Harbor - Manchester, Stormwater Outfall",0.475071349296778,1
"Gig Harbor Boat Launch - Manchester, Stormwater Outfall",1.6910670893694,1
"Hood Canal Holly - Manchester, Stormwater Outfall",-0.916674693378333,1
"Jamestown - Manchester, Stormwater Outfall",1.4528288600984,1
"Kingston Marina - Manchester, Stormwater Outfall",0.389512310415808,1
"Kitsap St Boat Launch - Manchester, Stormwater Outfall",1.68244846122011,1
"Kopachuck State Park - Manchester, Stormwater Outfall",0.454770917396467,1
"Lions Park - Manchester, Stormwater Outfall",1.919010911525,1
"Locust Beach - Manchester, Stormwater Outfall",0.899345177452205,1
"Madrona Pont - Manchester, Stormwater Outfall",0.401748299224681,1
"Aiston Preserve - Maple Hollow Park",-0.116241893684299,1
"Arroyo Beach - Maple Hollow Park",1.2794681769296,1
"Blair Waterway - Maple Hollow Park",0.925856486538098,1
"Blair Waterway #2 - Maple Hollow Park",0.488376651042298,1
"Brackenwood Ln - Maple Hollow Park",0.911581166261079,1
"Broad Spit (Fisherman's Point) - Maple Hollow Park",1.06860968930829,1
"Browns Point Lighthouse - Maple Hollow Park",-0.305899720221838,1
"Cap Sante - Maple Hollow Park",1.67155719738189,1
"Chambers Bay Park - Maple Hollow Park",2.10459007512625,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Maple Hollow Park",0.114202562216153,1
"Chimacum Creek delta - Maple Hollow Park",-0.548580164931164,1
"Chuckanut, Clark's Point - Maple Hollow Park",1.73343174792375,1
"Comm Bay Skookum - Maple Hollow Park",1.44384667944708,1
"Comm Bay, Dick Gilmur Launch - Maple Hollow Park",1.33422487140422,1
"Comm Bay, Milwaukee Waterway - Maple Hollow Park",1.12641351597969,1
"Des Moines Marina - Maple Hollow Park",1.09716032986233,1
"Discovery Bay - Maple Hollow Park",1.21952021795106,1
"Donkey Creek Delta - Maple Hollow Park",-0.385433647479516,1
"Eagle Harbor Dr - Maple Hollow Park",1.25366789803642,1
"Eastsound, Fishing Bay - Maple Hollow Park",1.09104233545789,1
"Edmonds Ferry - Maple Hollow Park",-1.29905414520874,1
"Edmonds Marina - Maple Hollow Park",2.24734327789644,1
"Eld Inlet - Maple Hollow Park",1.8027690178407,1
"Elliot Bay Myrtle Edwards - Maple Hollow Park",2.10149208630104,1
"Elliott Bay, Harbor Island, Pier 17 - Maple Hollow Park",0.493518215291233,1
"Everett Harbor - Maple Hollow Park",-0.493518215291233,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - Maple Hollow Park",2.10051141218996,1
"Filucy Bay - Maple Hollow Park",0.420102282437991,1
"Friday Harbor - Maple Hollow Park",0.429928822893012,1
"Gig Harbor Boat Launch - Maple Hollow Park",1.65141795403994,1
"Hood Canal Holly - Maple Hollow Park",-0.963588182966338,1
"Jamestown - Maple Hollow Park",1.40591537051039,1
"Kingston Marina - Maple Hollow Park",0.34668634958475,1
"Kitsap St Boat Launch - Maple Hollow Park",1.63962250038905,1
"Kopachuck State Park - Maple Hollow Park",0.411944956565409,1
"Lions Park - Maple Hollow Park",1.87618495069394,1
"Locust Beach - Maple Hollow Park",0.856519216621148,1
"Madrona Pont - Maple Hollow Park",0.358922338393624,1
"Manchester, Stormwater Outfall - Maple Hollow Park",-0.0428259608310574,1
"Aiston Preserve - Maristone Island",-0.824337031332099,1
"Arroyo Beach - Maristone Island",0.674419869288403,1
"Blair Waterway - Maristone Island",0.317224548642705,1
"Blair Waterway #2 - Maristone Island",-0.108764344967765,1
"Brackenwood Ln - Maristone Island",0.301586718780036,1
"Broad Spit (Fisherman's Point) - Maristone Island",0.47360284726939,1
"Browns Point Lighthouse - Maristone Island",-1.03209677093612,1
"Cap Sante - Maristone Island",1.16921670840347,1
"Chambers Bay Park - Maristone Island",1.60846250016019,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Maristone Island",-0.571897777834735,1
"Chimacum Creek delta - Maristone Island",-1.29793987860149,1
"Chuckanut, Clark's Point - Maristone Island",1.20187892373081,1
"Comm Bay Skookum - Maristone Island",0.884654375088106,1
"Comm Bay, Dick Gilmur Launch - Maristone Island",0.80485615276146,1
"Comm Bay, Milwaukee Waterway - Maristone Island",0.504862331529454,1
"Des Moines Marina - Maristone Island",0.504878506994727,1
"Discovery Bay - Maristone Island",0.638917048674744,1
"Donkey Creek Delta - Maristone Island",-1.11922182302813,1
"Eagle Harbor Dr - Maristone Island",0.717844676787248,1
"Eastsound, Fishing Bay - Maristone Island",0.498176579910727,1
"Edmonds Ferry - Maristone Island",-2.12004293423892,1
"Edmonds Marina - Maristone Island",1.76484079878688,1
"Eld Inlet - Maristone Island",1.27783409734949,1
