latitude,longitude,site_name,site_number,reporting_area,p450,sod,shell,length,height,width,ci1,ci2,ci3,weigtht_initial,weight_final,weight_change,ibr_bio,ibr_morph,ibr_combined
48.482448,-122.583879,"Fidalgo Bay Aq Reserve, Weaverling Spit",63,7,0.918800866,-0.200637505,0.287612429,-0.064327186,-0.071619859,-0.159728775,0.209639917,0.04092668,0.108706259,-0.124727376,-0.225992646,-0.084192383,0.965872927,5.106136654,6.072009581
48.482448,-122.583879,"Fidalgo Bay Aq Reserve, Weaverling Spit",63,7,0.657645358,0.435541134,0.444481277,-0.069770836,-0.110191053,-0.14063528,0.100800641,-0.026377307,-0.012600037,-0.190159485,-0.126127628,-0.217801628,0.901072788,6.186378725,7.087451513
47.19483,-122.748665,Filucy Bay,59,13,2.444785341,-0.875080251,0.391042018,-0.064844745,-0.40273311,-0.159728775,-0.322035956,-0.232507014,-0.75802721,-0.713052974,-0.273710148,-0.947165684,2.447223157,13.01902473,15.46624788
47.19483,-122.748665,Filucy Bay,59,13,1.553964586,-2.650228503,0.426887217,0.016423447,-0.055907183,-0.453253322,0.434109423,-0.020127354,-0.117569596,-0.035072567,0.015232612,-0.056622851,2.12385885,6.069293351,8.193152201
47.19483,-122.748665,Filucy Bay,59,13,2.558169317,-0.250600744,0.799258252,0.117051472,0.03893263,-0.324929225,0.323308004,-0.073056806,-0.201633861,0.230293227,0.39245751,0.156277749,2.394489708,10.03019265,12.42468236
47.19483,-122.748665,Filucy Bay,59,13,2.239852859,-4.442914855,0.326086576,-0.057615764,-0.208620789,-0.221610543,0.002586248,-0.119069204,-0.321928095,-0.364293386,-0.115628095,-0.483139103,3.191503076,8.415341571,11.60684465
48.5069444,-123.0194444,Friday Harbor,61,7,1.590692819,-12.2984063,0.56197484,0.062884481,-0.07954084,-0.187960154,0.003016839,-0.043177439,-0.386058432,-0.155728872,-0.056695177,-0.199479118,4.656158987,6.263133359,10.91929235
48.5069444,-123.0194444,Friday Harbor,61,7,0.903735806,-0.03267406,0.043943348,-0.109797065,-0.165830795,-0.213124078,0.004307841,-0.011835981,-0.145050333,-0.470660444,-0.443042508,-0.482252872,0.996147735,9.252384413,10.24853215
48.5069444,-123.0194444,Friday Harbor,61,7,0.676173537,-2.454799252,0.277831408,-0.075235103,-0.286491698,-0.198690993,-0.61923344,-0.33738569,-0.938599455,-0.840621477,-0.259914771,-1.177938405,1.30134265,13.42696996,14.72831261
48.5069444,-123.0194444,Friday Harbor,61,7,1.496946335,-12.2984063,0.479038499,-0.009247082,-0.110191053,-0.160894119,0.153339901,0.03693582,-0.090602549,-0.161810102,-0.253785606,-0.124830526,4.573723906,5.783738814,10.35746272
48.5069444,-123.0194444,Friday Harbor,61,7,1.367021751,0.588433407,0.100526876,-0.114879337,-0.295688858,-0.302893024,0.148677268,-0.001538328,-0.230780207,-0.561445194,-0.558280458,-0.562777648,1.56447312,12.15389026,13.71836338
47.33785,-122.58277,Gig Harbor Boat Launch,58,11,1.284953995,-1.212270073,0.553892494,-0.095185353,0.015462753,-0.114434808,-0.123806202,-0.110191053,-0.038135129,-0.204906071,0.029493305,-0.315915538,1.514707968,6.09426492,7.608972888
47.33785,-122.58277,Gig Harbor Boat Launch,58,11,0.255508888,-0.340723812,0.479038499,-0.118367026,-0.210200959,-0.09147663,-0.16529459,-0.116844539,-0.230780207,-0.464979076,-0.216846049,-0.583346142,0.383643036,9.785554076,10.16919711
47.33785,-122.58277,Gig Harbor Boat Launch,58,11,1.249622014,0.218869395,0.757639162,-0.114343517,-0.269918339,-0.042326323,-0.185758692,-0.279010117,-0.26052755,-0.331110847,0.173432654,-0.610202031,1.365478587,10.22757978,11.59305836
47.33785,-122.58277,Gig Harbor Boat Launch,58,11,-0.509787158,1.245253905,0.859518776,-0.080196861,-0.029861237,-0.070519682,-0.100953919,-0.16890036,-0.038135129,-0.109424748,0.229069113,-0.279433084,0.700266012,7.021050503,7.721316514
47.5706,-122.9717,Hood Canal Holly,29,12,-1.448989097,-12.2984063,0.258068153,0.0315125,-0.041066692,-0.074357368,-0.07118769,-0.066601784,-0.26052755,-0.085443767,0.063963059,-0.153183933,4.250954032,3.23845019,7.489404222
47.5706,-122.9717,Hood Canal Holly,29,12,-0.023508078,-0.357358692,0.18668352,-0.054271725,-0.017358265,-0.116129106,0.03157755,-0.022207665,0.012490944,-0.13087461,-0.076921681,-0.154171645,0.14260249,3.605815662,3.748418152
47.5706,-122.9717,Hood Canal Holly,29,12,-2.973671027,-12.2984063,0.316563802,0.011276649,0.082177408,-0.052563977,0.046275487,0.00256024,0.061400545,0.086816561,0.080893936,0.089299049,5.591668615,3.225667123,8.817335739
47.5706,-122.9717,Hood Canal Holly,29,12,-0.436837891,-12.2984063,-0.076350886,0.060513576,0.011400728,-0.021007944,0.011173744,0.020861057,-0.117569596,0.043281458,-0.007942502,0.064162048,3.360928475,1.652422453,5.013350928
47.5706,-122.9717,Hood Canal Holly,29,12,0.848235624,-12.2984063,0.055438986,0.001422136,-0.12501847,-0.01836516,0.078501974,-0.077376256,-0.064130337,0.016868627,0.188074024,-0.061644603,4.0032863,2.179288448,6.182574747
47.5706,-122.9717,Hood Canal Holly,29,12,-2.591482317,-12.2984063,0.176191146,0.049556949,-0.078818951,-0.010991018,0.117599608,-0.032654452,-0.064130337,0.113064011,0.190191354,0.079488828,5.255594601,3.288021945,8.543616546
48.024789,-122.998135,Jamestown,2,6,0.376947468,-0.664866105,-0.063859942,-0.064585942,-0.206253775,-0.136617427,0.136954329,0.03893263,-0.090602549,-0.307157292,-0.403791336,-0.268543611,0.574419564,6.961502929,7.535922493
48.024789,-122.998135,Jamestown,2,6,1.081188612,-0.013929181,0.020673568,-0.081505428,-0.146792579,0.010390358,0.078093336,-0.030559034,0.108706259,-0.107306818,-0.037367512,-0.137750891,1.157046286,3.157048957,4.314095243
48.024789,-122.998135,Jamestown,2,6,-0.035213323,-0.651307691,-0.153656612,-0.166156316,-0.190572152,-0.192719565,-0.026999609,-0.020127354,-0.090602549,-0.553821605,-0.505924122,-0.574252302,0.208476674,11.17816387,11.38664055
48.024789,-122.998135,Jamestown,2,6,0.545184601,-1.217056018,-0.429987841,-0.084388461,-0.147549304,-0.016254414,0.020986583,0.026910102,0.037152998,-0.251772676,-0.317033131,-0.225196289,0.865438891,6.522685687,7.388124578
48.024789,-122.998135,Jamestown,2,6,0.277003151,-1.162697012,0.0088964,0.055760046,0.063335368,-0.124630575,-0.35697239,-0.086054147,-0.523561956,-0.273628863,-0.085860737,-0.360492236,0.615530755,4.63158402,5.247114775
48.024789,-122.998135,Jamestown,2,6,0.327579165,-0.838769766,0.078159063,0.044527211,-0.013214571,-0.034294969,0.193507676,0.062681233,0.061400545,0.130708614,-0.028415273,0.192692644,0.57606935,2.423899898,2.999969247
47.794695,-122.499858,Kingston Marina,36,10,0.056776311,-1.469952424,0.426887217,0.017401711,0.091186238,-0.162060404,0.046693235,-0.066601784,-0.064130337,0.062308176,0.210413314,-0.004796335,0.501491366,4.70560307,5.207094436
47.794695,-122.499858,Kingston Marina,36,10,1.694705509,-0.705575554,0.479038499,0.067378493,-0.189792528,0.007281101,-0.030961245,-0.099169647,-0.353636955,-0.043515308,0.171290567,-0.14432482,1.743726086,5.239546162,6.983272249
47.794695,-122.499858,Kingston Marina,36,10,1.02705663,-1.676354479,0.529370175,-0.002042908,0.157016897,-0.061241868,-0.285820225,-0.196824362,-0.173064709,0.006948897,0.389926667,-0.190332025,1.408180365,5.594046049,7.002226414
47.794695,-122.499858,Kingston Marina,36,10,1.68708068,-3.30292178,0.227906182,-0.063034101,-0.199960656,-0.241814114,-0.142257054,-0.220514468,-0.453172628,-0.424025538,-0.004003607,-0.645085517,2.41003692,8.573318935,10.98335585
47.54167,-122.64034,Kitsap St Boat Launch,25,10,0.621930852,-2.972875967,0.409075941,-0.140290025,-0.297367387,-0.241814114,0.539678287,0.070511347,0.283792966,-0.207378556,-0.387911209,-0.137750891,1.387887162,9.765257306,11.15314447
47.54167,-122.64034,Kitsap St Boat Launch,25,10,-1.209733328,0.752054586,0.400087158,0.200172629,-0.011147179,-0.038572793,-0.311289574,-0.018050039,-0.75802721,-0.13970206,-0.095177806,-0.158837134,1.187960878,5.648837935,6.836798812
47.54167,-122.64034,Kitsap St Boat Launch,25,10,-1.145170371,-0.322271826,0.496011578,0.102143911,0.016814224,0.034007958,-0.002590893,-0.015975711,-0.145050333,0.16933945,0.20910877,0.152288465,0.880578068,5.434510166,6.315088234
47.54167,-122.64034,Kitsap St Boat Launch,25,10,1.355129004,-0.317267179,0.521102559,-0.013487005,0.112833437,0.261121363,-0.565252075,0.018839059,-0.173064709,-0.221990612,-0.26861228,-0.202833038,1.344505544,7.393119702,8.737625247
47.30973,-122.68868,Kopachuck State Park,52,13,1.797439686,-1.384619299,0.504423818,-0.038429006,-0.084604202,-0.099275,0.156052827,-0.049528271,0.061400545,-0.017881722,0.08641791,-0.064029442,2.010015951,4.24004794,6.250063891
47.30973,-122.68868,Kopachuck State Park,52,13,2.021996864,-1.620686657,0.344945604,-0.090962313,-0.127255785,-0.205288238,0.061652189,-0.077376256,-0.090602549,-0.282725604,-0.113994424,-0.360003767,2.268647157,7.48202738,9.750674536
47.30973,-122.68868,Kopachuck State Park,52,13,0.098536977,-0.451348952,0.18668352,-0.091753192,-0.299888847,-0.203485995,0.029465567,-0.020127354,-0.290901199,-0.543241838,-0.496102569,-0.563527294,0.274276092,11.13999779,11.41427388
47.30973,-122.68868,Kopachuck State Park,52,13,1.863370214,-4.022281893,0.381939811,0.100529255,0.812543821,0.627939209,-1.267528248,-0.053777744,-0.038135129,0.329854277,0.452343917,0.275191799,2.751453631,17.06672198,19.81817562
47.5833538,-122.6414587,Lions Park,37,10,1.847185615,-1.045740866,0.122553182,-0.07888948,0.332786354,-0.037502147,-0.415612851,0.054808389,0.037152998,-0.25070976,-0.386727216,-0.197150547,1.965950517,6.965314594,8.931265111
47.5833538,-122.6414587,Lions Park,37,10,1.909078088,0.141528448,0.306977753,-0.121324747,0.265594646,-0.132039256,-0.578720319,-0.13248972,-0.201633861,-0.432437077,-0.159103047,-0.564652495,1.925324699,9.506316901,11.4316416
47.5833538,-122.6414587,Lions Park,37,10,0.158339215,-0.6783698,0.409075941,-0.176466301,-0.266626392,-0.311278934,-0.047809135,-0.121297305,-0.26052755,-0.678625692,-0.425105407,-0.800111303,0.385687504,14.64090225,15.02658976
47.5833538,-122.6414587,Lions Park,37,10,1.410649328,0.135804905,0.372779812,-0.231473486,-0.226898084,-0.110489165,-0.120050404,-0.024290979,0.012490944,-0.661997884,-0.604786625,-0.686742344,1.485553035,13.5462087,15.03176174
48.77636877,-122.5378679,Locust Beach,76,7,-0.261189117,-0.30348721,0.133441498,-0.07341138,-0.310018988,-0.192719565,-0.1740294,0.056780631,-0.523561956,-0.803675855,-0.944722669,-0.748267174,0.098390136,13.93521146,14.03360159
48.77636877,-122.5378679,Locust Beach,76,7,-0.190593178,-0.831616061,-0.014950341,0.059564123,-0.11314437,-0.052023338,-0.011260961,0.110936401,-0.290901199,-0.225954063,-0.530992551,-0.114769177,0.173159246,5.076732171,5.249891417
48.77636877,-122.5378679,Locust Beach,76,7,0.528302207,-1.88308705,0.297327583,0.092892869,-0.110928815,0.023786909,-0.022610512,0.004605166,-0.290901199,-0.018243436,-0.026570001,-0.014757445,1.023173248,3.399562076,4.422735324
48.77636877,-122.5378679,Locust Beach,76,7,-0.024289878,-1.688488853,0.287612429,0.07609002,-0.001538328,-0.010465734,0.061652189,0.044906531,-0.090602549,0.083111944,-0.029338795,0.127886148,0.48683301,2.918530808,3.405363818
47.57995505,-122.6786,Madrona Pont,28,10,2.375808556,-0.598833845,0.227906182,0.023013893,-0.042473513,-0.17789824,0.020986583,-0.07954084,-0.26052755,-0.09523639,0.077466427,-0.174498637,2.314989032,4.004758985,6.319748017
47.57995505,-122.6786,Madrona Pont,28,10,1.537711768,-1.43298232,0.372779812,-0.130505319,-0.206253775,-0.27928882,-0.159982569,-0.13248972,-0.386058432,-0.641653197,-0.368303744,-0.774064823,1.794158335,12.84402604,14.63818438
47.57995505,-122.6786,Madrona Pont,28,10,0.577266361,-2.41027191,0.248084064,-0.111934788,-0.317663548,-0.225262938,-0.05900155,-0.0882318,-0.386058432,-0.624066737,-0.434046081,-0.712076922,1.202831787,12.47429146,13.67712325
47.57995505,-122.6786,Madrona Pont,28,10,1.415647229,-2.204064649,0.729210754,0.165732888,0.081531763,0.000521299,-0.057204918,-0.068750251,-0.321928095,0.261321743,0.412772671,0.192581654,1.886622312,8.473182104,10.35980442
47.55622,-122.54281,"Manchester, Stormwater Outfall",33,10,2.458054516,-1.323704919,0.0088964,0.000927639,0.00256024,0.094347182,0.088680477,0.074410525,0.176877762,0.114054533,-0.080107847,0.188469034,2.575137401,2.205253184,4.780390585
47.55622,-122.54281,"Manchester, Stormwater Outfall",33,10,2.267490864,-1.774060482,-0.088950923,0.003398431,0.104594874,-0.019950249,-0.058552182,0.080239604,0.012490944,-0.047293808,-0.254505334,0.031646815,2.524261687,2.422269727,4.946531414
47.55622,-122.54281,"Manchester, Stormwater Outfall",33,10,1.024299859,-1.357358692,-0.014950341,-0.115951574,-0.024290979,-0.10319005,0.046275487,0.089902701,0.154509949,-0.284138572,-0.521432489,-0.19497092,1.323099105,5.990537796,7.313636901
47.55622,-122.54281,"Manchester, Stormwater Outfall",33,10,0.174333735,-12.2984063,0.089386318,-0.060709464,-0.022207665,-0.066146219,0.044184927,-0.030559034,0.085247287,-0.070831447,0.002336593,-0.102732971,3.41069707,2.323537171,5.734234241
47.30008,-122.74566,Maple Hollow Park,51,13,1.149208563,-12.2984063,0.400087158,0.10260491,-0.100634312,-0.092588105,0.208893567,0.02489657,-0.201633861,0.096454398,0.037747406,0.120437561,4.267943997,5.065427206,9.333371203
47.30008,-122.74566,Maple Hollow Park,51,13,3.901500463,-1.769366242,0.133441498,-0.155643823,-0.282330475,-0.181441496,0.038735252,-0.011835981,-0.117569596,-0.567123283,-0.539738835,-0.578792057,3.959896164,11.73199889,15.69189505
47.30008,-122.74566,Maple Hollow Park,51,13,-0.92048191,-12.2984063,0.277831408,0.000927639,-0.054487208,-0.056896398,0.100398272,0.012756007,-0.012600037,-0.020415624,-0.049807297,-0.008236634,3.786216253,2.094166011,5.880382264
47.30008,-122.74566,Maple Hollow Park,51,13,2.276945586,0.231707373,0.570012159,0.019112079,-0.053777744,-0.052563977,0.136954329,0.026910102,-0.012600037,0.025843704,-0.037677203,0.051733348,2.272172353,3.509932979,5.782105332
48.018127,-122.699524,Maristone Island,11,9,-0.091397883,0.045001524,0.0088964,-0.001299697,-0.091140461,-0.082063503,0.113617561,0.142851581,-0.064130337,-0.200384156,-0.606623284,-0.058735142,0.141213408,4.428788931,4.570002339
48.018127,-122.699524,Maristone Island,11,9,1.134393851,-1.239873328,0.217710415,-0.060709464,-0.03405309,-0.036432296,-0.093569668,0.02489657,-0.038135129,-0.248161954,-0.309908697,-0.222825871,1.389466798,4.805779866,6.195246664
48.018127,-122.699524,Maristone Island,11,9,1.158491854,-5.581415404,0.570012159,-0.023764261,-0.091140461,-0.009415737,-0.027879033,-0.077376256,-0.090602549,-0.071300509,0.100727055,-0.150365618,2.535622988,4.177198494,6.712821483
48.018127,-122.699524,Maristone Island,11,9,2.385464263,-1.347413066,0.197100136,-0.187695741,-0.246220182,-0.156819528,-0.120988437,-0.07954084,-0.145050333,-0.63055015,-0.458300537,-0.709585579,2.517449027,12.28753838,14.80498741
48.018127,-122.699524,Maristone Island,11,9,-0.250388963,-0.586223247,0.0088964,0.123198845,-0.053068629,0.030949239,0.138130919,0.124163561,-0.117569596,0.116939676,-0.230941862,0.241361757,0.162154738,4.278522517,4.440677254
48.018127,-122.699524,Maristone Island,11,9,-0.140262529,-2.386714717,0.15497466,0.070916536,0.170437413,0.103596819,0.026079951,0.110936401,0.154509949,0.263555248,-0.036438838,0.373147371,0.565775507,5.843646102,6.409421609
47.11795,-122.83359,"Meyer's Point, Henderson Inlet",71,13,0.449069054,0.460732887,0.400087158,-0.013736801,-0.064456512,-0.163811602,0.096368394,-0.030559034,-0.117569596,-0.111738768,-0.038296784,-0.143764169,0.724190798,4.34383181,5.068022607
47.11795,-122.83359,"Meyer's Point, Henderson Inlet",71,13,-0.005626822,-0.636272024,0.6706161,-0.07289074,-0.0882318,-0.082063503,0.082581996,-0.060175515,0.061400545,-0.096954567,0.040097073,-0.158695534,0.230597291,5.601773816,5.832371107
47.11795,-122.83359,"Meyer's Point, Henderson Inlet",71,13,-1.291390963,-0.850703136,-0.180373951,-0.071850022,-0.159711189,-0.157982523,0.093136368,0.050855797,-0.090602549,-0.344088362,-0.469955378,-0.294288812,1.146081109,7.7890638,8.935144909
47.11795,-122.83359,"Meyer's Point, Henderson Inlet",71,13,0.21857158,1.17484283,0.496011578,-0.073671771,-0.133238977,-0.125767898,0.134991211,0.026910102,0.012490944,-0.221053493,-0.283225675,-0.195551832,0.706542808,7.081468033,7.788010841
47.4436,-122.360316,Miller Creek,20,11,1.387525994,-12.2984063,0.663121564,0.082414044,-0.059463249,-0.050402636,0.096368394,-0.092596993,-0.173064709,0.163690084,0.363198568,0.070819628,4.477506168,6.442455442,10.91996161
47.4436,-122.360316,Miller Creek,20,11,3.744181119,-3.59658004,0.297327583,-0.055299834,-0.018742145,-0.007318034,0.048780166,0.004605166,0.131789873,-0.035347096,-0.046998978,-0.030476882,4.295020411,2.299134546,6.594154957
47.4436,-122.360316,Miller Creek,20,11,1.944202903,-0.708942405,0.56197484,0.047164023,0.073761394,-0.026308078,-0.07663697,-0.011835981,-0.117569596,0.032407586,0.061941061,0.019809634,1.963991659,3.794610222,5.758601881
47.4436,-122.360316,Miller Creek,20,11,2.981303921,-0.783889482,0.176191146,-0.071069976,-0.032654452,-0.193911875,0.057512459,0.028920827,-0.038135129,-0.265769679,-0.334048471,-0.238154045,2.895376631,6.21501857,9.110395201
47.3539722,-122.69175,Minter Bay,55,13,1.167796804,-0.553236208,0.648014671,-0.008749086,-0.057328558,-0.446842917,0.344869261,-0.157423012,-0.145050333,-0.009317569,0.306990326,-0.166219569,1.240920257,8.055462244,9.2963825
47.3539722,-122.69175,Minter Bay,55,13,1.512819474,-1.307451438,0.852946123,-0.023764261,-0.122040771,0.030949239,-0.201051551,-0.13024428,-0.230780207,-0.182538258,0.089143619,-0.31402203,1.739742391,6.563512967,8.303255358
47.3539722,-122.69175,Minter Bay,55,13,2.291652426,-2.653108134,0.444481277,0.129772531,0.096948063,-0.075455728,-0.019983449,-0.086054147,-0.26052755,0.219749175,0.406412173,0.133447459,2.773283811,7.261400403,10.03468421
47.3539722,-122.69175,Minter Bay,55,13,2.008756846,-1.527907578,0.400087158,-0.079412291,-0.113883645,-0.488663092,0.372458953,-0.081708677,-0.064130337,-0.225118747,-0.046064086,-0.307414255,2.232964068,9.040787892,11.27375196
47.94968,-122.30158,Mukilteo,65,8.2,2.506287419,-0.72608503,0.409075941,-0.129692914,-0.247842099,-0.210708514,-0.076182076,-0.036854441,-0.290901199,-0.623929108,-0.5366716,-0.662246408,2.462697283,12.89359931,15.35629659
47.94968,-122.30158,Mukilteo,65,8.2,1.516105326,-0.976478204,0.453198494,-0.085175743,-0.174287864,-0.099833643,-0.022172335,0.01072261,-0.117569596,-0.390393104,-0.416219799,-0.379672715,1.656871098,8.876846951,10.53371805
47.94968,-122.30158,Mukilteo,65,8.2,2.32610096,-5.538185352,0.496011578,-0.017739425,-0.122040771,-0.08040872,-0.072548082,-0.060175515,-0.230780207,-0.229718981,-0.094533315,-0.290560514,3.551147347,5.62020014,9.171347487
47.94968,-122.30158,Mukilteo,65,8.2,0.729880477,0.358197326,0.15497466,-0.117024609,-0.171206827,-0.161477144,0.020986583,0.044906531,-0.090602549,-0.470907968,-0.58202353,-0.426637408,0.944550986,9.702632288,10.64718327
48.52108,-122.61531,N Avenue Park,62,7,0.684105585,-8.865446891,0.570012159,0.012994289,0.121653434,-0.17789824,0.096368394,0.006647198,0.012490944,0.048989971,0.033921017,0.055277905,2.969423164,5.006709379,7.976132543
48.52108,-122.61531,N Avenue Park,62,7,1.914808082,-7.620334393,0.381939811,-0.119173076,-0.218922967,-0.085932061,-0.024364548,-0.018050039,-0.090602549,-0.428345347,-0.385544194,-0.446551173,3.729000344,9.483014104,13.21201445
48.52108,-122.61531,N Avenue Park,62,7,1.173511431,-1.145614447,0.553892494,-0.125637739,-0.042473513,-0.448976555,0.340446422,-0.060175515,0.108706259,-0.213992643,-0.078832536,-0.274821867,1.399440425,9.333898714,10.73333914
48.52108,-122.61531,N Avenue Park,62,7,2.06328587,-12.2984063,0.227906182,0.045726359,0.020187373,-0.105432001,0.091112669,-0.013904361,-0.090602549,0.067686435,0.100445636,0.053690043,5.071729201,3.192124635,8.263853836
48.255358,-122.507014,North Camano,7,8.1,1.950587724,-12.2984063,0.297327583,0.050751926,-0.078818951,0.041626502,-0.025681477,-0.020127354,-0.173064709,0.010588145,0.0587579,-0.010279208,4.972629156,2.918825159,7.891454315
48.255358,-122.507014,North Camano,7,8.1,3.824284215,-4.480783041,0.258068153,-0.019243277,0.042917978,-0.054728562,-0.016488123,0.048875433,0.012490944,-0.0941874,-0.216846049,-0.045583775,4.594570028,3.153534089,7.748104116
48.255358,-122.507014,North Camano,7,8.1,1.166341244,-2.368851983,0.496011578,0.073975836,0.052833447,-0.038037371,-0.044690757,-0.024290979,-0.173064709,0.071855708,0.131352762,0.046093024,1.710096602,4.317870304,6.027966906
48.255358,-122.507014,North Camano,7,8.1,0.504185477,-12.2984063,0.297327583,-0.089645144,-0.212574464,-0.095927679,-0.08897363,-0.022207665,-0.230780207,-0.461531774,-0.406988446,-0.485090729,3.700749068,9.177370001,12.87811907
48.02218,-122.728709,Oak Bay County Park,10,9,-0.040497967,-0.006890223,0.418009066,-0.107662506,-0.053068629,-0.173187395,0.161849118,-0.066601784,0.154509949,-0.103463984,0.043321629,-0.169925001,0.17252575,5.65010233,5.82262808
48.02218,-122.728709,Oak Bay County Park,10,9,0.424499635,-0.767999961,0.400087158,0.069266529,-0.13024428,0.000521299,0.194639054,0.00256024,-0.064130337,0.134130413,0.129147227,0.136220096,0.64295781,4.716022229,5.358980039
48.02218,-122.728709,Oak Bay County Park,10,9,0.081715666,0.992246181,0.306977753,-0.11568344,-0.152857518,-0.124630575,0.116406148,0.034936242,0.061400545,-0.308926249,-0.393449392,-0.274668413,0.538886027,8.025172184,8.564058211
48.02218,-122.728709,Oak Bay County Park,10,9,-0.504603696,-2.404194837,0.277831408,-0.106330008,-0.138494703,-0.127475567,-0.300622649,-0.136991112,-0.353636955,-0.533643723,-0.251987855,-0.670702082,0.856762759,9.36509172,10.22185448
48.21423,-122.718972,Penn Cove Reference,3,8.1,-0.331430669,-1.787444379,-0.153656612,-0.017989958,-0.011147179,-0.057438867,0.092731856,0.046892347,0.061400545,-0.037911888,-0.154058066,0.008252938,0.544674389,1.986598272,2.531272661
48.21423,-122.718972,Penn Cove Reference,3,8.1,0.395714379,-0.398143255,0.089386318,0.039720627,-0.061601103,-0.067784714,-0.01954607,-0.036854441,-0.230780207,-0.069800046,0.015531152,-0.107234789,0.521809738,2.42493167,2.946741407
48.21423,-122.718972,Penn Cove Reference,3,8.1,-1.260525831,0.687435639,-0.014950341,0.035622401,0.03226582,0.161150553,-0.074363935,0.012756007,0.037152998,0.144428182,0.114728476,0.156732965,1.215880938,3.52044451,4.736325448
48.21423,-122.718972,Penn Cove Reference,3,8.1,0.558038536,0.42337647,0.06684375,-0.059677493,0.038267334,-0.048783752,-0.003888086,-0.024290979,0.108706259,-0.047109261,0.011046551,-0.072274196,0.810332408,2.052126239,2.862458647
47.2619,-122.7376,Penrose Point State Park,50,13,1.714783814,-2.357065193,0.655587891,-0.315200793,0.030928753,0.027372519,0.337376494,-0.092596993,1.024874669,0.17528316,0.374647661,0.082486824,2.189310217,9.053405739,11.24271596
47.2619,-122.7376,Penrose Point State Park,50,13,0.288856213,-1.378053443,0.418009066,-0.160890494,0.113465228,0.059248193,-0.681527464,-0.13024428,-0.201633861,-0.535843053,-0.263532363,-0.667676506,0.681756069,9.934811363,10.61656743
47.2619,-122.7376,Penrose Point State Park,50,13,1.99194762,-0.759635361,0.496011578,0.04644537,0.202858891,0.180602916,-0.619896291,-0.020127354,-0.321928095,-0.167114686,-0.119228697,-0.187729187,2.019110912,6.905345349,8.92445626
47.2619,-122.7376,Penrose Point State Park,50,13,2.239902057,-2.093346188,0.418009066,0.030786007,0.217037826,0.224550864,-0.710885643,0.01072261,-0.321928095,-0.247313684,-0.274074972,-0.236210417,2.582733975,7.899594457,10.48232843
47.3062,-122.5145,Point Defiance Ferry,43,11,-0.052528574,-1.438250464,0.381939811,0.030786007,-0.233310073,-0.002087082,0.087462841,0.028920827,-0.201633861,-0.143642775,-0.21334351,-0.115318671,0.397160648,5.07766166,5.474822308
47.3062,-122.5145,Point Defiance Ferry,43,11,-0.6280043,-0.856292176,0.381939811,-0.049142137,-0.088958416,-0.172599619,0.151398968,0.04092668,-0.012600037,-0.197821187,-0.299473244,-0.157138846,0.564186556,6.271184907,6.835371463
47.3062,-122.5145,Point Defiance Ferry,43,11,0.313106715,-1.990067268,0.521102559,-0.087014408,-0.261702514,-0.215543692,0.194639054,-0.007708095,-0.117569596,-0.358786034,-0.338238479,-0.36751187,0.861663491,10.21822771,11.0798912
47.3062,-122.5145,Point Defiance Ferry,43,11,-0.24884657,-0.189489858,0.57800495,-0.049910413,-0.105772381,-0.080960103,0.119586518,0.022880225,0.037152998,-0.137932243,-0.193539799,-0.115181278,0.099044384,5.64239453,5.741438914
48.12823,-123.45715,Port Angeles Yacht Club,1,6,1.24198374,0.24220611,-0.153656612,-0.139744686,-0.319367855,-0.290086059,0.095964787,-0.064456512,-0.230780207,-0.586168599,-0.441812414,-0.651646396,1.364808874,12.6541945,14.01900338
48.12823,-123.45715,Port Angeles Yacht Club,1,6,1.435366644,-1.922063816,0.078159063,-0.120517494,0.261039962,-0.127475567,-0.239244246,0.091827578,0.131789873,-0.315912679,-0.56139403,-0.223714321,1.830891281,8.49542023,10.32631151
48.12823,-123.45715,Port Angeles Yacht Club,1,6,1.089491911,0.950232896,0.553892494,-0.046839759,0.063335368,-0.120090225,-0.025681477,-0.125763857,0.012490944,-0.001072038,0.261147296,-0.12773793,1.414178161,5.342378715,6.756556876
48.12823,-123.45715,Port Angeles Yacht Club,1,6,0.252641932,-12.2984063,0.601721019,-0.234090488,-0.122040771,-0.251091928,0.055853235,-0.110191053,0.154509949,-0.438354472,-0.204276506,-0.549721495,3.479556639,12.04019044,15.51974708
48.12823,-123.45715,Port Angeles Yacht Club,1,6,2.430813316,-1.775236432,0.707515683,0.065960843,0.117250175,-0.059067497,0.206652196,-0.018050039,0.131789873,0.352413369,0.397963986,0.333330611,2.668182444,8.583511627,11.25169407
48.12823,-123.45715,Port Angeles Yacht Club,1,6,0.09057024,-2.840615038,0.435711068,0.016912662,-0.005648573,-0.005746756,0.069896183,0.026910102,0.012490944,0.050370458,-0.015547659,0.077326407,0.886369243,2.387076087,3.27344533
47.38566,-122.627255,"Purdy, Dexters",57,13,1.379723662,-12.2984063,0.409075941,0.006357806,-0.170437595,-0.064509582,-0.029199175,-0.055907183,-0.290901199,-0.199666066,-0.074377806,-0.255765545,4.470645261,5.084533734,9.555178995
47.38566,-122.627255,"Purdy, Dexters",57,13,1.157965873,-12.2984063,0.537590682,-0.129692914,-0.122040771,-0.243047714,-0.085307313,-0.083879776,-0.201633861,-0.494366941,-0.31215472,-0.578223806,4.275644654,11.16371199,15.43935665
