latitude,longitude,sample_id,site_number,site_name,reporting_area,p450,sod,shell,weight_initial,weight_change,weight_final,length,height,width,ibr1bio,ibr1morph,ibr1overall,ci1,ci2,ci3
47.9726,-122.22977,209,66,Everett Harbor,8.2,0.815839501,-1.688652273,1.633019224,-4.351945284,-4.161505815,-2.869046147,-1.792211272,-7.085685994,-1.675295548,-0.436406386,-2.900381548,-1.668393967,0.669102116,-2.03460441,-2.154318711
48.482448,-122.583879,61,63,"Fidalgo Bay Aq Reserve, Weaverling Spit",7,0.738202091,-0.885333677,2.740150902,-2.314622557,-1.500892628,-3.381548028,-0.678808225,-1.44689336,-2.435129047,-0.073565793,-1.288248992,-0.680907393,3.284125063,1.792068785,-0.603209239
48.482448,-122.583879,62,63,"Fidalgo Bay Aq Reserve, Weaverling Spit",7,-0.559026881,0.12540327,3.293716741,-3.489429093,-3.076102582,-2.979261605,-1.209250243,-5.166413567,-1.53797624,-0.216811805,-2.023530942,-1.120171373,1.111077825,-0.417700243,-1.63728222
48.482448,-122.583879,63,63,"Fidalgo Bay Aq Reserve, Weaverling Spit",7,1.83809934,-0.219288072,2.961577238,-1.170432722,-0.682079663,-1.91017166,-1.335295871,-1.521283765,-1.327419969,0.809405634,-0.712158059,0.048623788,3.210462445,1.091410313,0.775554736
48.482448,-122.583879,64,63,"Fidalgo Bay Aq Reserve, Weaverling Spit",7,1.19198378,0.59522964,4.84370109,-1.745151928,-1.686024758,-1.102843429,-1.445585795,-2.309822048,-1.176368732,0.89360671,-0.660299372,0.116653669,1.485529468,-0.687184271,-0.086172748
47.19483,-122.748665,174,59,Filucy Bay,13,9.173427247,-0.768111796,4.179422083,-5.511006088,-5.79172646,-2.276638059,-1.345799673,-7.651053066,-1.327419969,4.202657725,-2.81774589,0.692455917,-4.106690966,-5.645690383,-4.050119177
47.19483,-122.748665,175,59,Filucy Bay,13,3.996416282,-1.41994056,4.622274754,-0.339407994,-0.4630948,0.139835863,0.350564403,-1.193965986,-3.414673439,1.288237861,-0.042638171,0.622799845,7.206659484,-0.525493854,-0.775554736
47.19483,-122.748665,176,59,Filucy Bay,13,10.09223061,-0.269315259,9.936506807,2.445836988,1.376589626,4.118613905,2.587874298,0.859209168,-2.554139114,4.911457673,2.681498811,3.796478242,5.156383276,-1.872913993,-1.292591227
47.19483,-122.748665,177,59,Filucy Bay,13,7.685356461,-1.611331433,3.404429909,-3.153520151,-3.424150987,-1.014671062,-1.19874644,-4.229094475,-1.803460234,3.037012514,-1.631316206,0.702848154,0.036831309,-3.00474691,-1.981973214
48.5069444,-123.0194444,222,61,Friday Harbor,7,4.152684005,-1.688652273,6.393685438,-1.445983026,-1.553787522,-0.507679954,1.364181327,-1.684942654,-1.547130861,1.232015866,0.145477535,0.688746701,0.042969861,-1.118358715,-2.326664208
48.5069444,-123.0194444,223,61,Friday Harbor,7,1.797564229,-0.037822163,0.415174379,-3.933808632,-3.418861498,-3.483497327,-2.243874772,-3.41080003,-1.739377891,0.879871033,-2.545006539,-0.832567753,0.061385515,-0.309906632,-0.947900233
48.5069444,-123.0194444,224,61,Friday Harbor,7,1.234069512,-1.380911306,2.85086407,-6.240558323,-6.714213418,-2.171933374,-1.55587572,-5.657390235,-1.629522445,-0.073420897,-3.016947063,-1.54518398,-7.163689623,-7.909356216,-4.739501164
48.5069444,-123.0194444,225,61,Friday Harbor,7,3.7615669,-1.688652273,5.286553761,-1.499343561,-0.997333233,-2.125091804,-0.195633318,-2.309822048,-1.33657459,1.036457313,-0.453892114,0.2912826,2.30195682,0.983616702,-0.603209239
48.5069444,-123.0194444,226,61,Friday Harbor,7,3.259862797,0.8505963,0.968740218,-4.555765033,-3.886452364,-4.22745167,-2.343660894,-5.821049124,-2.398510565,2.055229549,-3.180592776,-0.562681614,2.228294202,-0.040422604,-1.464936724
47.33785,-122.58277,131,58,Gig Harbor Boat Launch,11,2.965466293,-0.960039154,6.28297227,-1.871117781,-2.3662531,0.272094413,-1.955020208,0.338476339,-0.965812461,1.002713569,-0.037808647,0.482452461,-1.688101668,-2.789159688,-0.258518245
47.33785,-122.58277,132,58,Gig Harbor Boat Launch,11,0.399917852,-0.355286912,5.286553761,-3.89356954,-4.001763234,-1.838531613,-2.411935609,-4.258850637,-0.778142741,0.02231547,-1.699462802,-0.838573666,-2.22215565,-2.950850105,-1.464936724
47.33785,-122.58277,133,58,Gig Harbor Boat Launch,11,2.84378888,0.276691922,9.2722278,-2.898089392,-4.149868938,1.682852278,-2.333157092,-5.359828618,-0.366184819,1.560240401,-0.593149826,0.483545287,-2.479974814,-6.669729688,-1.63728222
47.33785,-122.58277,134,58,Gig Harbor Boat Launch,11,-0.614405074,2.314930959,10.93292532,-1.032220188,-2.118704994,2.266994206,-1.655661842,-0.643476996,-0.604204952,0.850262942,1.020807222,0.935535082,-1.387312643,-4.190476633,-0.258518245
47.5706,-122.9717,104,29,Hood Canal Holly,12,-1.308015073,-1.688652273,2.629437734,-0.812654707,-1.212086505,0.597230014,0.676182275,-0.881526289,-0.636246123,-1.498333673,0.051476628,-0.723428522,-0.988306795,-1.711223577,-1.63728222
47.5706,-122.9717,105,29,Hood Canal Holly,12,-0.033359768,-0.370576723,1.85444556,-1.225542783,-1.21949179,-0.684024688,-1.130471725,-0.375671541,-0.979544391,-0.201968246,-0.537185908,-0.369577077,0.454252812,-0.57939066,0.086172748
47.5706,-122.9717,106,29,Hood Canal Holly,12,-1.80126599,-1.688652273,3.293716741,0.876512397,0.768298341,0.759797815,0.240274478,1.841162502,-0.453153714,-1.744959131,1.046658366,-0.349150383,0.669102116,0.067371007,0.430863742
47.5706,-122.9717,107,29,Hood Canal Holly,12,-0.539221088,-1.688652273,-0.691957299,0.430383333,0.547197682,-0.072328894,1.311662315,0.249207854,-0.18309241,-1.11393668,0.227296083,-0.443320299,0.15960234,0.552442257,-0.775554736
47.5706,-122.9717,108,29,Hood Canal Holly,12,1.651831004,-1.688652273,0.525887547,0.166204946,-0.50329492,1.834398533,0.030198432,-2.607383665,-0.160205858,-0.018410635,-0.102027855,-0.060219245,1.147909134,-1.980707604,-0.430863742
47.5706,-122.9717,109,29,Hood Canal Holly,12,-1.721567991,-1.688652273,1.743732392,1.152062701,0.681550714,1.856441625,1.070074862,-1.670064573,-0.096123515,-1.705110132,0.676810601,-0.514149766,1.743348632,-0.848874688,-0.430863742
48.024789,-122.998135,82,2,Jamestown,6,0.616298526,-0.623663323,-0.581244131,-2.710015375,-2.043594244,-3.21622484,-1.340547772,-4.184460233,-1.14432756,-0.003682398,-2.174344879,-1.089013639,2.044137656,1.037513507,-0.603209239
48.024789,-122.998135,83,2,Jamestown,6,2.302989464,-0.016228659,0.193748044,-1.012975405,-1.095717737,-0.336845994,-1.681921347,-3.038848009,0.091546205,1.143380403,-0.983002035,0.080189184,1.141770583,-0.794977882,0.775554736
48.024789,-122.998135,84,2,Jamestown,6,-0.049768789,-0.613604237,-1.356236305,-4.505028787,-3.950984135,-3.896805295,-3.331018313,-3.886898616,-1.583749343,-0.331686513,-3.215817256,-1.773751885,-0.380590194,-0.525493854,-0.603209239
48.024789,-122.998135,85,2,Jamestown,6,0.947812647,-0.962453335,-3.459786493,-2.263011548,-1.738919653,-2.599018274,-1.73969226,-3.05372609,-0.141896617,-0.007320344,-2.142292991,-1.074806667,0.300789024,0.714132674,0.258518245
48.024789,-122.998135,86,2,Jamestown,6,0.436902121,-0.934556137,0.083034876,-2.441463173,-2.660348713,-0.761175508,1.206624292,1.409698158,-1.048204045,-0.248827008,-0.601690588,-0.425258798,-4.499558264,-2.196294827,-3.016046196
48.024789,-122.998135,87,2,Jamestown,6,0.526130902,-0.744640596,0.747313882,1.340136719,1.719348542,-0.256939787,0.959784938,-0.286403056,-0.297525166,-0.109254847,0.560816582,0.225780867,2.946504729,1.684275174,0.430863742
47.794695,-122.499858,166,36,Kingston Marina,10,0.082847671,-1.079272852,4.622274754,0.623705927,-0.039935645,2.068606382,0.371572007,2.049455634,-1.34572921,-0.498212591,1.192849978,0.347318694,0.675240667,-1.711223577,-0.430863742
47.794695,-122.499858,167,36,Kingston Marina,10,4.617436276,-0.653304096,5.286553761,-0.419886178,-1.145438938,1.660809186,1.463967449,-3.872020535,0.064082343,1.98206609,0.434009584,1.208037837,-0.435837158,-2.51967566,-2.154318711
47.794695,-122.499858,168,36,Kingston Marina,10,2.142168986,-1.160550266,5.950832767,0.068231504,-1.487139955,4.088304654,-0.043328185,3.611654121,-0.526390678,0.49080936,1.666023461,1.078416411,-3.689269463,-4.837238299,-1.12024573
47.794695,-122.499858,169,36,Kingston Marina,10,4.582217068,-1.517848995,2.297298231,-3.598774452,-4.338174762,-0.036508871,-1.309036365,-4.065435586,-1.954511472,1.532184036,-1.857877611,-0.162846787,-1.927505177,-5.376206355,-2.671355202
47.54167,-122.64034,53,25,Kitsap St Boat Launch,10,1.112369574,-1.47385726,4.400848419,-1.89211209,-1.095717737,-3.106009382,-2.837339603,-5.850805285,-1.954511472,-0.180743843,-1.762235307,-0.971489575,9.312182655,1.899862396,2.154318711
47.54167,-122.64034,54,25,Kitsap St Boat Launch,10,-1.171644144,1.155587783,4.290135251,-1.304271441,-1.25440242,-0.841081716,4.557337234,-0.241768813,-0.334143647,-0.00802818,0.695972064,0.343971942,-3.983919936,-0.471597049,-4.050119177
47.54167,-122.64034,55,25,Kitsap St Boat Launch,10,-1.130801792,-0.338119406,5.507980096,1.760022897,1.3395632,2.054829449,2.246500722,0.3682325,0.302102476,-0.734460599,1.939890192,0.602714796,-0.036831309,-0.417700243,-0.947900233
47.54167,-122.64034,56,25,Kitsap St Boat Launch,10,3.216156164,-0.333425166,5.840119599,-2.015453655,-1.578119174,-2.238062649,-0.284915638,2.555310382,2.512943321,1.441365499,0.684546027,1.062955763,-6.654189847,0.498545451,-1.12024573
47.30973,-122.68868,249,52,Kopachuck State Park,13,5.110571864,-1.042121295,5.618693264,-0.174077811,-0.522337082,0.813252312,-0.804853853,-1.78908922,-0.842225084,2.034225285,0.328480361,1.181352823,2.34492668,-1.280049132,0.430863742
47.30973,-122.68868,250,52,Kopachuck State Park,13,6.318906325,-1.139761488,3.625856244,-2.514943255,-2.657175019,-1.00089413,-1.870989789,-2.652017908,-1.679872858,2.589572418,-1.250005245,0.669783587,0.896228522,-1.980707604,-0.603209239
47.30973,-122.68868,251,52,Kopachuck State Park,13,0.145899685,-0.453731833,1.85444556,-4.434172994,-3.890683956,-3.833431407,-1.886745493,-5.895439528,-1.666140927,-0.153916074,-2.821738392,-1.487827233,0.423560055,-0.525493854,-1.809627717
47.30973,-122.68868,253,52,Kopachuck State Park,13,5.446054892,-1.585043689,4.068708915,3.630265915,2.528640426,4.851546702,2.209737414,23.75657556,6.907161151,1.930505602,6.850376584,4.390441093,-12.00086822,-1.387842743,-0.258518245
47.5833538,-122.6414587,299,37,Lions Park,10,5.362275361,-0.870848593,1.190166553,-2.254263919,-1.536861156,-3.097743223,-1.629402336,8.149468773,-0.324989027,2.245713384,0.070910809,1.158312097,-5.137967622,1.468687952,0.258518245
47.5833538,-122.6414587,300,37,Lions Park,10,5.687800531,0.174089246,3.183003573,-3.660007853,-3.897031343,-1.375626688,-2.469706522,6.349220993,-1.107709078,2.930944889,-0.425408131,1.252768379,-6.783099429,-3.328127744,-1.292591227
47.5833538,-122.6414587,301,37,Lions Park,10,0.239429843,-0.633588288,4.400848419,-5.302812525,-5.122077097,-3.362260323,-3.525338656,-5.300316295,-2.458015599,-0.197079222,-2.952853154,-1.574966188,-0.669102116,-3.058643716,-1.63728222
47.5833538,-122.6414587,302,37,Lions Park,10,3.423317801,0.166712583,3.957995747,-5.200465269,-4.557159625,-4.511256475,-4.53895558,-4.571290334,-0.933771289,1.795015192,-2.907843261,-0.556414034,-1.638993256,-0.633287465,0.086172748
48.77636877,-122.5378679,235,76,Locust Beach,7,-0.341801969,-0.320415415,1.300879721,-6.035863811,-4.869239502,-6.329811535,-1.519112411,-6.073976498,-1.583749343,-0.331108692,-3.587267626,-1.959188159,-2.332649577,1.522584757,-3.016046196
48.77636877,-122.5378679,236,76,Locust Beach,7,-0.255432062,-0.739946356,-0.13839146,-2.048694644,-0.920106688,-4.056617709,1.290654711,-2.369334372,-0.448576403,-0.497689209,-1.241580938,-0.869635073,-0.15960234,3.031695313,-1.809627717
48.77636877,-122.5378679,237,76,Locust Beach,7,0.912773639,-1.231097988,3.072290405,-0.177576863,-0.12245168,-0.240407468,2.036424676,-2.324700129,0.210556271,-0.159162175,0.350590744,0.095714285,-0.319204679,0.121267813,-1.809627717
48.77636877,-122.5378679,238,76,Locust Beach,7,-0.03445989,-1.164976263,2.961577238,0.838022831,1.115288848,-0.265205946,1.658287792,-0.033475682,-0.091546205,-0.599718077,0.883278411,0.141780167,0.896228522,1.199203924,-0.603209239
47.57995505,-122.6786,153,28,Madrona Pont,10,8.648794483,-0.573770257,2.297298231,-0.902755283,-1.370771188,0.726733178,0.492365734,-0.911282451,-1.469316587,4.037512113,-0.162532624,1.937489745,0.300789024,-2.03460441,-1.63728222
47.57995505,-122.6786,154,28,Madrona Pont,10,3.928524994,-1.063446557,3.957995747,-5.073624653,-4.996187248,-2.968240059,-2.648271161,-4.184460233,-2.229150087,1.432539219,-2.591705385,-0.579583083,-2.154631583,-3.328127744,-2.326664208
47.57995505,-122.6786,155,28,Madrona Pont,10,1.01553815,-1.371254584,2.518724567,-4.962529768,-4.687281065,-3.422878825,-2.285889981,-6.207879225,-1.830924096,-0.177858217,-2.982665485,-1.580261851,-0.822565904,-2.250191632,-2.326664208
47.57995505,-122.6786,156,28,Madrona Pont,10,3.442360446,-1.322434487,8.829375129,2.806239291,1.718290644,4.363843299,3.72753685,1.826284422,0.00457731,1.059962979,3.325163849,2.192563414,-0.798011698,-1.765120382,-1.981973214
47.55622,-122.54281,261,33,"Manchester, Stormwater Outfall",10,9.277260345,-1.014224097,0.083034876,1.162559856,1.679148422,-0.711578552,0.019694629,0.055792803,0.855957015,4.131518124,0.449229864,2.290373994,1.301372922,2.007656007,1.292591227
47.55622,-122.54281,262,33,"Manchester, Stormwater Outfall",10,7.873927754,-1.195153521,-0.802670466,-0.455751456,0.266854742,-2.130602577,0.072213641,2.361895331,-0.173937789,3.339387117,-0.123142653,1.608122232,-0.816427352,2.169346424,0.086172748
47.55622,-122.54281,263,33,"Manchester, Stormwater Outfall",10,2.134139269,-1.029782149,-0.13839146,-2.526315172,-1.520992688,-3.995999207,-2.364668499,-0.524452349,-0.874266256,0.55217856,-1.706440804,-0.577131122,0.669102116,2.438830452,1.12024573
47.55622,-122.54281,264,33,"Manchester, Stormwater Outfall",10,0.265109258,-1.688652273,0.85802705,-0.677066462,-0.827011674,0.021354245,-1.261769254,-0.479818107,-0.56758647,-0.711771508,-0.419124382,-0.565447945,0.638409358,-0.794977882,0.603209239
47.30008,-122.74566,202,51,Maple Hollow Park,13,2.51381547,-1.688652273,4.290135251,0.977110127,1.047583383,0.349245233,2.257004525,-2.116406998,-0.787297361,0.412581598,0.85962488,0.636103239,3.198185342,0.660235868,-1.292591227
47.30008,-122.74566,203,51,Maple Hollow Park,13,28.78082693,-1.193544067,1.300879721,-4.593379837,-3.976373685,-4.111725439,-3.131446068,-5.582999831,-1.496780448,13.79364143,-3.084546512,5.354547459,0.558608188,-0.309906632,-0.775554736
47.30008,-122.74566,204,51,Maple Hollow Park,13,-0.973531255,-1.688652273,2.85086407,-0.198571172,-0.068498888,-0.447061452,0.019694629,-1.164209825,-0.489772196,-1.331091764,0.071777881,-0.629656942,1.479390916,0.336855035,-0.086172748
47.30008,-122.74566,205,51,Maple Hollow Park,13,7.939270112,0.294261792,6.504398606,0.255430758,0.439292098,-0.339601381,0.408335315,-1.149331744,-0.453153714,4.116765952,0.809338563,2.463052257,2.044137656,0.714132674,-0.086172748
48.018127,-122.699524,307,11,Maristone Island,9,-0.12670432,0.053514337,0.083034876,-1.832628215,-0.480021166,-4.522278021,-0.027572481,-1.922991947,-0.700328467,-0.036594992,-1.34325506,-0.689925026,1.681963116,3.947941008,-0.430863742
48.018127,-122.699524,308,11,Maristone Island,9,2.467047237,-0.973853632,2.186585063,-2.23326961,-1.721993286,-2.546665932,-1.261769254,-0.732745481,-0.315834407,0.746596803,-0.946527558,-0.099965378,-1.289095819,0.660235868,-0.258518245
48.018127,-122.699524,309,11,Maristone Island,9,2.543367385,-1.653713715,6.504398606,-0.681440277,-1.190928547,0.952674867,-0.500243586,-1.922991947,-0.082391584,0.444826835,0.439868219,0.442347527,-0.392867297,-1.980707604,-0.603209239
48.018127,-122.699524,310,11,Maristone Island,9,8.720733966,-1.025222031,1.965158728,-5.003643623,-4.674586291,-3.585446626,-3.735414702,-4.928364274,-1.304533418,3.847755968,-3.038118601,0.404818683,-1.651270359,-2.03460441,-0.947900233
48.018127,-122.699524,311,11,Maristone Island,9,-0.328860899,-0.563979414,0.083034876,1.193176556,2.191171,-1.948747071,2.729675629,-1.134453663,0.274638614,-0.446420156,0.484070849,0.018825346,2.062553311,3.408972952,-0.775554736
48.018127,-122.699524,312,11,Maristone Island,9,-0.191223163,-1.366023859,1.522306057,2.832482177,3.551627683,-0.328579835,1.542745967,3.938971899,0.942925909,-0.778623511,2.000354265,0.610865377,0.374451643,3.031695313,1.12024573
47.11795,-122.83359,65,71,"Meyer's Point, Henderson Inlet",13,0.753695695,0.635465984,4.290135251,-1.053214497,-1.141207346,-0.345112154,-0.290167539,-1.372502956,-1.359461141,0.694580839,-0.181647198,0.256466821,1.418005401,-0.794977882,-0.775554736
47.11795,-122.83359,66,71,"Meyer's Point, Henderson Inlet",13,-0.008034447,-0.602338061,7.943669787,-0.918501015,-1.253344522,0.371288325,-1.508608609,-1.863479624,-0.700328467,-0.305186254,0.295813696,-0.004686279,1.209294649,-1.54953316,0.430863742
47.11795,-122.83359,67,71,"Meyer's Point, Henderson Inlet",13,-1.220750473,-0.752419622,-1.577662641,-2.998687122,-2.220263191,-3.662597446,-1.487601004,-3.291775383,-1.313688039,-0.986585047,-2.36461069,-1.675597868,1.368896989,1.36089434,-0.603209239
47.11795,-122.83359,68,71,"Meyer's Point, Henderson Inlet",13,0.337634392,2.124210691,5.507980096,-2.007580789,-1.525224279,-2.348278107,-1.524364313,-2.771042554,-1.057358665,1.230922541,-0.81798123,0.206470655,2.013444898,0.714132674,0.086172748
47.4436,-122.360316,231,20,Miller Creek,11,3.336068517,-1.688652273,7.832956619,1.697914733,0.605382066,3.771435211,1.800089124,-1.268356391,-0.434844473,0.823708122,2.000653841,1.412180982,1.418005401,-2.357985243,-1.12024573
47.4436,-122.360316,232,20,Miller Creek,11,25.59423507,-1.549367464,3.072290405,-0.342032283,-0.251515223,-0.422262974,-1.15147933,-0.405427703,-0.064082343,12.0224338,0.062212936,6.042323368,0.705933425,0.121267813,0.947900233
47.4436,-122.360316,233,20,Miller Creek,11,5.878847774,-0.655718277,6.393685438,0.321037974,0.166354443,0.577942309,1.01755585,1.647747452,-0.228865512,2.611564749,1.413636851,2.0126008,-1.061969413,-0.309906632,-0.775554736
47.4436,-122.360316,234,20,Miller Creek,11,14.23553902,-0.708025523,1.743732392,-2.377605484,-1.830956769,-2.723010665,-1.471845301,-0.702989319,-1.592903963,6.763756751,-1.279368444,2.742194153,0.834843007,0.768029479,-0.258518245
47.3539722,-122.69175,178,55,Minter Bay,13,2.573179689,-0.537959912,7.611530284,-0.090975339,-1.30941311,3.123919394,-0.185129516,-1.223722148,-3.373477646,1.017609889,0.650390274,0.834000081,5.543112022,-3.920992605,-0.947900233
47.3539722,-122.69175,179,55,Minter Bay,13,3.826016366,-1.006579191,10.82221215,-1.679544713,-2.353558325,0.839704022,-0.500243586,-2.547871342,0.274638614,1.409718587,0.693619546,1.051669067,-2.670269911,-3.274230938,-1.464936724
47.3539722,-122.69175,180,55,Minter Bay,13,8.041765225,-1.420477044,4.84370109,2.325119712,1.166067947,4.286692479,2.881980763,2.183358361,-0.645400744,3.31064409,2.434502801,2.872573446,-0.28237337,-2.196294827,-1.63728222
47.3539722,-122.69175,181,55,Minter Bay,13,6.242325788,-1.103280537,4.290135251,-2.041696541,-2.309126614,-0.413996815,-1.639906138,-2.384212453,-3.63896164,2.569522626,-1.16253785,0.703492388,6.046473247,-2.088501216,-0.430863742
47.94968,-122.30158,17,65,Mukilteo,8.2,9.662837198,-0.667923301,4.400848419,-4.961655005,-4.429153981,-4.092437733,-2.632515458,-4.958120436,-1.72106865,4.497456948,-2.627728978,0.934863985,-1.055830861,-0.956668299,-1.809627717
47.94968,-122.30158,18,65,Mukilteo,8.2,3.839446679,-0.830612249,4.954414257,-3.350341797,-2.784122766,-3.301641821,-1.755447964,-3.574458919,-0.846802394,1.504417215,-1.522628772,-0.009105778,-0.313066127,0.282958229,-0.775554736
47.94968,-122.30158,19,65,Mukilteo,8.2,8.285974199,-1.652640746,5.507980096,-2.080186108,-2.194873642,-0.835570943,-0.374197958,-2.547871342,-0.686596536,3.316666727,-0.45875949,1.428953618,-1.006722449,-1.54953316,-1.464936724
47.94968,-122.30158,20,65,Mukilteo,8.2,1.359160816,0.475995943,1.522306057,-3.935558157,-3.080334174,-4.373487152,-2.385676103,-3.514946596,-1.3411519,0.91757838,-2.444121147,-0.763271383,0.300789024,1.199203924,-0.603209239
48.52108,-122.61531,210,62,N Avenue Park,7,1.252252603,-1.685366305,6.504398606,0.488117682,0.469971137,0.313425209,0.277037786,2.763603514,-1.469316587,-0.216556851,1.335319621,0.559381385,1.418005401,0.175164618,0.086172748
48.52108,-122.61531,211,62,N Avenue Park,7,5.718649887,-1.680403823,4.068708915,-3.630265915,-3.203050329,-3.089477064,-2.427691313,-4.422509526,-0.732369638,2.019123032,-1.919522124,0.049800454,-0.343758885,-0.471597049,-0.603209239
48.52108,-122.61531,212,62,N Avenue Park,7,2.591584426,-0.92557002,6.28297227,-1.948096914,-2.086968058,-0.700557006,-2.553736941,-0.911282451,-3.387209577,0.833007203,-0.757839811,0.037583696,5.463310852,-1.54953316,0.775554736
48.52108,-122.61531,213,62,N Avenue Park,7,6.562286379,-1.688652273,2.297298231,0.678815988,0.456218464,0.949919481,0.986044443,0.442622905,-0.892575497,2.436817053,0.702620574,1.569718813,1.338204231,-0.363803438,-0.603209239
48.255358,-122.507014,303,7,North Camano,8.1,5.914077795,-1.688652273,3.072290405,0.104096782,-0.085425254,0.547633058,1.096334368,-1.670064573,0.370762129,2.112712761,0.490803845,1.301758303,-0.36217454,-0.525493854,-1.12024573
48.255358,-122.507014,304,7,North Camano,8.1,27.17334384,-1.61334325,2.629437734,-0.893132891,-0.374231378,-1.838531613,-0.405709365,0.948477653,-0.471462955,12.7800003,-0.057878973,6.361060661,-0.233264958,1.306997535,0.086172748
48.255358,-122.507014,305,7,North Camano,8.1,2.568503497,-1.362000225,5.507980096,0.721679369,0.390628795,1.255767377,1.611020682,1.171648865,-0.329566337,0.603251636,1.475594121,1.039422878,-0.626132255,-0.633287465,-1.12024573
48.255358,-122.507014,306,7,North Camano,8.1,0.863425842,-1.688652273,3.072290405,-3.869076179,-3.435787864,-3.238267932,-1.844730284,-4.303484879,-0.814761223,-0.412613216,-2.061973994,-1.237293605,-1.227710304,-0.57939066,-1.464936724
48.02218,-122.728709,88,10,Oak Bay County Park,9,-0.057133567,-0.008047269,4.511561586,-0.97798489,-1.336918455,0.401597576,-2.201859563,-1.134453663,-1.432698105,-0.032590418,-0.310107931,-0.171349174,2.437004953,-1.711223577,1.12024573
48.02218,-122.728709,89,10,Oak Bay County Park,9,0.706115661,-0.69716171,4.290135251,1.376876759,1.191457496,1.233724286,1.505982659,-2.711530231,0.00457731,0.004476975,0.984460504,0.49446874,2.964920384,0.067371007,-0.430863742
48.02218,-122.728709,90,10,Oak Bay County Park,9,0.120282439,1.670881221,3.183003573,-2.724011581,-2.08591016,-3.144584793,-2.359416598,-3.157872656,-1.048204045,0.89558183,-1.619570894,-0.361994532,1.724932977,0.929719896,0.430863742
48.02218,-122.728709,91,10,Oak Bay County Park,9,-0.60918738,-1.369913373,2.85086407,-4.369440541,-4.473585692,-2.111314872,-2.175600057,-2.87518912,-1.071090596,-0.989550376,-2.03219383,-1.510872103,-3.861148906,-3.435921355,-2.154318711
48.21423,-122.718972,41,3,Penn Cove Reference,8.1,-0.423644349,-1.19971364,-1.356236305,-0.366525643,0.069027837,-1.334295891,-0.379449859,-0.241768813,-0.494349506,-0.811678994,-0.586228311,-0.698953653,1.362758437,1.253100729,0.430863742
48.21423,-122.718972,42,3,Penn Cove Reference,8.1,0.651392495,-0.407325917,0.85802705,-0.667444071,-0.861922304,0.142591249,0.854746914,-1.312990633,-0.5813184,0.122033289,-0.224044313,-0.051005512,-0.276234818,-0.956668299,-1.464936724
48.21423,-122.718972,43,3,Penn Cove Reference,8.1,-1.202515124,1.03098924,-0.13839146,1.487971644,1.380821218,1.09044419,0.765464595,0.71042836,1.496780448,-0.085762942,0.970502713,0.442369886,-1.031276655,0.336855035,0.258518245
48.21423,-122.718972,44,3,Penn Cove Reference,8.1,0.974766977,0.576050317,0.636600715,-0.45400193,-0.587926751,0.101260452,-1.24076165,0.844331087,-0.421112542,0.775408647,-0.160230088,0.307589279,-0.055246964,-0.633287465,0.775554736
47.2619,-122.7376,9,50,Penrose Point State Park,13,4.711073653,-1.359317802,7.722243451,1.825630112,0.707998161,3.906449148,-6.009487906,0.680672198,0.242597443,1.675877925,1.296586087,1.486232006,5.408063889,-2.357985243,10.25455706
47.2619,-122.7376,10,50,Penrose Point State Park,13,0.457534131,-1.03917063,4.511561586,-4.38431151,-4.457717224,-2.199487238,-3.231232191,2.570188463,0.530967988,-0.290818249,-0.951432875,-0.621125562,-7.728436363,-3.274230938,-1.292591227
47.2619,-122.7376,11,50,Penrose Point State Park,13,6.146107946,-0.691394501,5.507980096,-1.545705993,-1.468097793,-1.044980313,1.001800147,4.742388264,1.689027478,2.727356722,1.268915984,1.998136353,-7.169828175,-0.525493854,-1.981973214
47.2619,-122.7376,12,50,Penrose Point State Park,13,7.68568893,-1.293196078,4.511561586,-2.226271507,-1.817204096,-2.279393446,0.660426571,5.099462204,2.133026572,3.196246426,0.868801126,2.032523776,-7.986255527,0.282958229,-1.981973214
47.3062,-122.5145,110,43,Point Defiance Ferry,11,-0.073799373,-1.065726616,4.068708915,-1.339261956,-0.924338279,-1.810977748,0.660426571,-4.690314981,-0.018309241,-0.569762995,-0.579152388,-0.574457692,1.282957268,0.768029479,-1.292591227
47.3062,-122.5145,111,43,Point Defiance Ferry,11,-0.728452815,-0.756040893,4.068708915,-1.810759143,-1.241707645,-2.469515111,-1.025433702,-1.878357704,-1.428120795,-0.742246854,-0.826455027,-0.78435094,2.271264062,1.091410313,-0.086172748
47.3062,-122.5145,112,43,Point Defiance Ferry,11,0.500277594,-1.263823547,5.840119599,-3.111531533,-2.705838322,-2.753319916,-1.792211272,-5.21104781,-1.757687132,-0.381772977,-1.641645198,-1.011709087,2.964920384,-0.202113021,-0.775554736
47.3062,-122.5145,113,43,Point Defiance Ferry,11,-0.327004838,-0.207887774,6.615111774,-1.288525709,-0.923280381,-1.65392072,-1.041189406,-2.220553564,-0.691173846,-0.267446306,-0.171933122,-0.219689714,1.774041389,0.606339063,0.258518245
48.12823,-123.45715,243,1,Port Angeles Yacht Club,6,2.817873402,0.308746875,-1.356236305,-4.718470927,-4.373085393,-3.475231167,-2.826835801,-6.237635387,-2.306964361,1.563310139,-3.613494192,-1.025092026,1.411866849,-1.657326771,-1.464936724
48.12823,-123.45715,244,1,Port Angeles Yacht Club,6,3.518140895,-1.243303012,0.747313882,-2.779121642,-1.728340674,-4.246739375,-2.453950818,6.230196347,-1.071090596,1.137418941,-0.757390411,0.190014265,-3.136799826,2.492727257,0.947900233
