"Group1","Group2","Z","P.unadj","P.adj","Significant","Group1_CLD","Group2_CLD"
"Filucy Bay","Hood Canal Holly",2.01161777233581,0.0443,0.243,"No","abcdefghij","defghj"
"Elliot Bay Myrtle Edwards","Hood Canal Holly",2.00478887237892,0.045,0.2445,"No","abcdefghij","defghj"
"Filucy Bay","Raft Island Park",2.00685135775577,0.0448,0.2448,"No","abcdefghij","adefghj"
"Cap Sante","Manchester, Stormwater Outfall",2.00489154197671,0.045,0.2449,"No","abcdefghij","efghj"
"Chambers Bay Park","Madrona Pont",2.00293172619765,0.0452,0.2451,"No","ci","abcdefghij"
"Hood Canal Holly","Kitsap St Boat Launch",-2.00088341922836,0.0454,0.2453,"No","defghj","abcdefghij"
"Edmonds Marina","Skiff Point",2.00685135775577,0.0448,0.2453,"No","abcdefghij","fghj"
"Maristone Island","Penrose Point State Park",-2.00159904276886,0.0453,0.2454,"No","abdefghj","abcdeghi"
"Reach Island","Skiff Point",2.00489154197671,0.045,0.2454,"No","abcdefghij","fghj"
"Salmon Beach","Williams Olson Park",1.99901209463954,0.0456,0.2459,"No","abcdefghij","adefghj"
"Chimacum Creek delta","Eld Inlet",1.99705227886048,0.0458,0.246,"No","abcdei","abcdefghij"
"Kitsap St Boat Launch","Raft Island Park",1.99705227886048,0.0458,0.2465,"No","abcdefghij","adefghj"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Gig Harbor Boat Launch",-1.99509246308142,0.046,0.2467,"No","abcdefghij","abci"
"Blair Waterway Two","Locust Beach",1.98725319996519,0.0469,0.2479,"No","abcdeghi","abdefghj"
"Discovery Bay","Penn Cove Reference",1.98725319996519,0.0469,0.2484,"No","abcdefghij","efghj"
"Broad Spit ","Purdy, Dexters",-1.9911728315233,0.0465,0.2485,"No","adefghj","abcdefghij"
"Skiff Point","West Bay Park",-1.98529338418613,0.0471,0.2485,"No","fghj","abcdefghij"
"Blair Waterway Two","Rocky Point",1.98921301574425,0.0467,0.2487,"No","abcdeghi","abdefghj"
"Chambers Bay Park","Tulalip Reservation",1.98725319996519,0.0469,0.2488,"No","ci","abcdefghij"
"Elliot Bay Myrtle Edwards","Raft Island Park",1.98939161162793,0.0467,0.2491,"No","abcdefghij","adefghj"
"Penrose Point State Park","Silverdale, Dyes Inlet",1.98333356840707,0.0473,0.2492,"No","abcdeghi","abdefghj"
"Manchester, Stormwater Outfall","Tulalip Reservation",-1.98725319996519,0.0469,0.2493,"No","efghj","abcdefghij"
"Commencement Bay Skookum","Eastsound, Fishing Bay",1.98137375262801,0.0475,0.2499,"No","abcdefghij","f"
"Rocky Point","Squaxin Island",-1.9774541210699,0.048,0.2517,"No","abdefghj","abcdeghij"
"Locust Beach","Squaxin Island",-1.97549430529084,0.0482,0.2524,"No","abdefghj","abcdeghij"
"Madrona Pont","Manchester, Stormwater Outfall",1.97157467373272,0.0487,0.2537,"No","abcdefghij","efghj"
"Edmonds Ferry","Thea Foss Waterway",-1.97079916665944,0.0487,0.2537,"No","abcdefghij","abcdi"
"Cap Sante","Chambers Bay Park",-1.96961485795366,0.0489,0.2539,"No","abcdefghij","ci"
"Cap Sante","Penn Cove Reference",1.97157467373272,0.0487,0.2542,"No","abcdefghij","efghj"
"North Camano","Shilshole Bay",1.9676550421746,0.0491,0.2546,"No","abcdefghij","fhj"
"Blair Waterway Two","Maristone Island",1.96510224220354,0.0494,0.2556,"No","abcdeghi","abdefghj"
"Suquamish Stormwater Outfall","Three Tree Point",1.96373541061649,0.0496,0.256,"No","i","abcdefghij"
"Brackenwood Lane","Browns Point Lighthouse",-1.96177559483743,0.0498,0.2562,"No","abdefghj","abcdefghij"
"Friday Harbor","Shilshole Bay",1.96212269234082,0.0497,0.2564,"No","abcdefghij","fhj"
"Broad Spit ","Commencement Bay, Dick Gilmur Launch",-1.95981577905837,0.05,0.2568,"No","adefghj","abcdefghij"
"Brackenwood Lane","Seattle Aquarium, Pier 59",-1.95785596327931,0.0502,0.2575,"No","abdefghj","abcdefghij"
"Commencement Bay, Milwaukee Waterway","Hood Canal Holly",1.95352486468338,0.0508,0.2577,"No","abcdefghij","defghj"
"Broad Spit ","Point Defiance Ferry",-1.95197651594214,0.0509,0.2577,"No","adefghj","abcdefghij"
"Chambers Bay Park","Discovery Bay",1.9539363317212,0.0507,0.2579,"No","ci","abcdefghij"
"Blair Waterway Two","Silverdale, Dyes Inlet",1.95001670016308,0.0512,0.2579,"No","abcdeghi","abdefghj"
"Maristone Island","Squaxin Island",-1.9522210184746,0.0509,0.258,"No","abdefghj","abcdeghij"
"Oak Bay County Park","Skiff Point",1.95589614750025,0.0505,0.2582,"No","abcdefghij","fghj"
"Jamestown","North Camano",-1.95007414785311,0.0512,0.2583,"No","fj","abcdefghij"
"Friday Harbor","Jamestown",1.95474543629518,0.0506,0.2584,"No","abcdefghij","fj"
"Penn Cove Reference","Tulalip Reservation",-1.9539363317212,0.0507,0.2584,"No","efghj","abcdefghij"
"Des Moines Marina","Everett Harbor",1.94609706860496,0.0516,0.2588,"No","bci","abcdefghij"
"Chambers Bay Park","Port Angeles Yacht Club",1.94506478306963,0.0518,0.2589,"No","ci","abcdefghij"
"Broad Spit ","Elliott Bay, Harbor Island, Pier 17",-1.9441372528259,0.0519,0.259,"No","adefghj","abcdefghij"
"Commencement Bay, Milwaukee Waterway","Raft Island Park",1.94311708192859,0.052,0.2591,"No","abcdefghij","adefghj"
"Gig Harbor Boat Launch","North Camano",1.94609706860496,0.0516,0.2593,"No","abci","abcdefghij"
"Smith Cove, Terminal 91","Thea Foss Waterway",-1.94187758559736,0.0522,0.2594,"No","abcdefghij","abcdi"
"Purdy, Dexters","Williams Olson Park",1.94609706860496,0.0516,0.2598,"No","abcdefghij","adefghj"
"Madrona Pont","Penn Cove Reference",1.93825780548873,0.0526,0.2606,"No","abcdefghij","efghj"
"Silverdale, Dyes Inlet","Squaxin Island",-1.93825780548873,0.0526,0.2611,"No","abdefghj","abcdeghij"
"Friday Harbor","Thea Foss Waterway",-1.9352154244431,0.053,0.262,"No","abcdefghij","abcdi"
"Manchester, Stormwater Outfall","South of Skunk Island",-1.93237835815155,0.0533,0.2633,"No","efghj","abcdefghij"
"Brackenwood Lane","Salmon Beach",-1.92649891081438,0.054,0.2664,"No","abdefghj","abcdefghij"
"Broad Spit ","Filucy Bay",-1.9206194634772,0.0548,0.2685,"No","adefghj","abcdefghij"
"Chambers Bay Park","Mukilteo",1.9206194634772,0.0548,0.269,"No","ci","abcdefghij"
"Lions Park","Thea Foss Waterway",-1.92121931341015,0.0547,0.2691,"No","abcdefghij","abcdi"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Shilshole Bay",1.91865964769814,0.055,0.2693,"No","abcdefghij","fhj"
"Aiston Preserve","Suquamish Stormwater Outfall",-1.91669983191909,0.0553,0.27,"No","abcdefghij","i"
"Commencement Bay, Dick Gilmur Launch","Williams Olson Park",1.91474001614003,0.0555,0.2707,"No","abcdefghij","adefghj"
"Broad Spit ","Kitsap St Boat Launch",-1.91082038458191,0.056,0.2727,"No","adefghj","abcdefghij"
"Point Defiance Ferry","Williams Olson Park",1.90690075302379,0.0565,0.2746,"No","abcdefghij","adefghj"
"Chuckanut, Clark's Point","Thea Foss Waterway",-1.90469269566039,0.0568,0.275,"No","abcdefghij","abcdi"
"Cherry Point Aquatic Reserve, Conoco Phillips","Salmon Bay, Commodore Park",1.90494093724474,0.0568,0.2754,"No","abcdegi","abcdefghj"
"Broad Spit ","Elliot Bay Myrtle Edwards",-1.89849521400422,0.0576,0.2765,"No","adefghj","abcdefghij"
"Browns Point Lighthouse","Rocky Point",1.89906148990756,0.0576,0.2766,"No","abcdefghij","abdefghj"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Jamestown",1.89640238231587,0.0579,0.2768,"No","abcdefghij","fj"
"Browns Point Lighthouse","Locust Beach",1.8971016741285,0.0578,0.2769,"No","abcdefghij","abdefghj"
"Rocky Point","Seattle Aquarium, Pier 59",-1.89514185834944,0.0581,0.2771,"No","abdefghj","abcdefghij"
"Des Moines Marina","South of Skunk Island",1.89906148990756,0.0576,0.2771,"No","bci","abcdefghij"
"Penn Cove Reference","South of Skunk Island",-1.89906148990756,0.0576,0.2776,"No","efghj","abcdefghij"
"Locust Beach","Seattle Aquarium, Pier 59",-1.89318204257039,0.0583,0.2779,"No","abdefghj","abcdefghij"
"Elliott Bay, Harbor Island, Pier 17","Williams Olson Park",1.89906148990756,0.0576,0.2781,"No","abcdefghij","adefghj"
"North Camano","Skiff Point",1.89122222679133,0.0586,0.2786,"No","abcdefghij","fghj"
"Chuckanut, Clark's Point","Eastsound, Fishing Bay",1.88926241101227,0.0589,0.2794,"No","abcdefghij","f"
"Purdy, Burley Lagoon","Salmon Bay, Commodore Park",1.88730259523321,0.0591,0.2801,"No","abcdegi","abcdefghj"
"Everett Harbor","Manchester, Stormwater Outfall",1.88534277945415,0.0594,0.2809,"No","abcdefghij","efghj"
"Gig Harbor Boat Launch","Oak Bay County Park",1.88142314789604,0.0599,0.2824,"No","abci","abcdefghij"
"Friday Harbor","Skiff Point",1.88155543081071,0.0599,0.2828,"No","abcdefghij","fghj"
"Eastsound, Fishing Bay","Lions Park",-1.8735838847798,0.061,0.284,"No","f","abcdefghij"
"Chambers Bay Park","Meyer's Point, Henderson Inlet",1.87554370055886,0.0607,0.2842,"No","ci","abcdefghij"
"Commencement Bay Skookum","Shilshole Bay",1.87750351633792,0.0604,0.2844,"No","abcdefghij","fhj"
"Brackenwood Lane","Purdy, Dexters",-1.8735838847798,0.061,0.2845,"No","abdefghj","abcdefghij"
"N Avenue Park","Raft Island Park",1.87554370055886,0.0607,0.2847,"No","abcdefghij","adefghj"
"Rich Passage","Suquamish Stormwater Outfall",-1.8735838847798,0.061,0.285,"No","abcdefghij","i"
"Filucy Bay","Williams Olson Park",1.87554370055886,0.0607,0.2852,"No","abcdefghij","adefghj"
"Hood Canal Holly","N Avenue Park",-1.867777440696,0.0618,0.2873,"No","defghj","abcdefghij"
"Kitsap St Boat Launch","Williams Olson Park",1.86574462166357,0.0621,0.2876,"No","abcdefghij","adefghj"
"Browns Point Lighthouse","Maristone Island",1.86634619361501,0.062,0.2877,"No","abcdefghij","abdefghj"
"Rocky Point","Salmon Beach",-1.86378480588451,0.0624,0.2879,"No","abdefghj","abcdefghij"
"Commencement Bay, Milwaukee Waterway","Suquamish Stormwater Outfall",-1.86420248217346,0.0623,0.2881,"No","abcdefghij","i"
"Locust Beach","Salmon Beach",-1.86182499010545,0.0626,0.2882,"No","abdefghj","abcdefghij"
"Des Moines Marina","Madrona Pont",1.85986517432639,0.0629,0.2885,"No","bci","abcdefghij"
"Maristone Island","Seattle Aquarium, Pier 59",-1.86205245237203,0.0626,0.2885,"No","abdefghj","abcdefghij"
"Browns Point Lighthouse","Silverdale, Dyes Inlet",1.85986517432639,0.0629,0.289,"No","abcdefghij","abdefghj"
"Hood Canal Holly","Port Angeles Yacht Club",-1.85781232698812,0.0632,0.2893,"No","defghj","abcdefghij"
"Seattle Aquarium, Pier 59","Silverdale, Dyes Inlet",1.85594554276828,0.0635,0.29,"No","abcdefghij","abdefghj"
"Elliot Bay Myrtle Edwards","Williams Olson Park",1.85098118797365,0.0642,0.2903,"No","abcdefghij","adefghj"
"Commencement Bay Skookum","Jamestown",1.85131809926458,0.0641,0.2906,"No","abcdefghij","fj"
"Everett Harbor","Penn Cove Reference",1.85202591121016,0.064,0.2906,"No","abcdefghij","efghj"
"Eastsound, Fishing Bay","Smith Cove, Terminal 91",-1.85398572698922,0.0637,0.2908,"No","f","abcdefghij"
"Gig Harbor Boat Launch","West Bay Park",1.85202591121016,0.064,0.2911,"No","abci","abcdefghij"
"Broad Spit ","Commencement Bay, Milwaukee Waterway",-1.85222068430488,0.064,0.2915,"No","adefghj","abcdefghij"
"Port Angeles Yacht Club","Raft Island Park",1.8484556051026,0.0645,0.2915,"No","abcdefghij","adefghj"
"Brackenwood Lane","Commencement Bay, Dick Gilmur Launch",-1.84222683231487,0.0654,0.2936,"No","abdefghj","abcdefghij"
"Des Moines Marina","Tulalip Reservation",1.84418664809393,0.0652,0.2938,"No","bci","abcdefghij"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Skiff Point",1.84222683231487,0.0654,0.2941,"No","abcdefghij","fghj"
"Kingston Marina","Suquamish Stormwater Outfall",-1.84222683231487,0.0654,0.2946,"No","abcdefghij","i"
"Brackenwood Lane","Point Defiance Ferry",-1.83438756919863,0.0666,0.2983,"No","abdefghj","abcdefghij"
"Gig Harbor Boat Launch","Reach Island",1.83242775341958,0.0669,0.2991,"No","abci","abcdefghij"
"Cap Sante","Des Moines Marina",-1.8265483060824,0.0678,0.2996,"No","abcdefghij","bci"
"Edmonds Marina","Gig Harbor Boat Launch",-1.83046793764052,0.0672,0.2999,"No","abcdefghij","abci"
"Eastsound, Fishing Bay","Edmonds Ferry",-1.8265483060824,0.0678,0.3001,"No","f","abcdefghij"
"Salmon Beach","Silverdale, Dyes Inlet",1.82458849030334,0.0681,0.3004,"No","abcdefghij","abdefghj"
"Brackenwood Lane","Elliott Bay, Harbor Island, Pier 17",-1.8265483060824,0.0678,0.3006,"No","abdefghj","abcdefghij"
"Miller Creek","Raft Island Park",1.8265483060824,0.0678,0.3011,"No","abcdefghij","adefghj"
"Cherry Point Aquatic Reserve, Conoco Phillips","Eld Inlet",1.82262867452428,0.0684,0.3012,"No","abcdegi","abcdefghij"
"Maristone Island","Salmon Beach",-1.8277025224282,0.0676,0.3013,"No","abdefghj","abcdefghij"
"Penrose Point State Park","Salmon Bay, Commodore Park",1.8265483060824,0.0678,0.3015,"No","abcdeghi","abcdefghj"
"Elliot Bay Myrtle Edwards","Suquamish Stormwater Outfall",-1.81792795247412,0.0691,0.3039,"No","abcdefghij","i"
"Hood Canal Holly","Miller Creek",-1.81410567515876,0.0697,0.305,"No","defghj","abcdefghij"
"Blair Waterway","Suquamish Stormwater Outfall",-1.81478941140805,0.0696,0.305,"No","abcdefghij","i"
"Gig Harbor Boat Launch","Maple Hollow Park",1.81282959562899,0.0699,0.3053,"No","abci","abcdefghij"
"Chambers Bay Park","Three Tree Point",1.81478941140805,0.0696,0.3055,"No","ci","abcdefghij"
"Des Moines Marina","Discovery Bay",1.81086977984993,0.0702,0.3057,"No","bci","abcdefghij"
"Purdy, Dexters","Rocky Point",1.81086977984993,0.0702,0.3061,"No","abcdefghij","abdefghj"
"Gig Harbor Boat Launch","Kopachuck State Park",1.80695014829182,0.0708,0.3063,"No","abci","abcdefghij"
"Locust Beach","Purdy, Dexters",-1.80890996407088,0.0705,0.3065,"No","abdefghj","abcdefghij"
"Kopachuck State Park","Manchester, Stormwater Outfall",1.80695014829182,0.0708,0.3068,"No","abcdefghij","efghj"
"Commencement Bay Skookum","Thea Foss Waterway",-1.80759881638052,0.0707,0.3069,"No","abcdefghij","abcdi"
"Commencement Bay, Milwaukee Waterway","Williams Olson Park",1.80470665827431,0.0711,0.3069,"No","abcdefghij","adefghj"
"Eld Inlet","Purdy, Burley Lagoon",-1.80499033251276,0.0711,0.3072,"No","abcdefghij","abcdegi"
"Brackenwood Lane","Filucy Bay",-1.8030305167337,0.0714,0.3075,"No","abdefghj","abcdefghij"
"Manchester, Stormwater Outfall","Maple Hollow Park",-1.80107070095464,0.0717,0.3079,"No","efghj","abcdefghij"
"Commencement Bay Skookum","Skiff Point",1.80107070095464,0.0717,0.3083,"No","abcdefghij","fghj"
"Blair Waterway","Raft Island Park",1.79715106939653,0.0723,0.31,"No","abcdefghij","adefghj"
"Brackenwood Lane","Kitsap St Boat Launch",-1.79323143783841,0.0729,0.3117,"No","abdefghj","abcdefghij"
"Blair Waterway Two","Salmon Bay, Commodore Park",1.79323143783841,0.0729,0.3122,"No","abcdeghi","abcdefghj"
"Broad Spit ","N Avenue Park",-1.78931180628029,0.0736,0.3139,"No","adefghj","abcdefghij"
"Des Moines Marina","Port Angeles Yacht Club",1.78834322770089,0.0737,0.3141,"No","bci","abcdefghij"
"Donkey Creek Delta","Minter Bay",-1.78735199050123,0.0739,0.3143,"No","abcdefghij","abcdei"
"Chuckanut, Clark's Point","Shilshole Bay",1.78539217472218,0.0742,0.3146,"No","abcdefghij","fhj"
"Miller Creek","Suquamish Stormwater Outfall",-1.78539217472218,0.0742,0.3151,"No","abcdefghij","i"
"Manchester, Stormwater Outfall","Reach Island",-1.78147254316406,0.0748,0.3153,"No","efghj","abcdefghij"
"Edmonds Marina","Manchester, Stormwater Outfall",1.78343235894312,0.0745,0.3155,"No","abcdefghij","efghj"
"Salmon Bay, Commodore Park","Squaxin Island",-1.78147254316406,0.0748,0.3158,"No","abcdefghj","abcdeghij"
"Blair Waterway","Hood Canal Holly",1.78190261583642,0.0748,0.316,"No","abcdefghij","defghj"
"Commencement Bay, Dick Gilmur Launch","Rocky Point",1.779512727385,0.0752,0.3162,"No","abcdefghij","abdefghj"
"Commencement Bay, Dick Gilmur Launch","Locust Beach",1.77755291160594,0.0755,0.3166,"No","abcdefghij","abdefghj"
"Des Moines Marina","Mukilteo",1.77755291160594,0.0755,0.3171,"No","bci","abcdefghij"
"Donkey Creek Delta","Eagle Harbor Dr",-1.76971364848971,0.0768,0.3176,"No","abcdefghij","abcdei"
"Aiston Preserve","Chambers Bay Park",-1.76775383271065,0.0771,0.3179,"No","abcdefghij","ci"
"Brackenwood Lane","Elliot Bay Myrtle Edwards",-1.77454558088099,0.076,0.3181,"No","abdefghj","abcdefghij"
"Locust Beach","Point Defiance Ferry",-1.76971364848971,0.0768,0.3181,"No","abdefghj","abcdefghij"
"Kopachuck State Park","Penn Cove Reference",1.77363328004783,0.0761,0.3183,"No","abcdefghij","efghj"
"Maple Hollow Park","Penn Cove Reference",1.76775383271065,0.0771,0.3184,"No","abcdefghij","efghj"
"Kingston Marina","Raft Island Park",1.76971364848971,0.0768,0.3185,"No","abcdefghij","adefghj"
"Point Defiance Ferry","Rocky Point",1.77167346426877,0.0764,0.3187,"No","abcdefghij","abdefghj"
"Lions Park","Shilshole Bay",1.76971364848971,0.0768,0.319,"No","abcdefghij","fhj"
"Purdy, Dexters","Silverdale, Dyes Inlet",1.77167346426877,0.0764,0.3191,"No","abcdefghij","abdefghj"
"Maristone Island","Purdy, Dexters",-1.76973701564798,0.0768,0.3195,"No","abdefghj","abcdefghij"
"Elliott Bay, Harbor Island, Pier 17","Rocky Point",1.76383420115253,0.0778,0.3197,"No","abcdefghij","abdefghj"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Thea Foss Waterway",-1.76421644478738,0.0777,0.3199,"No","abcdefghij","abcdi"
"Elliott Bay, Harbor Island, Pier 17","Locust Beach",1.76187438537348,0.0781,0.3201,"No","abcdefghij","abdefghj"
"Manchester, Stormwater Outfall","West Bay Park",-1.76187438537348,0.0781,0.3206,"No","efghj","abcdefghij"
"Arroyo Beach","Donkey Creek Delta",1.75757141545954,0.0788,0.3226,"No","abcdi","abcdefghij"
"Broad Spit ","Port Angeles Yacht Club",-1.75399329775705,0.0794,0.3246,"No","adefghj","abcdefghij"
"Edmonds Marina","Penn Cove Reference",1.75011549069912,0.0801,0.3248,"No","abcdefghij","efghj"
"Hood Canal Holly","Kingston Marina",-1.75184642713556,0.0798,0.3251,"No","defghj","abcdefghij"
"Shilshole Bay","Smith Cove, Terminal 91",-1.75011549069912,0.0801,0.3253,"No","fhj","abcdefghij"
"Donkey Creek Delta","Eastsound, Fishing Bay",1.75207530647818,0.0798,0.3254,"No","abcdefghij","f"
"Chuckanut, Clark's Point","Jamestown",1.75041518005457,0.08,0.3256,"No","abcdefghij","fj"
"Penn Cove Reference","Reach Island",-1.74815567492007,0.0804,0.3257,"No","efghj","abcdefghij"
"Eld Inlet","Penrose Point State Park",-1.74423604336195,0.0811,0.3275,"No","abcdefghij","abcdeghi"
"N Avenue Park","Williams Olson Park",1.74423604336195,0.0811,0.328,"No","abcdefghij","adefghj"
"Broad Spit ","Miller Creek",-1.74031641180383,0.0818,0.3288,"No","adefghj","abcdefghij"
"Filucy Bay","Locust Beach",1.73835659602477,0.0821,0.3292,"No","abcdefghij","abdefghj"
"Filucy Bay","Rocky Point",1.74031641180383,0.0818,0.3293,"No","abcdefghij","abdefghj"
"Raft Island Park","Rich Passage",-1.73835659602477,0.0821,0.3297,"No","adefghj","abcdefghij"
"Commencement Bay, Dick Gilmur Launch","Maristone Island",1.73538708570414,0.0827,0.3298,"No","abcdefghij","abdefghj"
"Commencement Bay, Dick Gilmur Launch","Silverdale, Dyes Inlet",1.74031641180383,0.0818,0.3298,"No","abcdefghij","abdefghj"
"Donkey Creek Delta","Tulalip Bay",-1.73610270924464,0.0825,0.3298,"No","abcdefghij","abcdi"
"Des Moines Marina","Meyer's Point, Henderson Inlet",1.7324771486876,0.0832,0.3299,"No","bci","abcdefghij"
"N Avenue Park","Suquamish Stormwater Outfall",-1.73639678024572,0.0825,0.3301,"No","abcdefghij","i"
"Manchester, Stormwater Outfall","Oak Bay County Park",-1.7324771486876,0.0832,0.3304,"No","efghj","abcdefghij"
"Brackenwood Lane","Commencement Bay, Milwaukee Waterway",-1.72827105118165,0.0839,0.3305,"No","abdefghj","abcdefghij"
"Everett Harbor","Gig Harbor Boat Launch",-1.72855751712948,0.0839,0.3308,"No","abcdefghij","abci"
"Kitsap St Boat Launch","Rocky Point",1.73051733290854,0.0835,0.3308,"No","abcdefghij","abdefghj"
"Jamestown","Lions Park",-1.73324021508265,0.0831,0.3309,"No","fj","abcdefghij"
"Point Defiance Ferry","Silverdale, Dyes Inlet",1.7324771486876,0.0832,0.3309,"No","abcdefghij","abdefghj"
"Maristone Island","Point Defiance Ferry",-1.72679960321818,0.0842,0.3311,"No","abdefghj","abcdefghij"
"Kitsap St Boat Launch","Locust Beach",1.72855751712948,0.0839,0.3313,"No","abcdefghij","abdefghj"
"Chambers Bay Park","Rich Passage",1.72463788557137,0.0846,0.3316,"No","ci","abcdefghij"
"Penn Cove Reference","West Bay Park",-1.72855751712948,0.0839,0.3317,"No","efghj","abcdefghij"
"Elliott Bay, Harbor Island, Pier 17","Silverdale, Dyes Inlet",1.72463788557137,0.0846,0.3321,"No","abcdefghij","abdefghj"
"Edmonds Ferry","Shilshole Bay",1.72267806979231,0.0849,0.3325,"No","abcdefghij","fhj"
"Elliott Bay, Harbor Island, Pier 17","Maristone Island",1.71821212073222,0.0858,0.3352,"No","abcdefghij","abdefghj"
"Hood Canal Holly","Rich Passage",-1.71749649719173,0.0859,0.3352,"No","defghj","abcdefghij"
"Blair Waterway","Broad Spit ",1.71091917511796,0.0871,0.3375,"No","abcdefghij","adefghj"
"North Camano","Thea Foss Waterway",-1.71257076431937,0.0868,0.3378,"No","abcdefghij","abcdi"
"Jamestown","Smith Cove, Terminal 91",-1.71177150886776,0.0869,0.3379,"No","fj","abcdefghij"
"Blair Waterway Two","Eld Inlet",1.71091917511796,0.0871,0.338,"No","abcdeghi","abcdefghij"
"Edmonds Ferry","Minter Bay",-1.71287899089702,0.0867,0.3381,"No","abcdefghij","abcdei"
"Elliot Bay Myrtle Edwards","Rocky Point",1.70843910988193,0.0876,0.3383,"No","abcdefghij","abdefghj"
"Chuckanut, Clark's Point","Skiff Point",1.7089593593389,0.0875,0.3384,"No","abcdefghij","fghj"
"Chambers Bay Park","Commencement Bay, Milwaukee Waterway",1.7071996135507,0.0878,0.3387,"No","ci","abcdefghij"
"Elliot Bay Myrtle Edwards","Locust Beach",1.70637328266321,0.0879,0.3388,"No","abcdefghij","abdefghj"
"Port Angeles Yacht Club","Williams Olson Park",1.70461527346279,0.0883,0.3391,"No","abcdefghij","adefghj"
"Chimacum Creek delta","Donkey Creek Delta",1.70503972778078,0.0882,0.3393,"No","abcdei","abcdefghij"
"Browns Point Lighthouse","Salmon Bay, Commodore Park",1.70307991200172,0.0886,0.3397,"No","abcdefghij","abcdefghj"
"Oak Bay County Park","Penn Cove Reference",1.69916028044361,0.0893,0.3406,"No","abcdefghij","efghj"
"Filucy Bay","Silverdale, Dyes Inlet",1.70112009622267,0.0889,0.3407,"No","abcdefghij","abdefghj"
"Salmon Bay, Commodore Park","Seattle Aquarium, Pier 59",-1.69916028044361,0.0893,0.3411,"No","abcdefghj","abcdefghij"
"Eld Inlet","Squaxin Island",-1.69916028044361,0.0893,0.3416,"No","abcdefghij","abcdeghij"
"Eagle Harbor Dr","Edmonds Ferry",1.69524064888549,0.09,0.342,"No","abcdei","abcdefghij"
"Chambers Bay Park","Kingston Marina",1.69328083310643,0.0904,0.3425,"No","ci","abcdefghij"
"Aiston Preserve","Raft Island Park",1.69524064888549,0.09,0.3425,"No","abcdefghij","adefghj"
"Filucy Bay","Maristone Island",1.69244967327435,0.0906,0.3426,"No","abcdefghij","abdefghj"
"Kitsap St Boat Launch","Silverdale, Dyes Inlet",1.69132101732737,0.0908,0.3429,"No","abcdefghij","abdefghj"
"Lions Park","Skiff Point",1.69328083310643,0.0904,0.3429,"No","abcdefghij","fghj"
"Miller Creek","Williams Olson Park",1.69524064888549,0.09,0.343,"No","abcdefghij","adefghj"
"Minter Bay","Smith Cove, Terminal 91",1.6854415699902,0.0919,0.3467,"No","abcdei","abcdefghij"
"Broad Spit ","Kingston Marina",-1.68348175421114,0.0923,0.3476,"No","adefghj","abcdefghij"
"Gig Harbor Boat Launch","South of Skunk Island",1.68152193843208,0.0927,0.3476,"No","abci","abcdefghij"
"Kitsap St Boat Launch","Maristone Island",1.6817153201669,0.0926,0.348,"No","abcdefghij","abdefghj"
"Edmonds Ferry","Jamestown",1.6817153201669,0.0926,0.3484,"No","abcdefghij","fj"
"Arroyo Beach","Edmonds Ferry",1.67599033184293,0.0937,0.3512,"No","abcdi","abcdefghij"
"Skiff Point","Smith Cove, Terminal 91",-1.67368267531585,0.0942,0.3524,"No","fghj","abcdefghij"
"Brackenwood Lane","N Avenue Park",-1.67172285953679,0.0946,0.3528,"No","abdefghj","abcdefghij"
"Blair Waterway","Chambers Bay Park",-1.66584341219962,0.0957,0.3533,"No","abcdefghij","ci"
"Des Moines Marina","Three Tree Point",1.67172285953679,0.0946,0.3533,"No","bci","abcdefghij"
"Aiston Preserve","Hood Canal Holly",1.67026534351896,0.0949,0.3534,"No","abcdefghij","defghj"
"Elliot Bay Myrtle Edwards","Maristone Island",1.6645545355901,0.096,0.3538,"No","abcdefghij","abdefghj"
"Lions Park","Minter Bay",-1.66584341219962,0.0957,0.3538,"No","abcdefghij","abcdei"
"Manchester, Stormwater Outfall","North Camano",-1.66780322797867,0.0954,0.3538,"No","efghj","abcdefghij"
"Elliot Bay Myrtle Edwards","Silverdale, Dyes Inlet",1.66712256550752,0.0955,0.3538,"No","abcdefghij","abdefghj"
"Salmon Bay, Commodore Park","Salmon Beach",-1.66780322797867,0.0954,0.3543,"No","abcdefghj","abcdefghij"
"Blair Waterway","Williams Olson Park",1.66584341219962,0.0957,0.3543,"No","abcdefghij","adefghj"
"Eagle Harbor Dr","Smith Cove, Terminal 91",1.66780322797867,0.0954,0.3548,"No","abcdei","abcdefghij"
"Commencement Bay, Milwaukee Waterway","Rocky Point",1.66216458018259,0.0965,0.355,"No","abcdefghij","abdefghj"
"Chambers Bay Park","Elliot Bay Myrtle Edwards",1.66092508385136,0.0967,0.3555,"No","ci","abcdefghij"
"Commencement Bay, Milwaukee Waterway","Locust Beach",1.66009875296387,0.0969,0.3556,"No","abcdefghij","abdefghj"
"Friday Harbor","Minter Bay",-1.65927242207638,0.0971,0.3557,"No","abcdefghij","abcdei"
"Edmonds Ferry","Tulalip Bay",-1.65452162562803,0.098,0.3587,"No","abcdefghij","abcdi"
"Broad Spit ","Rich Passage",-1.65212470174621,0.0985,0.36,"No","adefghj","abcdefghij"
