"site_number","site_name","reporting_area","latitude","longitude","p450","sod","shell","weight_initial","weight_change","weight_final","length","height","width","ci1","ci2","ci3","t_p450","t_sod","t_shell","t_weight_initial","t_weight_change","t_weight_final","t_length","t_height","t_width","t_ci1","t_ci2","t_ci3","p450_s","sod_s","shell_s","length_s","height_s","width_s","weight_change_s","ci1_s","ci2_s","ci3_s","p450_s_zs","sod_s_zs","shell_s_zs","length_s_zs","height_s_zs","width_s_zs","weight_change_s_zs","ai_p450_s","ai_sod_s","ai_shell_s","ai_length_s","ai_height_s","ai_width_s","ai_weight_change_s"
"52","Kopachuck State Park","13",47.30973,-122.68868,7013734.75,4.72575,0.7775,15.15675,10.3005,4.8566,57.1825,23.3675,29.155,30.045,0.67975,0.05425,22.7417514401636,2.24054331037393,-0.363085419644122,3.92188853035266,3.36464246433591,2.27994666779454,5.83750179038555,4.54643148880567,4.86567141764843,4.90905301675914,-0.556923848637327,-4.20423305221761,1.61432553683066,-1.41400679827307,0.358929833056113,-0.0279840517401562,0.146405970891642,0.075420678813197,-0.14299362923469,-0.154449925547019,-0.050058770942832,-0.0839388184998953,0.680611314041626,-0.328544080370756,0.00576484206450467,0.274856145109353,2.69688028069423,2.21366443111025,0.455267172393481,1.61432553683066,1.41400679827307,0.358929833056113,0.0279840517401562,0.146405970891642,0.075420678813197,0.14299362923469
"37","Lions Park","10",47.5833538,-122.6414587,6373166.5,10.424,0.75,11.463,7.80225,3.661,52.5125,21.89,25.035,27.645,0.678,0.05375,22.6035789212066,3.38183708390605,-0.415037499278844,3.51891275841658,2.96389022599408,1.87223777364246,5.71458897559916,4.45220004940622,4.64587455030903,4.78894666657714,-0.560642821525743,-4.21759143507263,1.47615301787366,-0.272713024740952,0.306977753421391,-0.150896866526552,0.0521745314921986,-0.144376188526199,-0.54374586757652,-0.274556275729013,-0.0537777438312479,-0.0972972013549143,0.510790509586446,0.704014100458902,-0.247476372310152,-2.35495397871416,1.61316948265856,-0.566578700542999,-2.04601796650719,1.47615301787366,0.272713024740952,0.306977753421391,0.150896866526552,0.0521745314921986,0.144376188526199,0.54374586757652
"76","Locust Beach","7",48.77636877,-122.5378679,2368800.25,6.15025,0.6875,14.03325,10.24025,3.793,59.9525,19.2975,26.625,32.66,0.731,0.047,21.1757251172124,2.62064505539979,-0.540568381362703,3.81077726035975,3.35617903184222,1.92333937163215,5.9057480097012,4.27034205268023,4.73470962022584,5.02945288578697,-0.45205668870965,-4.41119543298445,0.0482992138794494,-1.03390505324721,0.181446871337532,0.0402621675754871,-0.129683465233792,-0.0555411186093915,-0.15145706172838,-0.0340500565191881,0.0548083889848455,-0.290901199266737,-1.24411186513349,0.0153438610831124,-0.859378595357872,1.73503422972045,-0.478292517891694,0.557109257232878,0.402442868758531,0.0482992138794494,1.03390505324721,0.181446871337532,0.0402621675754871,0.129683465233792,0.0555411186093915,0.15145706172838
"28","Madrona Pont","10",47.57995505,-122.6786,7017559.75,4.52025,0.805,13.83075,9.1675,4.66325,57.9625,19.52,24.6525,32.025,0.66025,0.0455,22.742538011733,2.17640256551352,-0.312939311660108,3.78980748651263,3.19652836093694,2.2213357756122,5.85704791648716,4.28688114778816,4.62366205202674,5.00112666545428,-0.598915698494994,-4.45798964446339,1.61511210840011,-1.47814754313348,0.409075941040127,-0.00843792563854429,-0.113144370125862,-0.166588686808488,-0.311107732633661,-0.0623762768518743,-0.092050620800499,-0.337695410745678,0.681578049089182,-0.38657388160691,0.250202819741673,0.693059897036115,-0.288084280891032,-0.847547881467827,-0.594012827167694,1.61511210840011,1.47814754313348,0.409075941040127,0.00843792563854429,0.113144370125862,0.166588686808488,0.311107732633661
"33","Manchester, Stormwater Outfall","10",47.55622,-122.54281,7715455.75,3.407625,0.60625,15.4415,11.27875,4.16275,56.62,21.35,27.255,34.17,0.73075,0.062,22.8793199482647,1.7687665795756,-0.722015252700235,3.94874099888257,3.49553528064453,2.05753691793276,5.82323984413102,4.41616416473313,4.76844901518055,5.09465834265454,-0.452550170856034,-4.01158797427521,1.75189404493178,-1.8857835290714,0,-0.0422459979946854,0.0161386468191047,-0.0218017236546828,-0.0121008129260716,0.0311554003483856,0.0543149068384609,0.1087062594425,0.849689759522531,-0.755372767434634,-1.7438441714248,-0.030288690364214,1.19873797672074,0.983883861550233,1.27223143334501,1.75189404493178,1.8857835290714,0,0.0422459979946854,0.0161386468191047,0.0218017236546828,0.0121008129260716
"51","Maple Hollow Park","13",47.30008,-122.74566,12906891.5,4.6215,0.775,15.13775,10.76925,4.3685,58.09,19.43,25.9075,36.405,0.71025,0.05425,23.6216382475422,2.20836118309842,-0.367731784500487,3.92007888111791,3.42884587504272,2.12713799046969,5.86021792474585,4.28021399581062,4.69529790115733,5.18606470409757,-0.493601168472546,-4.20423305221761,2.49421234420925,-1.44618892554858,0.354283468199748,-0.00526791737985555,-0.119811522103404,-0.0949528376778952,-0.0787902185278835,0.122561761791407,0.0132639092219494,-0.0839388184998953,1.76203536700419,-0.35766008850597,-0.016883935172647,0.760884556537986,-0.364760012857508,0.0585845850060551,0.855991165182993,2.49421234420925,1.44618892554858,0.354283468199748,0.00526791737985555,0.119811522103404,0.0949528376778952,0.0787902185278835
"11","Maristone Island","9",48.018127,-122.699524,4711148.333,5.722,0.699166667,15.06416667,11.0075,4.056666667,57.905,20.36166667,27.23833333,33.65333333,0.7255,0.055666667,22.1676473260624,2.5165194976611,-0.516291689368241,3.91304896202412,3.46041493916217,2.02029476233639,5.85561602278684,4.34778375051183,4.7675665247386,5.07267750434377,-0.462952480595343,-4.1670424842703,1.04022142272951,-1.1380306109859,0.205723563331994,-0.00986981933886444,-0.0522417674021929,-0.0226842140966328,-0.0472211544084336,0.00917456203761269,0.0439125970991526,-0.0467482505525867,-0.0249908073760379,-0.0788612410298995,-0.741041485372998,0.662423477588028,0.412327477867541,0.972721109234057,1.05302869454953,1.04022142272951,1.1380306109859,0.205723563331994,0.00986981933886444,0.0522417674021929,0.0226842140966328,0.0472211544084336
"71","Meyer's Point, Henderson Inlet","13",47.11795,-122.83359,2252669.75,15.21175,0.78875,14.16075,9.92275,4.23825,56.0125,19.55,25.25,35.8875,0.7025,0.05625,21.1032043937896,3.9271142289551,-0.342359994792176,3.82382577221692,3.31074000584861,2.08346868990984,5.80767691626514,4.28909670241999,4.65821148275179,5.16540952031982,-0.509429869553799,-4.15200309344505,-0.0242215095433842,0.272564120308096,0.379655257908059,-0.0578089258605647,-0.110928815494033,-0.132039256083435,-0.196896087721995,0.101906578013661,-0.00256479185930336,-0.0317088597273374,-1.33324339204131,1.19734052525604,0.106791245527857,-0.363268984804224,-0.262604244785745,-0.41052701470754,0.118836316954306,0.0242215095433842,0.272564120308096,0.379655257908059,0.0578089258605647,0.110928815494033,0.132039256083435,0.196896087721995
"20","Miller Creek","11",47.4436,-122.360316,15899206.5,4.015375,0.82125,15.95475,11.064,4.8905,58.395,20.99,26.4025,34.2125,0.6955,0.05575,23.9224514292758,2.00553472880779,-0.284106629452395,3.99591409763897,3.46780115648841,2.28998197246672,5.86777294029372,4.39163026151743,4.72260263685137,5.09645162447759,-0.523877580119848,-4.16488438474178,2.79502552594287,-1.64901537983921,0.43790862324784,0.00228709816800787,-0.00839525639659389,-0.0676481019838571,-0.0398349370821949,0.032948682171436,-0.0170125024253528,-0.04459015102407,2.13174952506061,-0.541162460571238,0.390748174370359,0.92252967391605,0.916585268428659,0.403966231222767,1.0991295864803,2.79502552594287,1.64901537983921,0.43790862324784,0.00228709816800787,0.00839525639659389,0.0676481019838571,0.0398349370821949
"55","Minter Bay","13",47.3539722,-122.69175,8029787,5.00975,0.9175,15.73,10.238,5.49225,58.5675,20.445,23.6375,36.9575,0.6505,0.051,22.9369302883097,2.32473861085374,-0.124219936931512,3.97544676564096,3.35586200632929,2.45739729656138,5.8720284080717,4.35367615775164,4.5630055530624,5.20779526344899,-0.620379037944292,-4.29335894269059,1.80950438497675,-1.32981149779326,0.597795315768723,0.00654256594599278,-0.0463493601623819,-0.227245185772831,-0.151774087241308,0.144292321142836,-0.113513960249797,-0.17306470897288,0.920495693764904,-0.252370400715266,1.1701183258835,1.01357853862229,0.480093240471868,-1.61480092140922,0.400464161896105,1.80950438497675,1.32981149779326,0.597795315768723,0.00654256594599278,0.0463493601623819,0.227245185772831,0.151774087241308
"65","Mukilteo","8.2",47.94968,-122.30158,8713508,7.6065,0.79125,12.06025,8.4225,3.63775,54.9,18.66,25.16,32.595,0.699,0.05075,23.054822224464,2.9272327751257,-0.337794500346383,3.592187908429,3.07424852334703,1.86304639891206,5.77873424411784,4.22187708107703,4.65306001710456,5.02657877012771,-0.516635639286651,-4.30044836747691,1.92739632113106,-0.727317333521295,0.384220752353851,-0.0867515980078712,-0.178148436836989,-0.137190721730665,-0.433387570223569,-0.0369241721784439,-0.0097705615921555,-0.180154133759198,1.06539066700291,0.292721750533235,0.129045818699949,-0.982518754291365,-1.03566501891269,-0.475688666723002,-1.35721939543629,1.92739632113106,0.727317333521295,0.384220752353851,0.0867515980078712,0.178148436836989,0.137190721730665,0.433387570223569
"62","N Avenue Park","7",48.52108,-122.61531,6764939.25,1.446375,0.8225,14.89425,10.3425,4.552,56.5325,20.755,24.13,36.6475,0.6935,0.057,22.6896455480024,0.532441646687831,-0.281912416039483,3.89668357339103,3.37051305246041,2.18650055764449,5.82100859265642,4.37538702682888,4.59275601044103,5.19564287958695,-0.528032212338484,-4.13289427049735,1.56221964466944,-3.12210846195917,0.440102836660752,-0.0444772494692884,-0.02463849108514,-0.197494728394203,-0.13712304111019,0.132139937280791,-0.0211671346439891,-0.0126000367796335,0.616570616293128,-1.87390811146455,0.40144390153258,-0.0780279576400017,0.729779580866288,-1.23848297933978,0.491908302317486,1.56221964466944,3.12210846195917,0.440102836660752,0.0444772494692884,0.02463849108514,0.197494728394203,0.13712304111019
"7","North Camano","8.1",48.255358,-122.507014,12423809,0.75175,0.7675,15.03,10.5455,4.48425,58.52,20.465,26.99,32.4425,0.70175,0.05225,23.566604219649,-0.411675132088084,-0.381761344404545,3.90977310414164,3.39855559498998,2.16486671161928,5.87085786436376,4.35508676166836,4.75435307169213,5.01981309195895,-0.510970936149563,-4.2584251525812,2.43917831631602,-4.06622524073508,0.340253908295689,0.00537202223805444,-0.0449387562456627,-0.0358976671431028,-0.109080498580622,-0.0436898503472065,-0.0041058584550675,-0.138130918863492,1.69439584678856,-2.72807513330556,-0.0852712415562629,0.988533894588517,0.496315922689636,0.805582184450635,0.666935134797384,2.43917831631602,4.06622524073508,0.340253908295689,0.00537202223805444,0.0449387562456627,0.0358976671431028,0.109080498580622
"10","Oak Bay County Park","9",48.02218,-122.728709,2335225.75,11.8395,0.77375,14.24175,9.78925,4.45275,55.8125,19.4525,25.7325,34.77,0.6845,0.056,21.1551305936328,3.56553624994611,-0.37006059056046,3.83205452779272,3.29119833248178,2.15469661382774,5.80251636512122,4.28188367456292,4.68551972150409,5.1197711619529,-0.546877553404188,-4.15842936260448,0.027704690299867,-0.0890138587008851,0.351954662139775,-0.0629694770044846,-0.118141843351101,-0.104731017331144,-0.216437761088818,0.0562682196467454,-0.0400124757096924,-0.0381351288867711,-1.26942354496719,0.870211517026968,-0.0282357362712201,-0.473682774174961,-0.34555783463914,-0.0651010577881046,-0.00313255185084516,0.027704690299867,0.0890138587008851,0.351954662139775,0.0629694770044846,0.118141843351101,0.104731017331144,0.216437761088818
"3","Penn Cove Reference","8.1",48.21423,-122.718972,2290809.25,12.593,0.60625,16.155,11.37375,4.78125,58.3025,21.1125,27.67,33.44,0.70375,0.0575,21.1274259033329,3.654550108647,-0.722015252700235,4.01390884549064,3.5076360935706,2.25738784269265,5.86548584212571,4.40002551791402,4.79025073883523,5.06350294230616,-0.506865077694495,-4.12029423371771,0,0,0,0,0,0,0,0,0,0,-1.30347396852044,0.950744671715406,-1.7438441714248,0.873595525537316,1.01313510431412,1.25965709336585,1.34775835657777,0,0,0,0,0,0,0
"50","Penrose Point State Park","13",47.2619,-122.7376,7562838.75,4.423,0.8575,14.34575,9.71125,4.6345,54.695,23.3125,30.18,26.3225,0.6765,0.06475,22.8504964283508,2.14502524223657,-0.221791423601912,3.84255148948373,3.27965700653368,2.21241369992289,5.7733370484736,4.54303182025524,4.91552090075196,4.71822461155628,-0.56383816068555,-3.94897599697553,1.72307052501789,-1.50952486641043,0.500223829098323,-0.0921487936521048,0.143006302341215,0.125270161916728,-0.227979087036918,-0.34527833074988,-0.0569730829910547,0.171318236742179,0.81426423948456,-0.414961762618373,0.694504607501403,-1.09799572689286,2.65778231571226,2.84421792667509,-0.0751674510110741,1.72307052501789,1.50952486641043,0.500223829098323,0.0921487936521048,0.143006302341215,0.125270161916728,0.227979087036918
"43","Point Defiance Ferry","11",47.3062,-122.5145,2116286.75,6.454,0.83875,13.99725,10.00425,3.993,56.78,18.76,25.5425,36.8175,0.71425,0.05475,21.013103690526,2.69019357782485,-0.253687233574541,3.80707150769546,3.32254111002325,1.99747307197096,5.82731094394967,4.22958792274065,4.6748278321868,5.20231976231248,-0.485498963725715,-4.19099722506091,-0.114322212806968,-0.964356530822144,0.468328019125694,-0.0381748981760408,-0.170437595173371,-0.11542290664843,-0.185094983547353,0.138816820006322,0.0213661139687802,-0.0707029913432011,-1.44398157663618,0.0782662194276851,0.539027989284691,0.056815486175665,-0.946986310128629,-0.200344349462868,0.192492615461297,0.114322212806968,0.964356530822144,0.468328019125694,0.0381748981760408,0.170437595173371,0.11542290664843,0.185094983547353
"1","Port Angeles Yacht Club","6",48.12823,-123.45715,5668182.167,7.99825,0.800833333,14.85966667,10.24833333,4.611666667,55.43,21.26833333,25.13166667,34.22833333,0.688666667,0.059166667,22.4344546944122,2.99968437593716,-0.320426070322628,3.89332984879001,3.35731740051536,2.20528823821835,5.79259510251225,4.41063507737475,4.65143444524687,5.09711914022712,-0.53812224581988,-4.07907156286334,1.30702879107926,-0.654865732709835,0.401589182377607,-0.0728907396134577,0.0106095594607245,-0.138816293588356,-0.150318693055241,0.0336161979209626,-0.031257168125385,0.0412226708543724,0.302928537727763,0.358270599451032,0.213708499037724,-0.685955488745296,1.13515058262227,-0.496250765933337,0.409547968549098,1.30702879107926,0.654865732709835,0.401589182377607,0.0728907396134577,0.0106095594607245,0.138816293588356,0.150318693055241
"47","Purdy, Burley Lagoon","13",47.386977,-122.6367089,3937235,10.05025,0.915,16.55525,11.41875,5.1365,59.435,20.9775,27.2175,32.9,0.69325,0.053,21.9087513938904,3.32915948378155,-0.128156351490682,4.04921689185223,3.51333282374013,2.36078564490772,5.89324084840494,4.39077084942262,4.76646265242577,5.04001567884788,-0.528552383622608,-4.23786383009889,0.781325490557421,-0.325390624865452,0.593858901209553,0.0277550062792375,-0.00925466849140033,-0.0237880864094642,0.00569673016952388,-0.0234872634582795,-0.0216873059281132,-0.117569596381176,-0.343186609287406,0.656355304611195,1.15093021233241,1.4674343097745,0.906701580213346,0.958758064841652,1.3833143563953,0.781325490557421,0.325390624865452,0.593858901209553,0.0277550062792375,0.00925466849140033,0.0237880864094642,0.00569673016952388
"57","Purdy, Dexters","13",47.38566,-122.627255,4578794.25,1.760875,0.84375,14.4615,9.848,4.61375,58.315,19.28,25.7625,33.7725,0.679,0.049,22.126536307698,0.816292499583212,-0.245112497836531,3.85414529657655,3.29983076182237,2.20593983247088,5.86579512140335,4.26903314645524,4.68720069465189,5.07777707328828,-0.558516520417355,-4.35107444054688,0.999110404365059,-2.83825760906379,0.476902754863703,0.000309279277640684,-0.130992371458786,-0.103050044183336,-0.207805331748232,0.0142741309821179,-0.0516514427228599,-0.230780206829166,-0.0755182658266985,-1.61710085719772,0.580825671042633,0.880212783280879,-0.493345623507854,-0.0438381794529451,0.0507465414052776,0.999110404365059,2.83825760906379,0.476902754863703,0.000309279277640684,0.130992371458786,0.103050044183336,0.207805331748232
"53","Raft Island Park","13",47.32598,-122.66724,4185580.75,3.778125,0.65375,13.412,9.7555,3.65675,56.79,18.835,25.4425,35.5425,0.7245,0.0525,21.9969963801564,1.91767043436176,-0.613189053527783,3.7454524831317,3.2862158173791,1.87056199772413,5.82756500665014,4.23534412817267,4.66916853282079,5.15147325657903,-0.464942405105158,-4.25153876699596,0.869570476823426,-1.73687967428524,0.108826199172452,-0.0379208354755711,-0.164681389741355,-0.121082206014436,-0.221420276191506,0.0879703142728738,0.0419226725893376,-0.131244533278252,-0.23472919192287,-0.620655574559141,-1.21336918316675,0.0622513446168066,-0.880786939492428,-0.271929665408308,-0.0342307960734303,0.869570476823426,1.73687967428524,0.108826199172452,0.0379208354755711,0.164681389741355,0.121082206014436,0.221420276191506
"39","Reach Island","13",47.346537,-122.82236,5721095,4.58375,0.77,14.13325,9.48275,4.6505,55.62,20.34,25.4925,32.295,0.6665,0.054,22.4478598701531,2.19652836093694,-0.377069649079823,3.82102135247299,3.24530550174291,2.21738583638005,5.79753183957196,4.34624777408278,4.6720009574881,5.01323891511367,-0.585323219573114,-4.21089678249862,1.32043396682015,-1.45802174771006,0.344945603620411,-0.0679540025537451,-0.0537777438312474,-0.118249781347126,-0.262330591827695,-0.050264027192493,-0.0784581418786188,-0.0906025487809066,0.319404156362816,-0.368365550682746,-0.0624015002511536,-0.580330366410826,0.394662946238785,-0.236101906248056,-0.289571514697816,1.32043396682015,1.45802174771006,0.344945603620411,0.0679540025537451,0.0537777438312474,0.118249781347126,0.262330591827695
"32","Rich Passage","10",47.578117,-122.524833,5061124.75,2.31975,0.81,12.95775,9.24175,3.71625,55.49,18.99,25.1825,34.6525,0.71225,0.0535,22.2710266046248,1.21396933414833,-0.3040061868901,3.69574332347634,3.20816606346696,1.89384755813292,5.79415589787641,4.24716800037477,4.65434960902318,5.11488753404625,-0.489544378338236,-4.22431729826094,1.14360070129188,-2.44058077449867,0.418009065810135,-0.0713299442493005,-0.152857517539251,-0.135901129812052,-0.299470030103647,0.0513845917400939,0.0173206993562594,-0.104023064543228,0.10206739769961,-1.25731227481911,0.293747474369996,-0.652561123340756,-0.744806230063824,-0.459376427527972,-0.521376395965926,1.14360070129188,2.44058077449867,0.418009065810135,0.0713299442493005,0.152857517539251,0.135901129812052,0.299470030103647
"27","Rocky Point","10",47.60255,-122.66992,9469801.25,9.8955,0.68875,13.43925,9.5945,3.8445,53.75,20.4975,25.705,33.8525,0.71425,0.0615,23.1749027163855,3.30677260563519,-0.537947681203567,3.74838072322188,3.26220762493905,1.94279597935065,5.74819284958946,4.35737605546964,4.6839771069756,5.08119047534703,-0.485498963725715,-4.02326977932285,2.04747681305255,-0.347777503011806,0.184067571496668,-0.117292992536247,-0.0426494624443849,-0.106273631859628,-0.245428468631549,0.0176875330408715,0.0213661139687802,0.0970244543948651,1.21297548264796,0.636101313299462,-0.846603951965775,-1.63597436562035,0.522643997779354,-0.0846138174535237,-0.184077332703188,2.04747681305255,0.347777503011806,0.184067571496668,0.117292992536247,0.0426494624443849,0.106273631859628,0.245428468631549
"16","Salmon Bay, Commodore Park","10",47.6663,-122.4018,4444677.5,3.79425,0.7075,15.517,11.148,4.369,58.0075,20.5325,27.2175,34.4,0.71825,0.05725,22.083647312107,1.92381473986634,-0.499197946942842,3.95577775399206,3.47871300244172,2.12730310578213,5.85816753846006,4.35983739296312,4.76646265242577,5.10433665981474,-0.477442007129563,-4.12658049656514,0.956221408774084,-1.73073536878066,0.222817305757392,-0.0073183036656479,-0.0401881249509008,-0.0237880864094642,-0.0289230911288803,0.0408337175085771,0.029423070564932,-0.00628626284743117,-0.128230945515199,-0.615096661454205,-0.65771777397488,0.717015033075389,0.550950665238734,0.958758064841652,1.16723560189254,0.956221408774084,1.73073536878066,0.222817305757392,0.0073183036656479,0.0401881249509008,0.0237880864094642,0.0289230911288803
"40","Salmon Beach","11",47.29464,-122.53053,2076089.5,7.299625,0.86375,12.862,8.8005,4.06175,54.6075,19.4375,24.61,33.51,0.684,0.054,20.9854372087921,2.86782235104243,-0.211314289386466,3.68504308947668,3.13758549273043,2.02210144474,5.77102720481872,4.2807707701306,4.62117275268344,5.06651978142975,-0.547931769776189,-4.21089678249862,-0.141988694540849,-0.786727757604568,0.510700963313769,-0.0944586373069862,-0.119254747783421,-0.169077986151795,-0.370050600840168,0.00301683912358808,-0.0410666920816939,-0.0906025487809066,-1.47798503998734,0.238971593617991,0.745575560012659,-1.14741653170165,-0.358356817209858,-0.879035397580464,-0.961903274640032,0.141988694540849,0.786727757604568,0.510700963313769,0.0944586373069862,0.119254747783421,0.169077986151795,0.370050600840168
"17","Seattle Aquarium, Pier 59","10",47.607,-122.342,3037049.5,15.6175,0.8425,14.80475,10.42525,4.3795,58.83,18.6975,25.86,36.3475,0.704,0.05075,21.5342389920945,3.96509162479079,-0.247251408592866,3.88798822357875,3.38201007514585,2.13076616921084,5.87848013113858,4.22477347843793,4.69265037003553,5.18378423312753,-0.50635266602479,-4.30044836747691,0.406813088761528,0.31054151614379,0.474763844107369,0.0129942890128731,-0.17525203947609,-0.0976003687997,-0.125626018424748,0.120281290821369,0.000512411669705282,-0.180154133759198,-0.803480724437831,1.23169966368838,0.570399517533828,1.15161790145743,-1.00235493561764,0.0250955716896367,0.563666683764557,0.406813088761528,0.31054151614379,0.474763844107369,0.0129942890128731,0.17525203947609,0.0976003687997,0.125626018424748
"18","Shilshole Bay","10",47.671678,-122.406663,2710238.75,9.90675,0.55625,11.07575,8.0975,2.97825,53.335,18.945,24.8375,32.2925,0.7285,0.053,21.3699885162056,3.30841184571712,-0.846194663920965,3.46933248979813,3.01747656302046,1.57446486158354,5.73701067768181,4.24374523473398,4.63444806236231,5.01312722979982,-0.456999122597574,-4.23786383009889,0.242562612872685,-0.346138262929881,-0.12417941122073,-0.1284751644439,-0.156280283180039,-0.155802676472922,-0.49015953055014,-0.0503757125063391,0.0498659550969208,-0.117569596381176,-1.00535261733043,0.637584376465309,-2.34915862888205,-1.87522516253836,-0.784169823655391,-0.711114039091471,-1.71156017531232,0.242562612872685,0.346138262929881,0.12417941122073,0.1284751644439,0.156280283180039,0.155802676472922,0.49015953055014
"35","Silverdale, Dyes Inlet","10",47.6427936,-122.6967068,1419996,28.254,0.6875,14.88375,10.3795,4.50425,56.0325,19.865,26.975,34.43,0.698,0.05875,20.4374554351187,4.8203832233586,-0.540568381362703,3.89566615794626,3.37566504292858,2.17128690373936,5.80819195756327,4.31215688831337,4.75355105460065,5.10559427579519,-0.518701058452435,-4.08926733809709,-0.68997046821422,1.1658331147116,0.181446871337532,-0.0572938845624389,-0.0878686296006492,-0.0366996842345753,-0.131971050642022,0.0420913334890329,-0.0118359807579397,0.0310268956206246,-2.15148152347365,2.00550423318401,-0.859378595357872,-0.352249297212231,0.00259994414142693,0.795437351464496,0.524064322823093,0.68997046821422,1.1658331147116,0.181446871337532,0.0572938845624389,0.0878686296006492,0.0366996842345753,0.131971050642022
"24","Skiff Point","10",47.66142,-122.49884,5612257.75,4.779,0.55875,14.322,10.1585,4.1635,57.525,20.3975,25.6625,33.5975,0.70725,0.053,22.4201498373888,2.25670876758438,-0.839725168591407,3.84016106714085,3.34461548495765,2.05779682396094,5.84611717333673,4.35032043538701,4.68158981722124,5.07028198051675,-0.499707823265834,-4.23786383009889,1.29272393405591,-1.39784134106262,-0.117709915891172,-0.0193686687889798,-0.0497050825270149,-0.10866092161399,-0.163020608612954,0.00677903821059367,0.007157254428661,-0.117569596381176,0.285347166658766,-0.313918770501729,-2.31762297400225,0.459188603405051,0.441500679592616,-0.114810999165779,0.330269278175377,1.29272393405591,1.39784134106262,0.117709915891172,0.0193686687889798,0.0497050825270149,0.10866092161399,0.163020608612954
"15","Smith Cove, Terminal 91","10",47.63237,-122.37869,3958466.25,7.5955,0.74,14.108,9.9185,4.1895,54,19.505,25.99,35.735,0.701,0.06275,21.9165101203015,2.92514493823326,-0.434402824145775,3.81844157576416,3.31012195466559,2.06677807433902,5.75488750216347,4.28577209324984,4.69988472869748,5.15926588316068,-0.512513650651464,-3.99424073071132,0.789084216968543,-0.729405170413738,0.28761242855446,-0.110598339962239,-0.114253424664185,-0.0903660101377541,-0.197514138905016,0.0957629408545229,-0.00564857295696874,0.126053503006397,-0.333650753889891,0.290832830157495,-0.341872947395161,-1.49273734720854,-0.300838987668852,0.116604045969817,0.114978765850996,0.789084216968543,0.729405170413738,0.28761242855446,0.110598339962239,0.114253424664185,0.0903660101377541,0.197514138905016
"9","South of Skunk Island","9",48.02667,-122.75076,4437927.25,10.11125,0.78625,13.1975,9.35625,3.84125,54.215,19.88,25.4675,33.92,0.71075,0.0585,22.0814545872592,3.33788945585985,-0.346939982895435,3.7221927608959,3.22593041117105,1.94157586181824,5.76062016107245,4.31324585178756,4.67058544026221,5.08406426478847,-0.49258590098456,-4.09541956507868,0.954028683926236,-0.316660652787149,0.375075269804799,-0.104865681053259,-0.0867796661264615,-0.119665298573016,-0.281705682399548,0.0205613224823162,0.0142791767099356,0.02487466863903,-0.130925911926909,0.664253537561305,0.0844660227986443,-1.37008289119057,0.0151235931821807,-0.254006993307095,-0.410500661126922,0.954028683926236,0.316660652787149,0.375075269804799,0.104865681053259,0.0867796661264615,0.119665298573016,0.281705682399548
"38","Squaxin Island","13",47.17650485,-122.9046464,6185908.75,6.574125,0.85625,14.472,9.8375,4.6345,56.3825,20.0175,25.2,34.795,0.68175,0.055,22.5605541213266,2.71679888799194,-0.223896011926836,3.85519240795915,3.29829173062012,2.21241369992289,5.81717554331077,4.3231899010884,4.65535182861255,5.12080810229862,-0.552685299746824,-4.18442457113743,1.43312821799368,-0.937751220655055,0.498119240773399,-0.0483102988149398,-0.0768356168256252,-0.134898910222676,-0.209344362950478,0.0573051599924632,-0.0458202220523286,-0.0641303374197149,0.457910919764284,0.102336735979719,0.684245759214488,-0.160038869128985,0.129485356858889,-0.446699203491516,0.0411407163937663,1.43312821799368,0.937751220655055,0.498119240773399,0.0483102988149398,0.0768356168256252,0.134898910222676,0.209344362950478
"34","Suquamish Stormwater Outfall","10",47.7296079,-122.5506191,3575218.5,5.81925,1.02125,15.04725,9.98825,5.059,55.36,23.285,29.27,28.27,0.665,0.0595,21.7695999844274,2.54083322684412,0.0303360783709587,3.91142794241202,3.32023193152308,2.33885223914518,5.790772037862,4.5413289770456,4.87135084063403,4.82119997805645,-0.588573754273535,-4.07096652135414,0.642174081094463,-1.11371688180288,0.752351331071194,-0.0747138042637072,0.14130345913158,0.0811001017987962,-0.187404162047522,-0.242302964249707,-0.0817086765790398,0.0493277123635689,-0.514210518198155,-0.0568639774360453,1.92350400898418,-0.724961298529595,2.63819872890297,2.28550429370067,0.178079935224149,0.642174081094463,1.11371688180288,0.752351331071194,0.0747138042637072,0.14130345913158,0.0811001017987962,0.187404162047522
"46","Thea Foss Waterway","11",47.259189,-122.434689,9969514.6,11.7874,0.897,13.194,8.497,4.6976,57.874,19.884,26.258,29.332,0.6148,0.0448,23.2490918331031,3.55917362654141,-0.156820109742826,3.72181010491404,3.08695356488773,2.23192387329376,5.85484345526879,4.31353610328052,4.71468512916976,4.8744035393784,-0.701810929858678,-4.48035745749184,2.12166592977013,-0.09537648210559,0.565195142957409,-0.010642386856917,-0.086489414633502,-0.0755656096654729,-0.420682528682869,-0.189099402927763,-0.194945852164183,-0.360063223774133,1.30415754676535,0.86445508603573,1.01120828013351,0.645893827007309,0.0184616370353876,0.303816503803614,-1.27792119431742,2.12166592977013,0.09537648210559,0.565195142957409,0.010642386856917,0.086489414633502,0.0755656096654729,0.420682528682869
