"Group1","Group2","Z","P.unadj","P.adj","Significant","Group1_CLD","Group2_CLD"
"Eld Inlet","Miller Creek",-1.52848355595691,0.1264,0.5376,"No","a","a"
"Minter Bay","Silverdale, Dyes Inlet",1.53240274456192,0.1254,0.5377,"No","a","a"
"Brackenwood Lane","Madrona Pont",-1.53632193316694,0.1245,0.5379,"No","a","a"
"Chimacum Creek delta","Smith Cove, Terminal 91",1.54416031037698,0.1225,0.5382,"No","a","a"
"Brackenwood Lane","Chimacum Creek delta",-1.5049684243268,0.1323,0.5383,"No","a","a"
"Filucy Bay","Kitsap St Boat Launch",1.52064517874687,0.1283,0.5383,"No","a","a"
"Discovery Bay","N Avenue Park",-1.51672599014185,0.1293,0.5383,"No","a","a"
"Aiston Preserve","Broad Spit ",1.52456436735189,0.1274,0.5384,"No","a","a"
"Blair Waterway","Filucy Bay",-1.50104923572178,0.1333,0.5384,"No","a","a"
"Kopachuck State Park","North Camano",-1.52848355595691,0.1264,0.5385,"No","a","a"
"Penrose Point State Park","Silverdale, Dyes Inlet",1.53240274456192,0.1254,0.5386,"No","a","a"
"Chuckanut, Clark's Point","Madrona Pont",-1.53632193316694,0.1245,0.5387,"No","a","a"
"Everett Harbor","Thea Foss Waterway",1.50292602118681,0.1329,0.5388,"No","a","a"
"Jamestown","Thea Foss Waterway",-1.50357428931305,0.1327,0.5389,"No","a","a"
"Browns Point Lighthouse","Chambers Bay Park",1.51280680153684,0.1303,0.5391,"No","a","a"
"Chimacum Creek delta","Chuckanut, Clark's Point",1.5049684243268,0.1323,0.5391,"No","a","a"
"Des Moines Marina","Eagle Harbor Dr",1.50888761293182,0.1313,0.5391,"No","a","a"
"Meyer's Point, Henderson Inlet","Mukilteo",-1.52064517874687,0.1283,0.5391,"No","a","a"
"Minter Bay","Penn Cove Reference",1.51672599014185,0.1293,0.5391,"No","a","a"
"Purdy, Dexters","Thea Foss Waterway",1.51118839623457,0.1307,0.5391,"No","a","a"
"Chimacum Creek delta","Edmonds Ferry",-1.52456436735189,0.1274,0.5392,"No","a","a"
"Commencement Bay Skookum","Elliot Bay Myrtle Edwards",1.52936562133963,0.1262,0.5392,"No","a","a"
"Eld Inlet","Purdy, Dexters",-1.50104923572178,0.1333,0.5392,"No","a","a"
"Eastsound, Fishing Bay","Point Defiance Ferry",1.52848355595691,0.1264,0.5393,"No","a","a"
"Silverdale, Dyes Inlet","Squaxin Island",-1.53240274456192,0.1254,0.5394,"No","a","a"
"Des Moines Marina","Penn Cove Reference",1.53632193316694,0.1245,0.5396,"No","a","a"
"Hood Canal Holly","Seattle Aquarium, Pier 59",1.50120851892239,0.1333,0.5398,"No","a","a"
"Kingston Marina","Locust Beach",1.5049684243268,0.1323,0.5399,"No","a","a"
"Broad Spit ","Madrona Pont",-1.50888761293182,0.1313,0.5399,"No","a","a"
"Manchester, Stormwater Outfall","Maristone Island",1.51122611628412,0.1307,0.5399,"No","a","a"
"Penn Cove Reference","Penrose Point State Park",-1.51672599014185,0.1293,0.5399,"No","a","a"
"Mukilteo","Oak Bay County Park",1.52064517874687,0.1283,0.54,"No","a","a"
"Purdy, Dexters","Suquamish Stormwater Outfall",1.52456436735189,0.1274,0.5401,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Eagle Harbor Dr",1.50705720871069,0.1318,0.5402,"No","a","a"
"Broad Spit ","West Bay Park",-1.53240274456192,0.1254,0.5403,"No","a","a"
"Minter Bay","Purdy, Burley Lagoon",1.53632193316694,0.1245,0.5405,"No","a","a"
"Kingston Marina","Point Defiance Ferry",1.5049684243268,0.1323,0.5407,"No","a","a"
"Maple Hollow Park","Seattle Aquarium, Pier 59",1.50888761293182,0.1313,0.5407,"No","a","a"
"Penn Cove Reference","Squaxin Island",-1.51672599014185,0.1293,0.5408,"No","a","a"
"Miller Creek","Thea Foss Waterway",1.54010670890172,0.1235,0.5408,"No","a","a"
"Meyer's Point, Henderson Inlet","Tulalip Reservation",-1.52064517874687,0.1283,0.5408,"No","a","a"
"Penrose Point State Park","Purdy, Burley Lagoon",1.53632193316694,0.1245,0.5413,"No","a","a"
"Eastsound, Fishing Bay","Fidalgo Bay Aq Reserve, Weaverling Spit",1.54024112177196,0.1235,0.5415,"No","a","a"
"Blair Waterway","Manchester, Stormwater Outfall",-1.49713004711677,0.1344,0.5416,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Raft Island Park",-1.5049684243268,0.1323,0.5416,"No","a","a"
"Everett Harbor","Suquamish Stormwater Outfall",1.51672599014185,0.1293,0.5416,"No","a","a"
"Discovery Bay","Jamestown",1.53841673769454,0.1239,0.5417,"No","a","a"
"Oak Bay County Park","Tulalip Reservation",-1.52064517874687,0.1283,0.5417,"No","a","a"
"Gig Harbor Boat Launch","Rich Passage",-1.53632193316694,0.1245,0.5422,"No","a","a"
"Eld Inlet","Everett Harbor",-1.49321085851175,0.1354,0.5425,"No","a","a"
"Elliott Bay, Harbor Island, Pier 17","Kitsap St Boat Launch",1.48929166990673,0.1364,0.5426,"No","a","a"
"Eld Inlet","Elliot Bay Myrtle Edwards",1.49218493362473,0.1357,0.5428,"No","a","a"
"Purdy, Burley Lagoon","Squaxin Island",-1.53632193316694,0.1245,0.5431,"No","a","a"
"Donkey Creek Delta","Gig Harbor Boat Launch",1.49321085851175,0.1354,0.5433,"No","a","a"
"Eagle Harbor Dr","Minter Bay",-1.48929166990673,0.1364,0.5434,"No","a","a"
"Edmonds Ferry","Madrona Pont",1.49321085851175,0.1354,0.5441,"No","a","a"
"Eagle Harbor Dr","Penrose Point State Park",-1.48929166990673,0.1364,0.5442,"No","a","a"
"Arroyo Beach","Jamestown",1.48480190054765,0.1376,0.5449,"No","a","a"
"Commencement Bay Skookum","Miller Creek",-1.49321085851175,0.1354,0.545,"No","a","a"
"Eagle Harbor Dr","Squaxin Island",-1.48929166990673,0.1364,0.545,"No","a","a"
"Meyer's Point, Henderson Inlet","Salmon Bay, Commodore Park",-1.48537248130171,0.1374,0.5451,"No","a","a"
"Oak Bay County Park","Salmon Bay, Commodore Park",-1.48537248130171,0.1374,0.5459,"No","a","a"
"Elliott Bay, Harbor Island, Pier 17","Maristone Island",1.48117332419893,0.1386,0.5464,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Seattle Aquarium, Pier 59",-1.48145329269669,0.1385,0.5469,"No","a","a"
"Raft Island Park","Smith Cove, Terminal 91",1.48145329269669,0.1385,0.5477,"No","a","a"
"Broad Spit ","Chimacum Creek delta",-1.47753410409168,0.1395,0.5478,"No","a","a"
"Filucy Bay","Lions Park",1.46577653827662,0.1427,0.5483,"No","a","a"
"Lions Park","Manchester, Stormwater Outfall",-1.46185734967161,0.1438,0.5485,"No","a","a"
"Aiston Preserve","Edmonds Ferry",-1.47753410409168,0.1395,0.5486,"No","a","a"
"Blair Waterway","Elliott Bay, Harbor Island, Pier 17",-1.46969572688164,0.1416,0.5489,"No","a","a"
"Elliot Bay Myrtle Edwards","Suquamish Stormwater Outfall",-1.46739780848146,0.1423,0.549,"No","a","a"
"Commencement Bay Skookum","Purdy, Dexters",-1.46577653827662,0.1427,0.5491,"No","a","a"
"Blair Waterway Two","N Avenue Park",-1.46185734967161,0.1438,0.5493,"No","a","a"
"Miller Creek","Rocky Point",1.47753410409168,0.1395,0.5494,"No","a","a"
"Chambers Bay Park","Friday Harbor",-1.46739780848146,0.1423,0.5497,"No","a","a"
"Edmonds Ferry","Reach Island",1.46969572688164,0.1416,0.5497,"No","a","a"
"Miller Creek","Three Tree Point",1.46577653827662,0.1427,0.5499,"No","a","a"
"Gig Harbor Boat Launch","Reach Island",-1.46185734967161,0.1438,0.5501,"No","a","a"
"Kingston Marina","Maple Hollow Park",-1.47361491548666,0.1406,0.5503,"No","a","a"
"Commencement Bay, Milwaukee Waterway","North Camano",-1.46739780848146,0.1423,0.5505,"No","a","a"
"North Camano","Salmon Bay, Commodore Park",1.46969572688164,0.1416,0.5505,"No","a","a"
"Hood Canal Holly","Kingston Marina",1.46256921481286,0.1436,0.5509,"No","a","a"
"Gig Harbor Boat Launch","West Bay Park",-1.46185734967161,0.1438,0.5509,"No","a","a"
"Rich Passage","Salmon Beach",1.47361491548666,0.1406,0.5511,"No","a","a"
"Locust Beach","Seattle Aquarium, Pier 59",-1.46969572688164,0.1416,0.5513,"No","a","a"
"Commencement Bay Skookum","Everett Harbor",-1.45793816106659,0.1449,0.5518,"No","a","a"
"Point Defiance Ferry","Seattle Aquarium, Pier 59",-1.46969572688164,0.1416,0.5521,"No","a","a"
"Miller Creek","Skiff Point",1.46969572688164,0.1416,0.5529,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Des Moines Marina",-1.45401897246157,0.1459,0.5536,"No","a","a"
"Edmonds Ferry","West Bay Park",1.46969572688164,0.1416,0.5537,"No","a","a"
"Aiston Preserve","Gig Harbor Boat Launch",1.45401897246157,0.1459,0.5544,"No","a","a"
"N Avenue Park","Williams Olson Park",1.45401897246157,0.1459,0.5552,"No","a","a"
"Elliot Bay Myrtle Edwards","Maristone Island",-1.45170585806646,0.1466,0.5553,"No","a","a"
"Eastsound, Fishing Bay","Maple Hollow Park",-1.45009978385655,0.147,0.5554,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Commencement Bay, Milwaukee Waterway",-1.4492205833764,0.1473,0.5556,"No","a","a"
"Purdy, Dexters","Rocky Point",1.45009978385655,0.147,0.5562,"No","a","a"
"Elliott Bay, Harbor Island, Pier 17","Lions Park",1.43442302943648,0.1515,0.5573,"No","a","a"
"Donkey Creek Delta","Salmon Beach",1.43050384083146,0.1526,0.5576,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Minter Bay",-1.43442302943648,0.1515,0.5581,"No","a","a"
"Mukilteo","Silverdale, Dyes Inlet",1.43050384083146,0.1526,0.5584,"No","a","a"
"Mukilteo","North Camano",-1.43442302943648,0.1515,0.5588,"No","a","a"
"Des Moines Marina","Smith Cove, Terminal 91",1.43050384083146,0.1526,0.5592,"No","a","a"
"Blair Waterway Two","Fidalgo Bay Aq Reserve, Weaverling Spit",1.42658465222645,0.1537,0.5595,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Penrose Point State Park",-1.43442302943648,0.1515,0.5596,"No","a","a"
"Brackenwood Lane","Raft Island Park",-1.44226140664652,0.1492,0.5598,"No","a","a"
"Everett Harbor","Three Tree Point",1.43050384083146,0.1526,0.5599,"No","a","a"
"Kopachuck State Park","Meyer's Point, Henderson Inlet",1.42658465222645,0.1537,0.5602,"No","a","a"
"Mukilteo","Purdy, Burley Lagoon",1.43442302943648,0.1515,0.5604,"No","a","a"
"Browns Point Lighthouse","Kitsap St Boat Launch",1.42266546362143,0.1548,0.5606,"No","a","a"
"Chuckanut, Clark's Point","Raft Island Park",-1.44226140664652,0.1492,0.5606,"No","a","a"
"Silverdale, Dyes Inlet","Tulalip Reservation",-1.43050384083146,0.1526,0.5607,"No","a","a"
"Kopachuck State Park","Oak Bay County Park",1.42658465222645,0.1537,0.561,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Smith Cove, Terminal 91",1.42443345823313,0.1543,0.561,"No","a","a"
"Everett Harbor","Skiff Point",1.43442302943648,0.1515,0.5611,"No","a","a"
"Locust Beach","Williams Olson Park",-1.42266546362143,0.1548,0.5613,"No","a","a"
"Everett Harbor","Rocky Point",1.44226140664652,0.1492,0.5614,"No","a","a"
"Donkey Creek Delta","Edmonds Ferry",-1.4383422180415,0.1503,0.5616,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Squaxin Island",-1.43442302943648,0.1515,0.5619,"No","a","a"
"Point Defiance Ferry","Williams Olson Park",-1.42266546362143,0.1548,0.5621,"No","a","a"
"Purdy, Dexters","Skiff Point",1.44226140664652,0.1492,0.5622,"No","a","a"
"Gig Harbor Boat Launch","Madrona Pont",-1.4383422180415,0.1503,0.5624,"No","a","a"
"Eastsound, Fishing Bay","Hood Canal Holly",-1.43680967873983,0.1508,0.5625,"No","a","a"
"North Camano","Tulalip Reservation",1.43442302943648,0.1515,0.5627,"No","a","a"
"Purdy, Dexters","Three Tree Point",1.4383422180415,0.1503,0.5632,"No","a","a"
"Purdy, Burley Lagoon","Tulalip Reservation",-1.43442302943648,0.1515,0.5635,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Williams Olson Park",-1.43442302943648,0.1515,0.5642,"No","a","a"
"Blair Waterway Two","Locust Beach",1.41482708641139,0.1571,0.5651,"No","a","a"
"Mukilteo","Penn Cove Reference",1.41482708641139,0.1571,0.5658,"No","a","a"
"Blair Waterway Two","Point Defiance Ferry",1.41482708641139,0.1571,0.5666,"No","a","a"
"Minter Bay","Smith Cove, Terminal 91",1.41090789780638,0.1583,0.567,"No","a","a"
"Broad Spit ","Raft Island Park",-1.41482708641139,0.1571,0.5674,"No","a","a"
"Penrose Point State Park","Smith Cove, Terminal 91",1.41090789780638,0.1583,0.5677,"No","a","a"
"Chimacum Creek delta","Gig Harbor Boat Launch",1.40698870920136,0.1594,0.5681,"No","a","a"
"Penn Cove Reference","Tulalip Reservation",-1.41482708641139,0.1571,0.5681,"No","a","a"
"Browns Point Lighthouse","Maristone Island",1.40818797199203,0.1591,0.5683,"No","a","a"
"Jamestown","Three Tree Point",-1.40532580131724,0.1599,0.5684,"No","a","a"
"Smith Cove, Terminal 91","Squaxin Island",-1.41090789780638,0.1583,0.5685,"No","a","a"
"N Avenue Park","Seattle Aquarium, Pier 59",1.40698870920136,0.1594,0.5689,"No","a","a"
"Elliot Bay Myrtle Edwards","South of Skunk Island",-1.40542999562329,0.1599,0.569,"No","a","a"
"Chambers Bay Park","Tulalip Bay",-1.40818797199203,0.1591,0.5691,"No","a","a"
"Blair Waterway","Browns Point Lighthouse",-1.40306952059634,0.1606,0.57,"No","a","a"
"Purdy, Burley Lagoon","Salmon Bay, Commodore Park",-1.39915033199132,0.1618,0.5712,"No","a","a"
"Jamestown","Skiff Point",-1.40103254530507,0.1612,0.5714,"No","a","a"
"Reach Island","Salmon Beach",1.39915033199132,0.1618,0.5719,"No","a","a"
"Salmon Beach","West Bay Park",-1.39915033199132,0.1618,0.5727,"No","a","a"
"Chambers Bay Park","Port Angeles Yacht Club",-1.3967392892929,0.1625,0.573,"No","a","a"
"Edmonds Ferry","Rich Passage",1.3952311433863,0.1629,0.5731,"No","a","a"
"Brackenwood Lane","Des Moines Marina",-1.39131195478129,0.1641,0.5735,"No","a","a"
"Salmon Bay, Commodore Park","Silverdale, Dyes Inlet",1.3952311433863,0.1629,0.5738,"No","a","a"
"Chuckanut, Clark's Point","Des Moines Marina",-1.39131195478129,0.1641,0.5742,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Maple Hollow Park",-1.39131195478129,0.1641,0.575,"No","a","a"
"Jamestown","Rocky Point",-1.39244603328073,0.1638,0.5753,"No","a","a"
"Edmonds Ferry","Friday Harbor",1.38725277051823,0.1654,0.5756,"No","a","a"
"Aiston Preserve","Salmon Beach",1.39131195478129,0.1641,0.5757,"No","a","a"
"Eagle Harbor Dr","Mukilteo",-1.38739276617627,0.1653,0.5762,"No","a","a"
"Eagle Harbor Dr","Tulalip Reservation",-1.38739276617627,0.1653,0.5769,"No","a","a"
"Brackenwood Lane","Commencement Bay, Milwaukee Waterway",-1.38312158299435,0.1666,0.577,"No","a","a"
"Chuckanut, Clark's Point","Commencement Bay, Milwaukee Waterway",-1.38312158299435,0.1666,0.5777,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Meyer's Point, Henderson Inlet",1.38347357757125,0.1665,0.5781,"No","a","a"
"Discovery Bay","Fidalgo Bay Aq Reserve, Weaverling Spit",1.3717160117562,0.1702,0.5788,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Oak Bay County Park",1.38347357757125,0.1665,0.5789,"No","a","a"
"Brackenwood Lane","Minter Bay",-1.3717160117562,0.1702,0.5795,"No","a","a"
"Penn Cove Reference","Salmon Bay, Commodore Park",-1.37955438896623,0.1677,0.5801,"No","a","a"
"Chuckanut, Clark's Point","Minter Bay",-1.3717160117562,0.1702,0.5803,"No","a","a"
"Kingston Marina","N Avenue Park",-1.3717160117562,0.1702,0.581,"No","a","a"
"Cap Sante","Filucy Bay",-1.36779682315118,0.1714,0.5815,"No","a","a"
"Brackenwood Lane","Penrose Point State Park",-1.3717160117562,0.1702,0.5817,"No","a","a"
"Browns Point Lighthouse","Lions Park",1.36779682315118,0.1714,0.5822,"No","a","a"
"Chuckanut, Clark's Point","Penrose Point State Park",-1.3717160117562,0.1702,0.5825,"No","a","a"
"Commencement Bay Skookum","Jamestown",1.37527300923205,0.169,0.5831,"No","a","a"
"Brackenwood Lane","Squaxin Island",-1.3717160117562,0.1702,0.5832,"No","a","a"
"Madrona Pont","Salmon Beach",1.37563520036122,0.1689,0.5835,"No","a","a"
"Friday Harbor","Kitsap St Boat Launch",1.37238049543227,0.1699,0.584,"No","a","a"
"Chuckanut, Clark's Point","Squaxin Island",-1.3717160117562,0.1702,0.584,"No","a","a"
"Broad Spit ","Des Moines Marina",-1.36387763454616,0.1726,0.5842,"No","a","a"
"Elliot Bay Myrtle Edwards","Shilshole Bay",-1.37238049543227,0.1699,0.5847,"No","a","a"
"Cap Sante","Manchester, Stormwater Outfall",-1.36387763454616,0.1726,0.585,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Hood Canal Holly",-1.37241083855727,0.1699,0.5855,"No","a","a"
"Discovery Bay","Locust Beach",1.35995844594115,0.1738,0.5862,"No","a","a"
"Discovery Bay","Point Defiance Ferry",1.35995844594115,0.1738,0.5869,"No","a","a"
"Friday Harbor","Maristone Island",1.36017333233717,0.1738,0.5874,"No","a","a"
"Broad Spit ","Commencement Bay, Milwaukee Waterway",-1.35420327032721,0.1757,0.5916,"No","a","a"
"Edmonds Marina","Elliot Bay Myrtle Edwards",1.35172455781288,0.1765,0.5921,"No","a","a"
"Blair Waterway","Friday Harbor",-1.35172455781288,0.1765,0.5928,"No","a","a"
"Eagle Harbor Dr","Salmon Bay, Commodore Park",-1.35212006873111,0.1763,0.5931,"No","a","a"
"Edmonds Marina","Filucy Bay",-1.34428169152107,0.1789,0.5935,"No","a","a"
"Discovery Bay","Miller Creek",-1.34428169152107,0.1789,0.5942,"No","a","a"
"Kopachuck State Park","Maple Hollow Park",-1.34820088012609,0.1776,0.5944,"No","a","a"
"Broad Spit ","Minter Bay",-1.34428169152107,0.1789,0.5949,"No","a","a"
"Eastsound, Fishing Bay","N Avenue Park",-1.34820088012609,0.1776,0.5951,"No","a","a"
"Broad Spit ","Penrose Point State Park",-1.34428169152107,0.1789,0.5957,"No","a","a"
"Edmonds Marina","Manchester, Stormwater Outfall",-1.34036250291606,0.1801,0.5962,"No","a","a"
"Gig Harbor Boat Launch","Raft Island Park",-1.34428169152107,0.1789,0.5964,"No","a","a"
"Kopachuck State Park","Purdy, Burley Lagoon",1.34036250291606,0.1801,0.597,"No","a","a"
"Chimacum Creek delta","Salmon Beach",1.34428169152107,0.1789,0.5971,"No","a","a"
"Broad Spit ","Squaxin Island",-1.34428169152107,0.1789,0.5979,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Mukilteo",-1.33252412570602,0.1827,0.5981,"No","a","a"
"Cap Sante","Elliott Bay, Harbor Island, Pier 17",-1.33644331431104,0.1814,0.5983,"No","a","a"
"Minter Bay","North Camano",-1.33252412570602,0.1827,0.5988,"No","a","a"
"Arroyo Beach","Filucy Bay",-1.33520261978512,0.1818,0.5989,"No","a","a"
"Kopachuck State Park","Silverdale, Dyes Inlet",1.33644331431104,0.1814,0.599,"No","a","a"
"Arroyo Beach","Manchester, Stormwater Outfall",-1.33090936377295,0.1832,0.5991,"No","a","a"
"Eld Inlet","Jamestown",1.33663370512251,0.1813,0.5995,"No","a","a"
"North Camano","Penrose Point State Park",1.33252412570602,0.1827,0.5996,"No","a","a"
"North Camano","Squaxin Island",1.33252412570602,0.1827,0.6003,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Tulalip Reservation",-1.33252412570602,0.1827,0.601,"No","a","a"
"Eastsound, Fishing Bay","Meyer's Point, Henderson Inlet",1.32468574849599,0.1853,0.6022,"No","a","a"
"Cap Sante","Elliot Bay Myrtle Edwards",1.32693743266961,0.1845,0.6027,"No","a","a"
"Eastsound, Fishing Bay","Oak Bay County Park",1.32468574849599,0.1853,0.6029,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Thea Foss Waterway",-1.32280624514573,0.1859,0.6035,"No","a","a"
"Filucy Bay","Shilshole Bay",1.32468574849599,0.1853,0.6037,"No","a","a"
"Hood Canal Holly","Kopachuck State Park",1.32518502242339,0.1851,0.6038,"No","a","a"
"Kopachuck State Park","Penn Cove Reference",1.32076655989097,0.1866,0.6043,"No","a","a"
"Manchester, Stormwater Outfall","Shilshole Bay",1.32076655989097,0.1866,0.605,"No","a","a"
"Discovery Bay","Purdy, Dexters",-1.31684737128595,0.1879,0.6078,"No","a","a"
"Discovery Bay","Everett Harbor",-1.30900899407592,0.1905,0.6083,"No","a","a"
"Mukilteo","Smith Cove, Terminal 91",1.30900899407592,0.1905,0.609,"No","a","a"
"Edmonds Marina","Elliott Bay, Harbor Island, Pier 17",-1.31292818268093,0.1892,0.6091,"No","a","a"
"Friday Harbor","Lions Park",1.31454387009798,0.1887,0.6095,"No","a","a"
"Locust Beach","Thea Foss Waterway",-1.3104126825741,0.1901,0.6097,"No","a","a"
"Smith Cove, Terminal 91","Tulalip Reservation",-1.30900899407592,0.1905,0.6097,"No","a","a"
"Des Moines Marina","North Camano",-1.31292818268093,0.1892,0.6098,"No","a","a"
"Kitsap St Boat Launch","Tulalip Bay",-1.3094430837121,0.1904,0.61,"No","a","a"
"Point Defiance Ferry","Thea Foss Waterway",-1.3104126825741,0.1901,0.6104,"No","a","a"
"Chambers Bay Park","Rich Passage",-1.31292818268093,0.1892,0.6106,"No","a","a"
"Jamestown","Suquamish Stormwater Outfall",-1.31087416904949,0.1899,0.6106,"No","a","a"
"Arroyo Beach","Elliott Bay, Harbor Island, Pier 17",-1.30085657168776,0.1933,0.615,"No","a","a"
"Kingston Marina","Meyer's Point, Henderson Inlet",1.30117061686588,0.1932,0.6154,"No","a","a"
"Kingston Marina","Oak Bay County Park",1.30117061686588,0.1932,0.6161,"No","a","a"
"Des Moines Marina","Gig Harbor Boat Launch",1.29333223965584,0.1959,0.6167,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Purdy, Burley Lagoon",1.29725142826086,0.1945,0.6167,"No","a","a"
"Arroyo Beach","Fidalgo Bay Aq Reserve, Weaverling Spit",1.29227005966341,0.1963,0.6171,"No","a","a"
"Eagle Harbor Dr","Kopachuck State Park",-1.29333223965584,0.1959,0.6174,"No","a","a"
"Blair Waterway Two","Miller Creek",-1.28941305105083,0.1973,0.6174,"No","a","a"
"Kitsap St Boat Launch","Port Angeles Yacht Club",-1.29799440101297,0.1943,0.6174,"No","a","a"
"Maristone Island","Tulalip Bay",-1.29600165888319,0.195,0.6174,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Salmon Bay, Commodore Park",-1.29725142826086,0.1945,0.6175,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","N Avenue Park",-1.28941305105083,0.1973,0.6181,"No","a","a"
"Elliott Bay, Harbor Island, Pier 17","Shilshole Bay",1.29333223965584,0.1959,0.6181,"No","a","a"
"Blair Waterway","Tulalip Bay",-1.28797680365124,0.1978,0.6182,"No","a","a"
"Maple Hollow Park","Salmon Bay, Commodore Park",1.28941305105083,0.1973,0.6188,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Silverdale, Dyes Inlet",1.29333223965584,0.1959,0.6188,"No","a","a"
"Manchester, Stormwater Outfall","South of Skunk Island",1.28941305105083,0.1973,0.6195,"No","a","a"
"Filucy Bay","South of Skunk Island",1.29333223965584,0.1959,0.6196,"No","a","a"
"Jamestown","Maristone Island",-1.28320164249915,0.1994,0.622,"No","a","a"
"Raft Island Park","Salmon Beach",1.28157467384079,0.2,0.6223,"No","a","a"
"Arroyo Beach","Locust Beach",1.2793902916269,0.2008,0.6226,"No","a","a"
"Maristone Island","Port Angeles Yacht Club",-1.28320164249915,0.1994,0.6227,"No","a","a"
"Miller Creek","Williams Olson Park",1.28157467384079,0.2,0.623,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Maple Hollow Park",-1.27736318238308,0.2015,0.6233,"No","a","a"
"Arroyo Beach","Point Defiance Ferry",1.2793902916269,0.2008,0.6233,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Gig Harbor Boat Launch",1.2798418948974,0.2006,0.6235,"No","a","a"
"Blair Waterway","Port Angeles Yacht Club",-1.27652812095212,0.2018,0.6235,"No","a","a"
"Gig Harbor Boat Launch","Minter Bay",-1.27373629663076,0.2028,0.6237,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Penn Cove Reference",1.27765548523577,0.2014,0.6237,"No","a","a"
"Browns Point Lighthouse","Cap Sante",1.26981710802574,0.2041,0.6238,"No","a","a"
"Chambers Bay Park","Donkey Creek Delta",-1.26981710802574,0.2041,0.6245,"No","a","a"
"Gig Harbor Boat Launch","Penrose Point State Park",-1.27373629663076,0.2028,0.6245,"No","a","a"
"Brackenwood Lane","Mukilteo",-1.26981710802574,0.2041,0.6252,"No","a","a"
"Salmon Bay, Commodore Park","Smith Cove, Terminal 91",1.27373629663076,0.2028,0.6252,"No","a","a"
"Chuckanut, Clark's Point","Mukilteo",-1.26981710802574,0.2041,0.6259,"No","a","a"
"Gig Harbor Boat Launch","Squaxin Island",-1.27373629663076,0.2028,0.6259,"No","a","a"
"Meyer's Point, Henderson Inlet","Seattle Aquarium, Pier 59",-1.26589791942072,0.2055,0.6266,"No","a","a"
"Brackenwood Lane","Tulalip Reservation",-1.26981710802574,0.2041,0.6266,"No","a","a"
"Oak Bay County Park","Seattle Aquarium, Pier 59",-1.26589791942072,0.2055,0.6273,"No","a","a"
"Chuckanut, Clark's Point","Tulalip Reservation",-1.26981710802574,0.2041,0.6273,"No","a","a"
"Blair Waterway Two","Purdy, Dexters",-1.2619787308157,0.207,0.6288,"No","a","a"
"Hood Canal Holly","Salmon Bay, Commodore Park",1.26078618224083,0.2074,0.6294,"No","a","a"
"North Camano","Raft Island Park",1.2619787308157,0.207,0.6295,"No","a","a"
"Elliott Bay, Harbor Island, Pier 17","South of Skunk Island",1.2619787308157,0.207,0.6302,"No","a","a"
"Blair Waterway Two","Everett Harbor",-1.25414035360567,0.2098,0.6338,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Hood Canal Holly",-1.25338538565301,0.2101,0.634,"No","a","a"
"Maple Hollow Park","Mukilteo",1.25414035360567,0.2098,0.6345,"No","a","a"
"Maple Hollow Park","Tulalip Reservation",1.25414035360567,0.2098,0.6353,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Eagle Harbor Dr",1.25022116500065,0.2112,0.636,"No","a","a"
"Purdy, Dexters","Williams Olson Park",1.25414035360567,0.2098,0.636,"No","a","a"
"Browns Point Lighthouse","Edmonds Marina",1.24630197639563,0.2127,0.6361,"No","a","a"
"Lions Park","Tulalip Bay",-1.24933749954171,0.2115,0.6363,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Three Tree Point",-1.25022116500065,0.2112,0.6367,"No","a","a"
"Kopachuck State Park","N Avenue Park",-1.24630197639563,0.2127,0.6368,"No","a","a"
"Brackenwood Lane","Salmon Bay, Commodore Park",-1.23454441058058,0.217,0.6371,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Skiff Point",-1.24630197639563,0.2127,0.6375,"No","a","a"
