"Group1","Group2","Z","P.unadj","P.adj","Significant","Group1_CLD","Group2_CLD"
"Browns Point Lighthouse","Kopachuck State Park",1.49518167742071,0.1349,0.5719,"No","ab","ab"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Silverdale, Dyes Inlet",1.52065659459825,0.1283,0.5721,"No","ab","ab"
"Aiston Preserve","Raft Island Park",-1.49322206840705,0.1354,0.5722,"No","ab","ab"
"Browns Point Lighthouse","Edmonds Marina",1.49714128643436,0.1344,0.5724,"No","ab","ab"
"Gig Harbor Boat Launch","Penn Cove Reference",-1.48734324136608,0.1369,0.5725,"No","ab","ab"
"Des Moines Marina","Squaxin Island",-1.53045463966654,0.1259,0.5725,"No","ab","ab"
"Seattle Aquarium, Pier 59","Thea Foss Waterway",1.52111466558208,0.1282,0.5725,"No","ab","ab"
"Filucy Bay","Tulalip Reservation",1.49126245939339,0.1359,0.5726,"No","ab","ab"
"Lions Park","Salmon Beach",-1.52261620361191,0.1279,0.5727,"No","b","ab"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Port Angeles Yacht Club",1.51910848986924,0.1287,0.5728,"No","ab","ab"
"Raft Island Park","West Bay Park",1.49518167742071,0.1349,0.5728,"No","ab","ab"
"Kitsap St Boat Launch","Raft Island Park",-1.48930285037973,0.1364,0.573,"No","ab","ab"
"Jamestown","North Camano",1.48833992413002,0.1367,0.5732,"No","ab","ab"
"Commencement Bay, Dick Gilmur Launch","Eastsound, Fishing Bay",1.48342402333876,0.138,0.5733,"No","ab","ab"
"Blair Waterway Two","Miller Creek",-1.49714128643436,0.1344,0.5733,"No","ab","ab"
"Mukilteo","Squaxin Island",-1.48734324136608,0.1369,0.5734,"No","ab","ab"
"Des Moines Marina","Rich Passage",-1.51673737657094,0.1293,0.5736,"No","ab","ab"
"Commencement Bay, Dick Gilmur Launch","Des Moines Marina",1.50302011347534,0.1328,0.5741,"No","ab","ab"
"Des Moines Marina","Minter Bay",-1.48342402333876,0.138,0.5742,"No","ab","ab"
"Eagle Harbor Dr","Raft Island Park",1.49714128643436,0.1344,0.5742,"No","a","ab"
"Brackenwood Lane","Kingston Marina",1.50693933150265,0.1318,0.5743,"No","ab","ab"
"Point Defiance Ferry","Port Angeles Yacht Club",1.50837526926254,0.1315,0.5745,"No","ab","ab"
"Cap Sante","Fidalgo Bay Aq Reserve, Weaverling Spit",-1.4814644143251,0.1385,0.5746,"No","ab","ab"
"Eld Inlet","Meyer's Point, Henderson Inlet",-1.51085854952997,0.1308,0.5746,"No","ab","ab"
"Chambers Bay Park","Donkey Creek Delta",-1.49910089544802,0.1338,0.5748,"No","ab","ab"
"Blair Waterway Two","Donkey Creek Delta",-1.50889894051631,0.1313,0.5749,"No","ab","ab"
"Oak Bay County Park","Suquamish Stormwater Outfall",1.51477776755728,0.1298,0.5749,"No","ab","ab"
"Chambers Bay Park","Everett Harbor",-1.50302011347534,0.1328,0.575,"No","ab","ab"
"Reach Island","Squaxin Island",-1.47950480531145,0.139,0.575,"No","ab","ab"
"Eastsound, Fishing Bay","Rich Passage",-1.49714128643436,0.1344,0.5751,"No","ab","ab"
"Commencement Bay Skookum","Squaxin Island",-1.48342402333876,0.138,0.5751,"No","ab","ab"
"Blair Waterway Two","Everett Harbor",-1.51281815854362,0.1303,0.5752,"No","ab","ab"
"Mukilteo","Smith Cove, Terminal 91",-1.50693933150265,0.1318,0.5752,"No","ab","ab"
"Blair Waterway Two","Cap Sante",-1.47754519629779,0.1395,0.5754,"No","ab","ab"
"Point Defiance Ferry","Silverdale, Dyes Inlet",1.51085854952997,0.1308,0.5755,"No","ab","ab"
"Eastsound, Fishing Bay","Minter Bay",-1.46382793320218,0.1432,0.5757,"No","ab","ab"
"Filucy Bay","Mukilteo",1.49910089544802,0.1338,0.5757,"No","ab","ab"
"Cherry Point Aquatic Reserve, Conoco Phillips","North Camano",1.50889894051631,0.1313,0.5758,"No","ab","ab"
"Squaxin Island","Tulalip Reservation",1.47950480531145,0.139,0.5758,"No","ab","ab"
"Commencement Bay Skookum","Smith Cove, Terminal 91",-1.50302011347534,0.1328,0.5759,"No","ab","ab"
"Maple Hollow Park","South of Skunk Island",1.49714128643436,0.1344,0.576,"No","ab","ab"
"Seattle Aquarium, Pier 59","Williams Olson Park",1.51281815854362,0.1303,0.5761,"No","ab","ab"
"Shilshole Bay","Three Tree Point",-1.47754519629779,0.1395,0.5763,"No","ab","ab"
"Eastsound, Fishing Bay","Squaxin Island",-1.51085854952997,0.1308,0.5764,"No","ab","ab"
"Commencement Bay, Milwaukee Waterway","Maristone Island",1.50328046629951,0.1328,0.5765,"No","ab","ab"
"North Camano","Tulalip Bay",-1.46544238683571,0.1428,0.5765,"No","ab","ab"
"Reach Island","Smith Cove, Terminal 91",-1.49910089544802,0.1338,0.5766,"No","ab","ab"
"Raft Island Park","Suquamish Stormwater Outfall",1.46382793320218,0.1432,0.5766,"No","ab","ab"
"Lions Park","Penn Cove Reference",-1.47558558728413,0.1401,0.5767,"No","b","ab"
"Edmonds Ferry","Elliot Bay Myrtle Edwards",1.50376354772373,0.1326,0.5769,"No","a","ab"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Miller Creek",1.46186832418853,0.1438,0.577,"No","ab","ab"
"Reach Island","Rich Passage",-1.46578754221584,0.1427,0.577,"No","ab","ab"
"Chimacum Creek delta","Elliot Bay Myrtle Edwards",-1.46864819015326,0.1419,0.5773,"No","ab","ab"
"Cap Sante","Chambers Bay Park",1.4677471512295,0.1422,0.5775,"No","ab","ab"
"Commencement Bay Skookum","Commencement Bay, Dick Gilmur Launch",-1.45598949714755,0.1454,0.5775,"No","ab","ab"
"Chuckanut, Clark's Point","Meyer's Point, Henderson Inlet",-1.45990871517487,0.1443,0.5775,"No","ab","ab"
"Smith Cove, Terminal 91","Tulalip Reservation",1.49910089544802,0.1338,0.5775,"No","ab","ab"
"Maple Hollow Park","Williams Olson Park",1.46382793320218,0.1432,0.5775,"No","ab","ab"
"Browns Point Lighthouse","Elliott Bay, Harbor Island, Pier 17",1.45207027912024,0.1465,0.5776,"No","ab","ab"
"Browns Point Lighthouse","Hood Canal Holly",1.4668734829166,0.1424,0.5776,"No","ab","ab"
"Des Moines Marina","Port Angeles Yacht Club",-1.46902012703795,0.1418,0.5778,"No","ab","ab"
"Mukilteo","Rich Passage",-1.47362597827047,0.1406,0.5779,"No","ab","ab"
"Rich Passage","Tulalip Reservation",1.46578754221584,0.1427,0.5779,"No","ab","ab"
"Donkey Creek Delta","Fidalgo Bay Aq Reserve, Weaverling Spit",-1.45011067010658,0.147,0.5781,"No","ab","ab"
"Maple Hollow Park","Thea Foss Waterway",1.4694744338608,0.1417,0.5782,"No","ab","ab"
"Commencement Bay, Dick Gilmur Launch","Mukilteo",1.45990871517487,0.1443,0.5783,"No","ab","ab"
"Hood Canal Holly","North Camano",1.45685581035034,0.1452,0.5783,"No","ab","ab"
"Miller Creek","Point Defiance Ferry",-1.45207027912024,0.1465,0.5784,"No","ab","ab"
"Madrona Pont","Salmon Bay, Commodore Park",-1.45598949714755,0.1454,0.5784,"No","ab","ab"
"Browns Point Lighthouse","Tulalip Bay",1.45828690643124,0.1448,0.5784,"No","ab","ab"
"Commencement Bay Skookum","Rich Passage",-1.46970676024316,0.1416,0.5788,"No","ab","ab"
"Brackenwood Lane","North Camano",1.45011067010658,0.147,0.5789,"No","ab","ab"
"Everett Harbor","Fidalgo Bay Aq Reserve, Weaverling Spit",-1.44619145207927,0.1481,0.579,"No","ab","ab"
"Arroyo Beach","Elliot Bay Myrtle Edwards",-1.45690363843722,0.1451,0.5791,"No","ab","ab"
"Cap Sante","Point Defiance Ferry",-1.47166636925682,0.1411,0.5792,"No","ab","ab"
"Eastsound, Fishing Bay","Port Angeles Yacht Club",-1.44755368582453,0.1477,0.5792,"No","ab","ab"
"Commencement Bay, Dick Gilmur Launch","Reach Island",1.45207027912024,0.1465,0.5793,"No","ab","ab"
"Everett Harbor","Penrose Point State Park",1.44815106109292,0.1476,0.5794,"No","ab","ab"
"Meyer's Point, Henderson Inlet","Rocky Point",1.46970676024316,0.1416,0.5797,"No","ab","ab"
"Eagle Harbor Dr","Oak Bay County Park",1.44619145207927,0.1481,0.5798,"No","a","ab"
"Miller Creek","Penrose Point State Park",1.43247418898366,0.152,0.5799,"No","ab","ab"
"Discovery Bay","Meyer's Point, Henderson Inlet",-1.42855497095635,0.1531,0.5801,"No","ab","ab"
"Commencement Bay, Dick Gilmur Launch","Tulalip Reservation",1.45207027912024,0.1465,0.5801,"No","ab","ab"
"Elliot Bay Myrtle Edwards","Locust Beach",1.43146722331394,0.1523,0.5802,"No","ab","ab"
"Donkey Creek Delta","Penrose Point State Park",1.44423184306561,0.1487,0.5803,"No","ab","ab"
"Donkey Creek Delta","Madrona Pont",1.43051457997001,0.1526,0.5804,"No","ab","ab"
"Penrose Point State Park","Salmon Bay, Commodore Park",-1.46970676024316,0.1416,0.5805,"No","ab","ab"
"Minter Bay","Reach Island",1.43247418898366,0.152,0.5807,"No","ab","ab"
"Elliot Bay Myrtle Edwards","Purdy, Burley Lagoon",1.42940161404509,0.1529,0.5808,"No","ab","ab"
"Blair Waterway Two","Friday Harbor",-1.45212331600245,0.1465,0.5809,"No","ab","ab"
"Chambers Bay Park","Silverdale, Dyes Inlet",-1.42855497095635,0.1531,0.5809,"No","ab","ab"
"Everett Harbor","Madrona Pont",1.43443379799732,0.1514,0.5811,"No","ab","ab"
"Cherry Point Aquatic Reserve, Conoco Phillips","Des Moines Marina",1.43639340701098,0.1509,0.5814,"No","ab","ab"
"Kingston Marina","Salmon Bay, Commodore Park",-1.43247418898366,0.152,0.5815,"No","ab","ab"
"Browns Point Lighthouse","Jamestown",1.43538936913693,0.1512,0.5817,"No","ab","ab"
"Edmonds Ferry","Three Tree Point",1.43443379799732,0.1514,0.5819,"No","a","ab"
"Chambers Bay Park","Friday Harbor",-1.44179526965819,0.1494,0.5821,"No","ab","ab"
"Minter Bay","Mukilteo",1.44031262503829,0.1498,0.5821,"No","ab","ab"
"Commencement Bay Skookum","Minter Bay",-1.43639340701098,0.1509,0.5822,"No","ab","ab"
"Minter Bay","Tulalip Reservation",1.43247418898366,0.152,0.5824,"No","ab","ab"
"Meyer's Point, Henderson Inlet","Purdy, Dexters",1.43835301602464,0.1503,0.5826,"No","ab","ab"
"Donkey Creek Delta","Point Defiance Ferry",-1.44031262503829,0.1498,0.5829,"No","ab","ab"
"Everett Harbor","Point Defiance Ferry",-1.43639340701098,0.1509,0.5831,"No","ab","ab"
"Arroyo Beach","Gig Harbor Boat Launch",1.43682046521782,0.1508,0.5834,"No","ab","ab"
"Blair Waterway Two","Silverdale, Dyes Inlet",-1.43835301602464,0.1503,0.5834,"No","ab","ab"
"Arroyo Beach","Lions Park",1.42394060048978,0.1545,0.5835,"No","ab","b"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Salmon Bay, Commodore Park",1.42463575292903,0.1543,0.5836,"No","ab","ab"
"Mukilteo","Port Angeles Yacht Club",-1.42179395636843,0.1551,0.585,"No","ab","ab"
"Blair Waterway Two","Manchester, Stormwater Outfall",-1.41875692588806,0.156,0.5867,"No","ab","ab"
"Cherry Point Aquatic Reserve, Conoco Phillips","Eastsound, Fishing Bay",1.4167973168744,0.1565,0.5873,"No","ab","ab"
"Commencement Bay Skookum","Port Angeles Yacht Club",-1.41750066812575,0.1563,0.5873,"No","ab","ab"
"Madrona Pont","Miller Creek",-1.41875692588806,0.156,0.5876,"No","ab","ab"
"Cap Sante","Penrose Point State Park",1.41287809884709,0.1577,0.5883,"No","ab","ab"
"Point Defiance Ferry","Salmon Bay, Commodore Park",1.41483770786075,0.1571,0.5886,"No","ab","ab"
"Port Angeles Yacht Club","Reach Island",1.41320737988307,0.1576,0.5887,"No","ab","ab"
"Friday Harbor","Seattle Aquarium, Pier 59",-1.40874552135657,0.1589,0.5888,"No","ab","ab"
"Des Moines Marina","Jamestown",-1.40891409164039,0.1589,0.5894,"No","ab","ab"
"Everett Harbor","Kingston Marina",1.41091848983343,0.1583,0.5896,"No","ab","ab"
"Port Angeles Yacht Club","Tulalip Reservation",1.41320737988307,0.1576,0.5896,"No","ab","ab"
"Donkey Creek Delta","Kingston Marina",1.40699927180612,0.1594,0.5899,"No","ab","ab"
"Browns Point Lighthouse","Manchester, Stormwater Outfall",1.40895888081977,0.1588,0.5902,"No","ab","ab"
"Commencement Bay, Milwaukee Waterway","Skiff Point",1.40585366838018,0.1598,0.5903,"No","ab","ab"
"Chambers Bay Park","Manchester, Stormwater Outfall",-1.40895888081977,0.1588,0.591,"No","ab","ab"
"Cap Sante","Madrona Pont",1.39916083575149,0.1618,0.5953,"No","ab","ab"
"N Avenue Park","Penn Cove Reference",1.39916083575149,0.1618,0.5961,"No","ab","ab"
"Meyer's Point, Henderson Inlet","South of Skunk Island",1.39916083575149,0.1618,0.5969,"No","ab","ab"
"Broad Spit ","Meyer's Point, Henderson Inlet",-1.39524161772417,0.1629,0.598,"No","ab","ab"
"Kingston Marina","Miller Creek",-1.39524161772417,0.1629,0.5988,"No","ab","ab"
"Cherry Point Aquatic Reserve, Conoco Phillips","Mukilteo",1.39328200871051,0.1635,0.5993,"No","ab","ab"
"Cherry Point Aquatic Reserve, Conoco Phillips","Commencement Bay Skookum",1.3893627906832,0.1647,0.6021,"No","ab","ab"
"Blair Waterway","Seattle Aquarium, Pier 59",-1.38348396364223,0.1665,0.6021,"No","ab","ab"
"Cherry Point Aquatic Reserve, Conoco Phillips","Reach Island",1.38544357265588,0.1659,0.6023,"No","ab","ab"
"Edmonds Marina","Seattle Aquarium, Pier 59",-1.38348396364223,0.1665,0.6029,"No","ab","ab"
"Browns Point Lighthouse","Silverdale, Dyes Inlet",1.3893627906832,0.1647,0.6029,"No","ab","ab"
"Friday Harbor","Penrose Point State Park",1.38395821013036,0.1664,0.6032,"No","ab","ab"
"Chimacum Creek delta","Three Tree Point",-1.38544357265588,0.1659,0.6032,"No","ab","ab"
"Eastsound, Fishing Bay","Jamestown",-1.38744765042697,0.1653,0.6034,"No","ab","ab"
"Kopachuck State Park","Seattle Aquarium, Pier 59",-1.38152435462857,0.1671,0.6035,"No","ab","ab"
"Cherry Point Aquatic Reserve, Conoco Phillips","Tulalip Reservation",1.38544357265588,0.1659,0.604,"No","ab","ab"
"Des Moines Marina","Tulalip Bay",-1.38601655434608,0.1657,0.6041,"No","ab","ab"
"Browns Point Lighthouse","Port Angeles Yacht Club",1.37528333373937,0.169,0.6048,"No","ab","ab"
"Aiston Preserve","Elliot Bay Myrtle Edwards",-1.3736301637861,0.1696,0.605,"No","ab","ab"
"Blair Waterway Two","Elliott Bay, Harbor Island, Pier 17",-1.3756455275876,0.1689,0.6052,"No","ab","ab"
"Penrose Point State Park","Silverdale, Dyes Inlet",-1.37368591857394,0.1695,0.6057,"No","ab","ab"
"Cap Sante","Kingston Marina",1.3756455275876,0.1689,0.606,"No","ab","ab"
"Des Moines Marina","Hood Canal Holly",-1.37742997786071,0.1684,0.6064,"No","ab","ab"
"North Camano","Salmon Bay, Commodore Park",-1.3756455275876,0.1689,0.6068,"No","ab","ab"
"Brackenwood Lane","Des Moines Marina",1.37760513660125,0.1683,0.607,"No","ab","ab"
"Elliot Bay Myrtle Edwards","West Bay Park",1.37569577305495,0.1689,0.6075,"No","ab","ab"
"Elliot Bay Myrtle Edwards","Kitsap St Boat Launch",1.3694989452484,0.1708,0.608,"No","ab","ab"
"Friday Harbor","Madrona Pont",1.3694989452484,0.1708,0.6088,"No","ab","ab"
"Chambers Bay Park","Elliott Bay, Harbor Island, Pier 17",-1.36584748251931,0.172,0.6096,"No","ab","ab"
"Eastsound, Fishing Bay","Tulalip Bay",-1.36455011313267,0.1724,0.6103,"No","ab","ab"
"Meyer's Point, Henderson Inlet","Williams Olson Park",1.36584748251931,0.172,0.6104,"No","ab","ab"
"Meyer's Point, Henderson Inlet","Thea Foss Waterway",1.36619397041824,0.1719,0.6108,"No","ab","ab"
"Commencement Bay, Milwaukee Waterway","Eld Inlet",1.3500822181212,0.177,0.6113,"No","ab","ab"
"Filucy Bay","Shilshole Bay",1.34821100139639,0.1776,0.6118,"No","ab","ab"
"Browns Point Lighthouse","Cap Sante",1.35017061041005,0.177,0.612,"No","ab","ab"
"Commencement Bay, Milwaukee Waterway","Eagle Harbor Dr",-1.32901300357891,0.1838,0.6123,"No","ab","a"
"Hood Canal Holly","Mukilteo",1.3302038071912,0.1835,0.6125,"No","ab","ab"
"Chambers Bay Park","Thea Foss Waterway",-1.32942612543268,0.1837,0.6126,"No","ab","ab"
"Purdy, Burley Lagoon","Three Tree Point",-1.34821100139639,0.1776,0.6126,"No","ab","ab"
"Eastsound, Fishing Bay","Hood Canal Holly",-1.3559635366473,0.1751,0.6127,"No","ab","ab"
"Jamestown","Mukilteo",1.36168792097088,0.1733,0.6127,"No","ab","ab"
"Jamestown","Reach Island",1.35310134448551,0.176,0.6127,"No","ab","ab"
"Brackenwood Lane","Fidalgo Bay Aq Reserve, Weaverling Spit",-1.35017061041005,0.177,0.6128,"No","ab","ab"
"Friday Harbor","Maple Hollow Park",-1.35710528963529,0.1747,0.613,"No","ab","ab"
"Eagle Harbor Dr","N Avenue Park",1.35996865547834,0.1738,0.613,"No","a","ab"
"N Avenue Park","Salmon Beach",1.3521302194237,0.1763,0.613,"No","ab","ab"
"Everett Harbor","North Camano",1.35408982843736,0.1757,0.6132,"No","ab","ab"
"Reach Island","Tulalip Bay",-1.3302038071912,0.1835,0.6132,"No","ab","ab"
"Commencement Bay Skookum","Hood Canal Holly",-1.32591051894852,0.1849,0.6134,"No","ab","ab"
"Brackenwood Lane","Reach Island",1.32665530224616,0.1846,0.6134,"No","ab","ab"
"Shilshole Bay","Smith Cove, Terminal 91",-1.35604943745102,0.1751,0.6134,"No","ab","ab"
"Commencement Bay Skookum","Jamestown",-1.35739463272819,0.1747,0.6135,"No","ab","ab"
"Jamestown","Tulalip Reservation",1.35310134448551,0.176,0.6135,"No","ab","ab"
"Brackenwood Lane","Eastsound, Fishing Bay",1.35800904646468,0.1745,0.6136,"No","ab","ab"
"Donkey Creek Delta","North Camano",1.35017061041005,0.177,0.6136,"No","ab","ab"
"Madrona Pont","Silverdale, Dyes Inlet",-1.35996865547834,0.1738,0.6138,"No","ab","ab"
"Manchester, Stormwater Outfall","Penrose Point State Park",1.35408982843736,0.1757,0.614,"No","ab","ab"
"Tulalip Bay","Tulalip Reservation",1.3302038071912,0.1835,0.614,"No","ab","ab"
"Brackenwood Lane","Tulalip Reservation",1.32665530224616,0.1846,0.6141,"No","ab","ab"
"Arroyo Beach","Three Tree Point",-1.35811018076864,0.1744,0.6143,"No","ab","ab"
"Blair Waterway","Blair Waterway Two",1.33057452027347,0.1833,0.6144,"No","ab","ab"
"Locust Beach","Three Tree Point",-1.35017061041005,0.177,0.6144,"No","ab","ab"
"Blair Waterway","Chambers Bay Park",1.32077647520518,0.1866,0.6146,"No","ab","ab"
"Friday Harbor","Kingston Marina",1.34471163402218,0.1787,0.6149,"No","ab","ab"
"Brackenwood Lane","Commencement Bay Skookum",1.33057452027347,0.1833,0.6151,"No","ab","ab"
"Hood Canal Holly","Reach Island",1.32161723070584,0.1863,0.6151,"No","ab","ab"
"Browns Point Lighthouse","Donkey Creek Delta",1.31881686619153,0.1872,0.6152,"No","ab","ab"
"Chambers Bay Park","Edmonds Marina",-1.32077647520518,0.1866,0.6153,"No","ab","ab"
"Blair Waterway Two","Kopachuck State Park",-1.33253412928713,0.1827,0.6153,"No","ab","ab"
"Chambers Bay Park","Kopachuck State Park",-1.32273608421884,0.1859,0.6154,"No","ab","ab"
"Blair Waterway","Maple Hollow Park",-1.33449373830079,0.182,0.6154,"No","ab","ab"
"Seattle Aquarium, Pier 59","Tulalip Bay",1.33378154739344,0.1823,0.6154,"No","ab","ab"
"Miller Creek","North Camano",1.3384129563281,0.1808,0.6157,"No","ab","ab"
"Blair Waterway Two","Edmonds Marina",-1.33057452027347,0.1833,0.6159,"No","ab","ab"
"Hood Canal Holly","Tulalip Reservation",1.32161723070584,0.1863,0.6159,"No","ab","ab"
"Kopachuck State Park","Maple Hollow Park",-1.33253412928713,0.1827,0.616,"No","ab","ab"
"Cap Sante","North Camano",1.31881686619153,0.1872,0.616,"No","ab","ab"
"Hood Canal Holly","Seattle Aquarium, Pier 59",-1.3423681238788,0.1795,0.616,"No","ab","ab"
"Edmonds Marina","Maple Hollow Park",-1.33449373830079,0.182,0.6162,"No","ab","ab"
"Rich Passage","Shilshole Bay",1.32273608421884,0.1859,0.6162,"No","ab","ab"
"Kingston Marina","Silverdale, Dyes Inlet",-1.33645334731444,0.1814,0.6163,"No","ab","ab"
"Elliot Bay Myrtle Edwards","Suquamish Stormwater Outfall",1.34264602475333,0.1794,0.6164,"No","ab","ab"
"Elliott Bay, Harbor Island, Pier 17","Seattle Aquarium, Pier 59",-1.3384129563281,0.1808,0.6165,"No","ab","ab"
"Blair Waterway Two","Thea Foss Waterway",-1.33975417177694,0.1803,0.6165,"No","ab","ab"
"Kingston Marina","Manchester, Stormwater Outfall",-1.31685725717787,0.1879,0.6166,"No","ab","ab"
"Madrona Pont","Manchester, Stormwater Outfall",-1.34037256534176,0.1801,0.6166,"No","ab","ab"
"Browns Point Lighthouse","Miller Creek",1.33057452027347,0.1833,0.6167,"No","ab","ab"
"Mukilteo","Tulalip Bay",-1.33879038367657,0.1806,0.6168,"No","ab","ab"
"Brackenwood Lane","Mukilteo",1.33449373830079,0.182,0.6169,"No","ab","ab"
"Shilshole Bay","Squaxin Island",-1.33645334731444,0.1814,0.6171,"No","ab","ab"
"Brackenwood Lane","Point Defiance Ferry",-1.34037256534176,0.1801,0.6174,"No","ab","ab"
"Commencement Bay Skookum","Tulalip Bay",-1.33449709543389,0.182,0.6177,"No","ab","ab"
"Browns Point Lighthouse","Everett Harbor",1.31489764816421,0.1885,0.618,"No","ab","ab"
"Oak Bay County Park","Penn Cove Reference",1.31293803915055,0.1892,0.6194,"No","ab","ab"
"Jamestown","Seattle Aquarium, Pier 59",-1.31088401009913,0.1899,0.6202,"No","ab","ab"
"Elliott Bay, Harbor Island, Pier 17","Penrose Point State Park",1.3109784301369,0.1899,0.6209,"No","ab","ab"
"Commencement Bay, Dick Gilmur Launch","Shilshole Bay",1.30901882112324,0.1905,0.6215,"No","ab","ab"
"Commencement Bay, Milwaukee Waterway","Rocky Point",1.30670442347532,0.1913,0.6233,"No","ab","ab"
"Des Moines Marina","Salmon Bay, Commodore Park",-1.30313999408227,0.1925,0.6265,"No","ab","ab"
"Maristone Island","N Avenue Park",-1.30158188557332,0.1931,0.6275,"No","ab","ab"
"Manchester, Stormwater Outfall","Seattle Aquarium, Pier 59",-1.29530155802764,0.1952,0.6307,"No","ab","ab"
"Elliott Bay, Harbor Island, Pier 17","Madrona Pont",1.29726116704129,0.1945,0.6308,"No","ab","ab"
"Chuckanut, Clark's Point","Commencement Bay, Milwaukee Waterway",-1.29637637713106,0.1948,0.631,"No","ab","ab"
"Aiston Preserve","Three Tree Point",-1.29530155802764,0.1952,0.6315,"No","ab","ab"
"Three Tree Point","West Bay Park",1.29726116704129,0.1945,0.6316,"No","ab","ab"
"Browns Point Lighthouse","Salmon Bay, Commodore Park",1.29334194901398,0.1959,0.6321,"No","ab","ab"
"Cherry Point Aquatic Reserve, Conoco Phillips","Fidalgo Bay Aq Reserve, Weaverling Spit",-1.29138234000032,0.1966,0.6328,"No","ab","ab"
"Elliott Bay, Harbor Island, Pier 17","Maple Hollow Park",-1.28942273098666,0.1973,0.6335,"No","ab","ab"
"Hood Canal Holly","Maple Hollow Park",-1.28870202084527,0.1975,0.6336,"No","ab","ab"
"Kitsap St Boat Launch","Three Tree Point",-1.29138234000032,0.1966,0.6336,"No","ab","ab"
"Minter Bay","Shilshole Bay",1.28942273098666,0.1973,0.6343,"No","ab","ab"
"Friday Harbor","North Camano",1.2848089652255,0.1989,0.6364,"No","ab","ab"
"Gig Harbor Boat Launch","Suquamish Stormwater Outfall",-1.28550351295935,0.1986,0.6364,"No","ab","ab"
"Eastsound, Fishing Bay","Salmon Bay, Commodore Park",-1.28354390394569,0.1993,0.6371,"No","ab","ab"
"Des Moines Marina","Everett Harbor",-1.28158429493203,0.2,0.6377,"No","ab","ab"
"North Camano","Silverdale, Dyes Inlet",-1.27962468591838,0.2007,0.6384,"No","ab","ab"
"Cherry Point Aquatic Reserve, Conoco Phillips","Point Defiance Ferry",-1.28158429493203,0.2,0.6385,"No","ab","ab"
"Maple Hollow Park","Tulalip Bay",1.2801154443599,0.2005,0.6386,"No","ab","ab"
"Des Moines Marina","Donkey Creek Delta",-1.27766507690472,0.2014,0.6399,"No","ab","ab"
"Seattle Aquarium, Pier 59","Silverdale, Dyes Inlet",1.27570546789106,0.2021,0.6413,"No","ab","ab"
"Commencement Bay, Milwaukee Waterway","Purdy, Dexters",1.2736546751737,0.2028,0.6414,"No","ab","ab"
"Elliott Bay, Harbor Island, Pier 17","Kingston Marina",1.2737458588774,0.2028,0.642,"No","ab","ab"
"Lions Park","Suquamish Stormwater Outfall",-1.2737458588774,0.2028,0.6428,"No","b","ab"
"Penrose Point State Park","Thea Foss Waterway",-1.27158906590485,0.2035,0.6429,"No","ab","ab"
"Blair Waterway","Madrona Pont",1.25219015972717,0.2105,0.6446,"No","ab","ab"
"Des Moines Marina","Miller Creek",-1.26590742282277,0.2055,0.6448,"No","ab","ab"
"Chimacum Creek delta","Filucy Bay",-1.25610937775449,0.2091,0.6454,"No","ab","ab"
"Edmonds Marina","Madrona Pont",1.25219015972717,0.2105,0.6454,"No","ab","ab"
"Port Angeles Yacht Club","Seattle Aquarium, Pier 59",-1.25077797470157,0.211,0.6455,"No","ab","ab"
"Blair Waterway","Penrose Point State Park",1.26590742282277,0.2055,0.6456,"No","ab","ab"
"Friday Harbor","Meyer's Point, Henderson Inlet",-1.25382482619273,0.2099,0.6457,"No","ab","ab"
"Aiston Preserve","Gig Harbor Boat Launch",1.25610937775449,0.2091,0.6461,"No","ab","ab"
"Kopachuck State Park","Madrona Pont",1.25414976874083,0.2098,0.6461,"No","ab","ab"
"Reach Island","Salmon Bay, Commodore Park",-1.25219015972717,0.2105,0.6461,"No","ab","ab"
"Commencement Bay, Milwaukee Waterway","Discovery Bay",1.26332662882944,0.2065,0.6462,"No","ab","ab"
"Eastsound, Fishing Bay","Everett Harbor",-1.26198820479546,0.207,0.6462,"No","ab","ab"
"Gig Harbor Boat Launch","Kitsap St Boat Launch",-1.2600285957818,0.2077,0.6462,"No","ab","ab"
"Edmonds Marina","Penrose Point State Park",1.26590742282277,0.2055,0.6463,"No","ab","ab"
"Chimacum Creek delta","Smith Cove, Terminal 91",-1.26394781380912,0.2062,0.6463,"No","ab","ab"
"Kopachuck State Park","Penrose Point State Park",1.26786703183643,0.2048,0.6464,"No","ab","ab"
"Salmon Bay, Commodore Park","Tulalip Reservation",1.25219015972717,0.2105,0.6468,"No","ab","ab"
"Gig Harbor Boat Launch","West Bay Park",-1.25414976874083,0.2098,0.6468,"No","ab","ab"
"Manchester, Stormwater Outfall","North Camano",1.2600285957818,0.2077,0.6469,"No","ab","ab"
"Commencement Bay Skookum","Salmon Bay, Commodore Park",-1.25610937775449,0.2091,0.6469,"No","ab","ab"
"Penn Cove Reference","Raft Island Park",-1.26198820479546,0.207,0.647,"No","ab","ab"
"Cap Sante","Eastsound, Fishing Bay",1.22671524254962,0.2199,0.6471,"No","ab","ab"
"Oak Bay County Park","Salmon Beach",1.26590742282277,0.2055,0.6471,"No","ab","ab"
"Port Angeles Yacht Club","Shilshole Bay",1.25650235902515,0.2089,0.6472,"No","ab","ab"
