"Comparison","Z","P.adjusted"
"Blair Waterway #2 - Friday Harbor",0.81284292574345,1
"Brackenwood Ln - Friday Harbor",0.512173986374062,1
"Broad Spit (Fisherman's Point) - Friday Harbor",0.671839561073668,1
"Browns Point Lighthouse - Friday Harbor",-0.725752612270938,1
"Cap Sante - Friday Harbor",1.80401363621633,1
"Chambers Bay Park - Friday Harbor",1.72521763831263,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Friday Harbor",-0.298595360477186,1
"Chimacum Creek delta - Friday Harbor",-0.972508500443056,1
"Chuckanut, Clark's Point - Friday Harbor",1.34782627993174,1
"Comm Bay Skookum - Friday Harbor",1.05337807723896,1
"Comm Bay, Dick Gilmur Launch - Friday Harbor",1.52200690687677,1
"Comm Bay, Milwaukee Waterway - Friday Harbor",0.712593464256877,1
"Des Moines Marina - Friday Harbor",0.700869665564506,1
"Discovery Bay - Friday Harbor",0.825284399096666,1
"Donkey Creek Delta - Friday Harbor",-0.806622189066842,1
"Eagle Harbor Dr - Friday Harbor",1.43491659340425,1
"Eastsound, Fishing Bay - Friday Harbor",0.694648928887898,1
"Edmonds Ferry - Friday Harbor",-1.73558553277364,1
"Edmonds Marina - Friday Harbor",1.87036816076682,1
"Eld Inlet - Friday Harbor",1.41832796226663,1
"Elliot Bay Myrtle Edwards - Friday Harbor",1.7102243142165,1
"Elliott Bay, Harbor Island, Pier 17 - Friday Harbor",0.0870903134725125,1
"Everett Harbor - Friday Harbor",-0.916521870353584,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - Friday Harbor",1.72107048052822,1
"Filucy Bay - Friday Harbor",0.0124414733532161,1
"Aiston Preserve - Gig Harbor Boat Launch",-2.19339417337839,1
"Arroyo Beach - Gig Harbor Boat Launch",-0.9596523113114,1
"Blair Waterway - Gig Harbor Boat Launch",-1.18817047598255,1
"Blair Waterway #2 - Gig Harbor Boat Launch",-0.91670106259581,1
"Brackenwood Ln - Gig Harbor Boat Launch",-1.20194066361811,1
"Broad Spit (Fisherman's Point) - Gig Harbor Boat Launch",-1.05046859962696,1
"Browns Point Lighthouse - Gig Harbor Boat Launch",-2.3763409519651,1
"Cap Sante - Gig Harbor Boat Launch",0.0236060359466732,1
"Chambers Bay Park - Gig Harbor Boat Launch",-0.051146411217792,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Gig Harbor Boat Launch",-1.97110400154721,1
"Chimacum Creek delta - Gig Harbor Boat Launch",-2.61043414176961,1
"Chuckanut, Clark's Point - Gig Harbor Boat Launch",-0.409171289742336,1
"Comm Bay Skookum - Gig Harbor Boat Launch",-0.688509381777969,1
"Comm Bay, Dick Gilmur Launch - Gig Harbor Boat Launch",-0.243929038115623,1
"Comm Bay, Milwaukee Waterway - Gig Harbor Boat Launch",-1.10729112843623,1
"Des Moines Marina - Gig Harbor Boat Launch",-1.02292822435584,1
"Discovery Bay - Gig Harbor Boat Launch",-0.904898044622474,1
"Donkey Creek Delta - Gig Harbor Boat Launch",-2.45306056879179,1
"Eagle Harbor Dr - Gig Harbor Boat Launch",-0.32655016392898,1
"Eastsound, Fishing Bay - Gig Harbor Boat Launch",-1.02882973334251,1
"Edmonds Ferry - Gig Harbor Boat Launch",-3.33435257746759,1
"Edmonds Marina - Gig Harbor Boat Launch",0.0865554651378018,1
"Eld Inlet - Gig Harbor Boat Launch",-0.342287521226762,1
"Elliot Bay Myrtle Edwards - Gig Harbor Boat Launch",-0.166715742933096,1
"Elliott Bay, Harbor Island, Pier 17 - Gig Harbor Boat Launch",-1.60521044437378,1
"Everett Harbor - Gig Harbor Boat Launch",-2.5573205608896,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - Gig Harbor Boat Launch",-0.0550807505422375,1
"Filucy Bay - Gig Harbor Boat Launch",-1.6760285522138,1
"Friday Harbor - Gig Harbor Boat Launch",-1.7791306895099,1
"Aiston Preserve - Hood Canal Holly",0.806660781231503,1
"Arroyo Beach - Hood Canal Holly",2.35811054984058,1
"Blair Waterway - Hood Canal Holly",1.90782817003639,1
"Blair Waterway #2 - Hood Canal Holly",2.20520801280562,1
"Brackenwood Ln - Hood Canal Holly",1.89274368525824,1
"Broad Spit (Fisherman's Point) - Hood Canal Holly",2.05867301781789,1
"Browns Point Lighthouse - Hood Canal Holly",0.606252626321806,1
"Cap Sante - Hood Canal Holly",3.23526283051352,1
"Chambers Bay Park - Hood Canal Holly",3.15337562743214,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Hood Canal Holly",1.05016746407877,1
"Chimacum Creek delta - Hood Canal Holly",0.34981638509327,1
"Chuckanut, Clark's Point - Hood Canal Holly",2.76117902320026,1
"Comm Bay Skookum - Hood Canal Holly",2.45517947484352,1
"Comm Bay, Dick Gilmur Launch - Hood Canal Holly",2.94219284053805,1
"Comm Bay, Milwaukee Waterway - Hood Canal Holly",2.1945528107037,1
"Des Moines Marina - Hood Canal Holly",2.08884198737418,1
"Discovery Bay - Hood Canal Holly",2.21813757118689,1
"Donkey Creek Delta - Hood Canal Holly",0.522210496843546,1
"Eagle Harbor Dr - Hood Canal Holly",2.85168593186916,1
"Eastsound, Fishing Bay - Hood Canal Holly",2.08237720818355,1
"Edmonds Ferry - Hood Canal Holly",-0.443196528958003,1
"Edmonds Marina - Hood Canal Holly",3.30422047521363,1
"Eld Inlet - Hood Canal Holly",2.83444652069413,1
"Elliot Bay Myrtle Edwards - Hood Canal Holly",3.23654424992407,1
"Elliott Bay, Harbor Island, Pier 17 - Hood Canal Holly",1.45098377389816,1
"Everett Harbor - Hood Canal Holly",0.407999397808988,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - Hood Canal Holly",3.14906577463839,1
"Filucy Bay - Hood Canal Holly",1.37340642361054,1
"Friday Harbor - Hood Canal Holly",1.45027321126057,1
"Gig Harbor Boat Launch - Hood Canal Holly",3.20940371375098,1
"Aiston Preserve - Jamestown",-1.47899781705758,1
"Arroyo Beach - Jamestown",-0.0784097026573824,1
"Blair Waterway - Jamestown",-0.377830428252689,1
"Blair Waterway #2 - Jamestown",-0.0804505854834622,1
"Brackenwood Ln - Jamestown",-0.392914913030839,1
"Broad Spit (Fisherman's Point) - Jamestown",-0.226985580471197,1
"Browns Point Lighthouse - Jamestown",-1.67940597196728,1
"Cap Sante - Jamestown",0.94960423222444,1
"Chambers Bay Park - Jamestown",0.867717029143059,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Jamestown",-1.23549113421032,1
"Chimacum Creek delta - Jamestown",-1.93584221319581,1
"Chuckanut, Clark's Point - Jamestown",0.47552042491118,1
"Comm Bay Skookum - Jamestown",0.169520876554439,1
"Comm Bay, Dick Gilmur Launch - Jamestown",0.65653424224897,1
"Comm Bay, Milwaukee Waterway - Jamestown",-0.241967441794267,1
"Des Moines Marina - Jamestown",-0.196816610914899,1
"Discovery Bay - Jamestown",-0.0675210271021915,1
"Donkey Creek Delta - Jamestown",-1.76344810144554,1
"Eagle Harbor Dr - Jamestown",0.566027333580075,1
"Eastsound, Fishing Bay - Jamestown",-0.203281390105534,1
"Edmonds Ferry - Jamestown",-2.72885512724709,1
"Edmonds Marina - Jamestown",1.01856187692455,1
"Eld Inlet - Jamestown",0.548787922405047,1
"Elliot Bay Myrtle Edwards - Jamestown",0.800023997426107,1
"Elliott Bay, Harbor Island, Pier 17 - Jamestown",-0.834674824390922,1
"Everett Harbor - Jamestown",-1.8776592004801,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - Jamestown",0.863407176349302,1
"Filucy Bay - Jamestown",-0.912252174678547,1
"Friday Harbor - Jamestown",-0.986247041237391,1
"Gig Harbor Boat Launch - Jamestown",0.923745115461899,1
"Hood Canal Holly - Jamestown",-2.55544399956564,1
"Aiston Preserve - Kingston Marina",-0.446547513324568,1
"Arroyo Beach - Kingston Marina",0.881685744964579,1
"Blair Waterway - Kingston Marina",0.558676184071266,1
"Blair Waterway #2 - Kingston Marina",0.830145597458008,1
"Brackenwood Ln - Kingston Marina",0.544905996435707,1
"Broad Spit (Fisherman's Point) - Kingston Marina",0.69637806042686,1
"Browns Point Lighthouse - Kingston Marina",-0.629494291911286,1
"Cap Sante - Kingston Marina",1.77045269600049,1
"Chambers Bay Park - Kingston Marina",1.69570024883603,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Kingston Marina",-0.224257341493396,1
"Chimacum Creek delta - Kingston Marina",-0.863587481715795,1
"Chuckanut, Clark's Point - Kingston Marina",1.33767537031148,1
"Comm Bay Skookum - Kingston Marina",1.05833727827585,1
"Comm Bay, Dick Gilmur Launch - Kingston Marina",1.5029176219382,1
"Comm Bay, Milwaukee Waterway - Kingston Marina",0.734046927839748,1
"Des Moines Marina - Kingston Marina",0.723918435697979,1
"Discovery Bay - Kingston Marina",0.841948615431345,1
"Donkey Creek Delta - Kingston Marina",-0.706213908737974,1
"Eagle Harbor Dr - Kingston Marina",1.42029649612484,1
"Eastsound, Fishing Bay - Kingston Marina",0.718016926711311,1
"Edmonds Ferry - Kingston Marina",-1.58750591741377,1
"Edmonds Marina - Kingston Marina",1.83340212519162,1
"Eld Inlet - Kingston Marina",1.40455913882706,1
"Elliot Bay Myrtle Edwards - Kingston Marina",1.67462231334288,1
"Elliott Bay, Harbor Island, Pier 17 - Kingston Marina",0.141636215680039,1
"Everett Harbor - Kingston Marina",-0.810473900835781,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - Kingston Marina",1.69176590951158,1
"Filucy Bay - Kingston Marina",0.0708181078400197,1
"Friday Harbor - Kingston Marina",0.0622073667660804,1
"Gig Harbor Boat Launch - Kingston Marina",1.74684666005382,1
"Hood Canal Holly - Kingston Marina",-1.29582907332291,1
"Jamestown - Kingston Marina",0.989829524966171,1
"Aiston Preserve - Kitsap St Boat Launch",-1.6937330791738,1
"Arroyo Beach - Kitsap St Boat Launch",-0.432963272691919,1
"Blair Waterway - Kitsap St Boat Launch",-0.688509381777969,1
"Blair Waterway #2 - Kitsap St Boat Launch",-0.417039968391227,1
"Brackenwood Ln - Kitsap St Boat Launch",-0.702279569413528,1
"Broad Spit (Fisherman's Point) - Kitsap St Boat Launch",-0.550807505422375,1
"Browns Point Lighthouse - Kitsap St Boat Launch",-1.87667985776052,1
"Cap Sante - Kitsap St Boat Launch",0.523267130151256,1
"Chambers Bay Park - Kitsap St Boat Launch",0.448514682986791,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Kitsap St Boat Launch",-1.47144290734263,1
"Chimacum Creek delta - Kitsap St Boat Launch",-2.11077304756503,1
"Chuckanut, Clark's Point - Kitsap St Boat Launch",0.0904898044622474,1
"Comm Bay Skookum - Kitsap St Boat Launch",-0.188848287573386,1
"Comm Bay, Dick Gilmur Launch - Kitsap St Boat Launch",0.25573205608896,1
"Comm Bay, Milwaukee Waterway - Kitsap St Boat Launch",-0.58060208981675,1
"Des Moines Marina - Kitsap St Boat Launch",-0.523267130151256,1
"Discovery Bay - Kitsap St Boat Launch",-0.40523695041789,1
"Donkey Creek Delta - Kitsap St Boat Launch",-1.95339947458721,1
"Eagle Harbor Dr - Kitsap St Boat Launch",0.173110930275604,1
"Eastsound, Fishing Bay - Kitsap St Boat Launch",-0.529168639137925,1
"Edmonds Ferry - Kitsap St Boat Launch",-2.83469148326301,1
"Edmonds Marina - Kitsap St Boat Launch",0.586216559342385,1
"Eld Inlet - Kitsap St Boat Launch",0.157373572977821,1
"Elliot Bay Myrtle Edwards - Kitsap St Boat Launch",0.359973295686385,1
"Elliott Bay, Harbor Island, Pier 17 - Kitsap St Boat Launch",-1.1055493501692,1
"Everett Harbor - Kitsap St Boat Launch",-2.05765946668502,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - Kitsap St Boat Launch",0.444580343662346,1
"Filucy Bay - Kitsap St Boat Launch",-1.17636745800922,1
"Friday Harbor - Kitsap St Boat Launch",-1.25244165089042,1
"Gig Harbor Boat Launch - Kitsap St Boat Launch",0.499661094204583,1
"Hood Canal Holly - Kitsap St Boat Launch",-2.66205240894385,1
"Jamestown - Kitsap St Boat Launch",-0.376393810654771,1
"Kingston Marina - Kitsap St Boat Launch",-1.24718556584924,1
"Aiston Preserve - Kopachuck State Park",-0.509496942515697,1
"Arroyo Beach - Kopachuck State Park",0.815331220414094,1
"Blair Waterway - Kopachuck State Park",0.495726754880138,1
"Blair Waterway #2 - Kopachuck State Park",0.76719616826688,1
"Brackenwood Ln - Kopachuck State Park",0.481956567244578,1
"Broad Spit (Fisherman's Point) - Kopachuck State Park",0.633428631235731,1
"Browns Point Lighthouse - Kopachuck State Park",-0.692443721102415,1
"Cap Sante - Kopachuck State Park",1.70750326680936,1
"Chambers Bay Park - Kopachuck State Park",1.6327508196449,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Kopachuck State Park",-0.287206770684524,1
"Chimacum Creek delta - Kopachuck State Park",-0.926536910906924,1
"Chuckanut, Clark's Point - Kopachuck State Park",1.27472594112035,1
"Comm Bay Skookum - Kopachuck State Park",0.995387849084721,1
"Comm Bay, Dick Gilmur Launch - Kopachuck State Park",1.43996819274707,1
"Comm Bay, Milwaukee Waterway - Kopachuck State Park",0.667692403289263,1
"Des Moines Marina - Kopachuck State Park",0.66096900650685,1
"Discovery Bay - Kopachuck State Park",0.778999186240216,1
"Donkey Creek Delta - Kopachuck State Park",-0.769163337929103,1
"Eagle Harbor Dr - Kopachuck State Park",1.35734706693371,1
"Eastsound, Fishing Bay - Kopachuck State Park",0.655067497520182,1
"Edmonds Ferry - Kopachuck State Park",-1.6504553466049,1
"Edmonds Marina - Kopachuck State Park",1.77045269600049,1
"Eld Inlet - Kopachuck State Park",1.34160970963593,1
"Elliot Bay Myrtle Edwards - Kopachuck State Park",1.6082677887924,1
"Elliott Bay, Harbor Island, Pier 17 - Kopachuck State Park",0.0786867864889107,1
"Everett Harbor - Kopachuck State Park",-0.873423330026909,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - Kopachuck State Park",1.62881648032045,1
"Filucy Bay - Kopachuck State Park",0.00786867864889108,1
"Friday Harbor - Kopachuck State Park",-0.00414715778440536,1
"Gig Harbor Boat Launch - Kopachuck State Park",1.68389723086269,1
"Hood Canal Holly - Kopachuck State Park",-1.36478671802302,1
"Jamestown - Kopachuck State Park",0.920871880266061,1
"Kingston Marina - Kopachuck State Park",-0.0629494291911286,1
"Kitsap St Boat Launch - Kopachuck State Park",1.18423613665811,1
"Aiston Preserve - Lions Park",-1.92192475999164,1
"Arroyo Beach - Lions Park",-0.67349842418743,1
"Blair Waterway - Lions Park",-0.91670106259581,1
"Blair Waterway #2 - Lions Park",-0.645231649209068,1
"Brackenwood Ln - Lions Park",-0.93047125023137,1
"Broad Spit (Fisherman's Point) - Lions Park",-0.778999186240216,1
"Browns Point Lighthouse - Lions Park",-2.10487153857836,1
"Cap Sante - Lions Park",0.295075449333415,1
"Chambers Bay Park - Lions Park",0.22032300216895,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Lions Park",-1.69963458816047,1
"Chimacum Creek delta - Lions Park",-2.33896472838287,1
"Chuckanut, Clark's Point - Lions Park",-0.137701876355594,1
"Comm Bay Skookum - Lions Park",-0.417039968391227,1
"Comm Bay, Dick Gilmur Launch - Lions Park",0.0275403752711188,1
"Comm Bay, Milwaukee Waterway - Lions Park",-0.821137241312261,1
"Des Moines Marina - Lions Park",-0.751458810969098,1
"Discovery Bay - Lions Park",-0.633428631235731,1
"Donkey Creek Delta - Lions Park",-2.18159115540505,1
"Eagle Harbor Dr - Lions Park",-0.0550807505422375,1
"Eastsound, Fishing Bay - Lions Park",-0.757360319955766,1
"Edmonds Ferry - Lions Park",-3.06288316408085,1
"Edmonds Marina - Lions Park",0.358024878524544,1
"Eld Inlet - Lions Park",-0.0708181078400197,1
"Elliot Bay Myrtle Edwards - Lions Park",0.119438144190874,1
"Elliott Bay, Harbor Island, Pier 17 - Lions Park",-1.33374103098704,1
"Everett Harbor - Lions Park",-2.28585114750286,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - Lions Park",0.216388662844505,1
"Filucy Bay - Lions Park",-1.40455913882706,1
"Friday Harbor - Lions Park",-1.49297680238593,1
"Gig Harbor Boat Launch - Lions Park",0.271469413386742,1
"Hood Canal Holly - Lions Park",-2.91202387098176,1
"Jamestown - Lions Park",-0.626365272692672,1
"Kingston Marina - Lions Park",-1.47537724666708,1
"Kitsap St Boat Launch - Lions Park",-0.228191680817841,1
"Kopachuck State Park - Lions Park",-1.41242781747595,1
"Aiston Preserve - Locust Beach",-0.938339928880261,1
"Arroyo Beach - Locust Beach",0.36329102191391,1
"Blair Waterway - Locust Beach",0.0668837685155741,1
"Blair Waterway #2 - Locust Beach",0.338353181902316,1
"Brackenwood Ln - Locust Beach",0.0531135808800147,1
"Broad Spit (Fisherman's Point) - Locust Beach",0.204585644871168,1
"Browns Point Lighthouse - Locust Beach",-1.12128670746698,1
"Cap Sante - Locust Beach",1.2786602804448,1
"Chambers Bay Park - Locust Beach",1.20390783328033,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Locust Beach",-0.716049757049088,1
"Chimacum Creek delta - Locust Beach",-1.35537989727149,1
"Chuckanut, Clark's Point - Locust Beach",0.84588295475579,1
"Comm Bay Skookum - Locust Beach",0.566544862720157,1
"Comm Bay, Dick Gilmur Launch - Locust Beach",1.0111252063825,1
"Comm Bay, Milwaukee Waterway - Locust Beach",0.215652204789079,1
"Des Moines Marina - Locust Beach",0.232126020142287,1
"Discovery Bay - Locust Beach",0.350156199875653,1
"Donkey Creek Delta - Locust Beach",-1.19800632429367,1
"Eagle Harbor Dr - Locust Beach",0.928504080569147,1
"Eastsound, Fishing Bay - Locust Beach",0.226224511155618,1
"Edmonds Ferry - Locust Beach",-2.07929833296947,1
"Edmonds Marina - Locust Beach",1.34160970963593,1
"Eld Inlet - Locust Beach",0.912766723271365,1
"Elliot Bay Myrtle Edwards - Locust Beach",1.15622759029221,1
"Elliott Bay, Harbor Island, Pier 17 - Locust Beach",-0.350156199875653,1
"Everett Harbor - Locust Beach",-1.30226631639147,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - Locust Beach",1.19997349395589,1
"Filucy Bay - Locust Beach",-0.420974307715672,1
"Friday Harbor - Locust Beach",-0.456187356284589,1
"Gig Harbor Boat Launch - Locust Beach",1.25505424449813,1
"Hood Canal Holly - Locust Beach",-1.83456067254253,1
"Jamestown - Locust Beach",0.451097925746557,1
"Kingston Marina - Locust Beach",-0.491792415555692,1
"Kitsap St Boat Launch - Locust Beach",0.755393150293543,1
"Kopachuck State Park - Locust Beach",-0.428842986364564,1
"Lions Park - Locust Beach",0.983584831111384,1
"Aiston Preserve - Madrona Pont",-0.458350531297905,1
"Arroyo Beach - Madrona Pont",0.869244271611363,1
"Blair Waterway - Madrona Pont",0.54687316609793,1
"Blair Waterway #2 - Madrona Pont",0.818342579484672,1
"Brackenwood Ln - Madrona Pont",0.53310297846237,1
"Broad Spit (Fisherman's Point) - Madrona Pont",0.684575042453524,1
"Browns Point Lighthouse - Madrona Pont",-0.641297309884623,1
"Cap Sante - Madrona Pont",1.75864967802716,1
"Chambers Bay Park - Madrona Pont",1.68389723086269,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Madrona Pont",-0.236060359466732,1
"Chimacum Creek delta - Madrona Pont",-0.875390499689132,1
"Chuckanut, Clark's Point - Madrona Pont",1.32587235233815,1
"Comm Bay Skookum - Madrona Pont",1.04653426030251,1
"Comm Bay, Dick Gilmur Launch - Madrona Pont",1.49111460396486,1
"Comm Bay, Milwaukee Waterway - Madrona Pont",0.721605454486532,1
"Des Moines Marina - Madrona Pont",0.712115417724642,1
"Discovery Bay - Madrona Pont",0.830145597458008,1
"Donkey Creek Delta - Madrona Pont",-0.718016926711311,1
"Eagle Harbor Dr - Madrona Pont",1.4084934781515,1
"Eastsound, Fishing Bay - Madrona Pont",0.706213908737974,1
"Edmonds Ferry - Madrona Pont",-1.59930893538711,1
"Edmonds Marina - Madrona Pont",1.82159910721828,1
"Eld Inlet - Madrona Pont",1.39275612085372,1
"Elliot Bay Myrtle Edwards - Madrona Pont",1.66218083998967,1
"Elliott Bay, Harbor Island, Pier 17 - Madrona Pont",0.129833197706703,1
"Everett Harbor - Madrona Pont",-0.822276918809117,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - Madrona Pont",1.67996289153824,1
"Filucy Bay - Madrona Pont",0.0590150898666831,1
"Friday Harbor - Madrona Pont",0.0497658934128643,1
"Gig Harbor Boat Launch - Madrona Pont",1.73504364208048,1
"Hood Canal Holly - Madrona Pont",-1.30875863170418,1
"Jamestown - Madrona Pont",0.9768999665849,1
"Kingston Marina - Madrona Pont",-0.0118030179733366,1
"Kitsap St Boat Launch - Madrona Pont",1.2353825478759,1
"Kopachuck State Park - Madrona Pont",0.051146411217792,1
"Lions Park - Madrona Pont",1.46357422869374,1
"Locust Beach - Madrona Pont",0.479989397582356,1
"Aiston Preserve - Manchester, Stormwater Outfall",-0.0708181078400197,1
"Arroyo Beach - Manchester, Stormwater Outfall",1.27773931337529,1
"Blair Waterway - Manchester, Stormwater Outfall",0.934405589555815,1
"Blair Waterway #2 - Manchester, Stormwater Outfall",1.20587500294256,1
"Brackenwood Ln - Manchester, Stormwater Outfall",0.920635401920256,1
"Broad Spit (Fisherman's Point) - Manchester, Stormwater Outfall",1.07210746591141,1
"Browns Point Lighthouse - Manchester, Stormwater Outfall",-0.253764886426737,1
"Cap Sante - Manchester, Stormwater Outfall",2.14618210148504,1
"Chambers Bay Park - Manchester, Stormwater Outfall",2.07142965432058,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Manchester, Stormwater Outfall",0.151472063991153,1
"Chimacum Creek delta - Manchester, Stormwater Outfall",-0.487858076231247,1
"Chuckanut, Clark's Point - Manchester, Stormwater Outfall",1.71340477579603,1
"Comm Bay Skookum - Manchester, Stormwater Outfall",1.4340666837604,1
"Comm Bay, Dick Gilmur Launch - Manchester, Stormwater Outfall",1.87864702742274,1
"Comm Bay, Milwaukee Waterway - Manchester, Stormwater Outfall",1.13010049625046,1
"Des Moines Marina - Manchester, Stormwater Outfall",1.09964784118253,1
"Discovery Bay - Manchester, Stormwater Outfall",1.21767802091589,1
"Donkey Creek Delta - Manchester, Stormwater Outfall",-0.330484503253425,1
"Eagle Harbor Dr - Manchester, Stormwater Outfall",1.79602590160939,1
"Eastsound, Fishing Bay - Manchester, Stormwater Outfall",1.09374633219586,1
"Edmonds Ferry - Manchester, Stormwater Outfall",-1.21177651192923,1
"Edmonds Marina - Manchester, Stormwater Outfall",2.20913153067617,1
"Eld Inlet - Manchester, Stormwater Outfall",1.78028854431161,1
"Elliot Bay Myrtle Edwards - Manchester, Stormwater Outfall",2.0706758817536,1
"Elliott Bay, Harbor Island, Pier 17 - Manchester, Stormwater Outfall",0.517365621164588,1
"Everett Harbor - Manchester, Stormwater Outfall",-0.434744495351232,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - Manchester, Stormwater Outfall",2.06749531499613,1
"Filucy Bay - Manchester, Stormwater Outfall",0.446547513324568,1
"Friday Harbor - Manchester, Stormwater Outfall",0.458260935176792,1
"Gig Harbor Boat Launch - Manchester, Stormwater Outfall",2.12257606553837,1
"Hood Canal Holly - Manchester, Stormwater Outfall",-0.884238131519127,1
"Jamestown - Manchester, Stormwater Outfall",1.40142046676996,1
"Kingston Marina - Manchester, Stormwater Outfall",0.375729405484549,1
"Kitsap St Boat Launch - Manchester, Stormwater Outfall",1.62291497133378,1
"Kopachuck State Park - Manchester, Stormwater Outfall",0.438678834675677,1
"Lions Park - Manchester, Stormwater Outfall",1.85110665215163,1
"Locust Beach - Manchester, Stormwater Outfall",0.867521821040241,1
"Madrona Pont - Manchester, Stormwater Outfall",0.387532423457885,1
"Aiston Preserve - Maple Hollow Park",-0.112128670746698,1
"Arroyo Beach - Maple Hollow Park",1.23419415663903,1
"Blair Waterway - Maple Hollow Park",0.893095026649137,1
"Blair Waterway #2 - Maple Hollow Park",1.16456444003588,1
"Brackenwood Ln - Maple Hollow Park",0.879324839013578,1
"Broad Spit (Fisherman's Point) - Maple Hollow Park",1.03079690300473,1
"Browns Point Lighthouse - Maple Hollow Park",-0.295075449333415,1
"Cap Sante - Maple Hollow Park",2.10487153857836,1
"Chambers Bay Park - Maple Hollow Park",2.0301190914139,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Maple Hollow Park",0.110161501084475,1
"Chimacum Creek delta - Maple Hollow Park",-0.529168639137925,1
"Chuckanut, Clark's Point - Maple Hollow Park",1.67209421288935,1
"Comm Bay Skookum - Maple Hollow Park",1.39275612085372,1
"Comm Bay, Dick Gilmur Launch - Maple Hollow Park",1.83733646451607,1
"Comm Bay, Milwaukee Waterway - Maple Hollow Park",1.0865553395142,1
"Des Moines Marina - Maple Hollow Park",1.05833727827585,1
"Discovery Bay - Maple Hollow Park",1.17636745800922,1
"Donkey Creek Delta - Maple Hollow Park",-0.371795066160103,1
"Eagle Harbor Dr - Maple Hollow Park",1.75471533870271,1
"Eastsound, Fishing Bay - Maple Hollow Park",1.05243576928918,1
"Edmonds Ferry - Maple Hollow Park",-1.2530870748359,1
"Edmonds Marina - Maple Hollow Park",2.16782096776949,1
"Eld Inlet - Maple Hollow Park",1.73897798140493,1
"Elliot Bay Myrtle Edwards - Maple Hollow Park",2.02713072501734,1
"Elliott Bay, Harbor Island, Pier 17 - Maple Hollow Park",0.47605505825791,1
"Everett Harbor - Maple Hollow Park",-0.47605505825791,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - Maple Hollow Park",2.02618475208945,1
"Filucy Bay - Maple Hollow Park",0.40523695041789,1
"Friday Harbor - Maple Hollow Park",0.414715778440536,1
"Gig Harbor Boat Launch - Maple Hollow Park",2.08126550263169,1
"Hood Canal Holly - Maple Hollow Park",-0.929491585853575,1
"Jamestown - Maple Hollow Park",1.35616701243551,1
"Kingston Marina - Maple Hollow Park",0.334418842577871,1
"Kitsap St Boat Launch - Maple Hollow Park",1.58160440842711,1
"Kopachuck State Park - Maple Hollow Park",0.397368271768999,1
"Lions Park - Maple Hollow Park",1.80979608924495,1
"Locust Beach - Maple Hollow Park",0.826211258133563,1
"Madrona Pont - Maple Hollow Park",0.346221860551207,1
"Manchester, Stormwater Outfall - Maple Hollow Park",-0.0413105629066781,1
"Aiston Preserve - Maristone Island",-0.795167840448151,1
"Arroyo Beach - Maristone Island",0.650555501735472,1
"Blair Waterway - Maristone Island",0.305999548356741,1
"Blair Waterway #2 - Maristone Island",0.603379391125968,1
"Brackenwood Ln - Maristone Island",0.290915063578592,1
"Broad Spit (Fisherman's Point) - Maristone Island",0.456844396138233,1
"Browns Point Lighthouse - Maristone Island",-0.995575995357847,1
"Cap Sante - Maristone Island",1.63343420883387,1
"Chambers Bay Park - Maristone Island",1.55154700575249,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Maristone Island",-0.551661157600885,1
"Chimacum Creek delta - Maristone Island",-1.25201223658638,1
"Chuckanut, Clark's Point - Maristone Island",1.15935040152061,1
"Comm Bay Skookum - Maristone Island",0.853350853163869,1
"Comm Bay, Dick Gilmur Launch - Maristone Island",1.3403642188584,1
"Comm Bay, Milwaukee Waterway - Maristone Island",0.486997762598588,1
"Des Moines Marina - Maristone Island",0.487013365694531,1
"Discovery Bay - Maristone Island",0.616308949507239,1
"Donkey Creek Delta - Maristone Island",-1.07961812483611,1
"Eagle Harbor Dr - Maristone Island",1.24985731018951,1
"Eastsound, Fishing Bay - Maristone Island",0.480548586503896,1
"Edmonds Ferry - Maristone Island",-2.04502515063766,1
"Edmonds Marina - Maristone Island",1.70239185353398,1
"Eld Inlet - Maristone Island",1.23261789901448,1
"Elliot Bay Myrtle Edwards - Maristone Island",1.52898920181896,1
